date,CO_content,HCL_content,NOx_content,SO2_content,Primary_air_regulator,Primary_air_volume,Main_steam_flow_rate_setting,Secondary_air_regulator,Secondary_air_volume,Inducer_fan_speed,Pusher_start_stop,Pusher_manual_command,Pusher_automatic_throwback_signal,Pusher_automatic_command,Oxygen_setpoint,Ladle_water_level,Grate_start_stop,Grate_actual_operation_command,Grate_manual_command,Grate_automatic_throw-out_signal,Feedwater_flow
2021-12-22 23:45:25,3.5833,2.6759,58.2407,4.1736,90.7269,100583.0078,60.0,9.8333,0.0,74.4884,True,70.0,False,70.0,25.0,4.8145,True,70.0,70.0,False,71.8092
2021-12-22 23:45:26,3.5625,2.5787,58.1296,3.5208,90.7338,100788.8594,60.0,9.8426,0.0,74.4167,True,70.0,False,70.0,25.0,4.8244,True,70.0,70.0,False,71.7716
2021-12-22 23:45:27,3.6667,2.4769,58.1111,3.4931,90.7269,100638.6875,60.0,9.7986,0.0,74.2361,True,70.0,False,70.0,25.0,4.8151,True,70.0,70.0,False,71.6783
2021-12-22 23:45:28,3.6667,2.4769,58.1111,3.4931,90.7269,100638.6875,60.0,9.7986,0.0,74.2361,True,70.0,False,70.0,25.0,4.8151,True,70.0,70.0,False,71.6783
2021-12-22 23:45:29,3.6736,2.5231,58.0185,3.4861,90.743,101767.8672,60.0,9.8519,0.0,74.0255,True,70.0,False,70.0,25.0,4.8328,True,70.0,70.0,False,71.6463
2021-12-22 23:45:30,3.6875,2.5185,58.0556,3.5347,90.743,101971.3438,60.0,9.8218,0.0,73.9236,True,70.0,False,70.0,25.0,4.8472,True,70.0,70.0,False,71.6105
2021-12-22 23:45:31,3.625,2.5648,58.1852,3.4722,90.7361,101877.9063,60.0,9.8102,0.0,73.875,True,70.0,False,70.0,25.0,4.8618,True,70.0,70.0,False,71.5615
2021-12-22 23:45:32,3.6111,2.5509,58.0,3.4444,90.7338,102114.0703,60.0,9.8356,0.0,73.9097,True,70.0,False,70.0,25.0,4.8763,True,70.0,70.0,False,71.5274
2021-12-22 23:45:33,3.5833,2.1481,58.1296,4.7361,90.7338,102152.4609,60.0,9.8426,0.0,73.9236,True,70.0,False,70.0,25.0,4.8874,True,70.0,70.0,False,71.5106
2021-12-22 23:45:34,3.6458,2.088,57.9444,4.8264,90.743,101916.3828,60.0,9.8148,0.0,73.9838,True,70.0,False,70.0,25.0,4.9079,True,70.0,70.0,False,71.4991
2021-12-22 23:45:35,3.6944,2.0417,58.1111,4.8958,90.7361,101459.1484,60.0,9.7963,0.0,74.0139,True,70.0,False,70.0,25.0,4.9556,True,70.0,70.0,False,71.5032
2021-12-22 23:45:36,3.5625,2.0833,58.0556,4.8958,90.743,100621.9844,60.0,9.8148,0.0,74.0,True,70.0,False,70.0,25.0,5.0429,True,70.0,70.0,False,71.5305
2021-12-22 23:45:37,3.6111,2.0833,58.1111,4.875,90.7361,101182.7109,60.0,9.7755,0.0,73.9931,True,70.0,False,70.0,25.0,5.0468,True,70.0,70.0,False,71.5527
2021-12-22 23:45:38,3.6319,2.0972,58.1852,4.8611,90.7199,100827.7578,60.0,9.7824,0.0,73.9931,True,70.0,False,70.0,25.0,5.1136,True,70.0,70.0,False,71.5563
2021-12-22 23:45:39,3.6458,2.088,58.1852,4.7917,90.7269,100805.5313,60.0,9.8356,0.0,74.0417,True,70.0,False,70.0,25.0,5.234,True,70.0,70.0,False,71.5197
2021-12-22 23:45:40,3.6944,2.4444,58.6852,4.0139,90.743,101199.3125,60.0,9.8333,0.0,74.081,True,70.0,False,70.0,25.0,5.3629,True,70.0,70.0,False,71.4556
2021-12-22 23:45:41,3.6458,2.5046,58.6296,4.0069,90.7407,101409.4453,60.0,9.8588,0.0,74.1551,True,70.0,False,70.0,25.0,5.5221,True,70.0,70.0,False,71.4091
2021-12-22 23:45:42,3.6736,2.5185,58.7407,3.9583,90.7338,101817.4063,60.0,9.7894,0.0,74.1968,True,70.0,False,70.0,25.0,5.7065,True,70.0,70.0,False,71.3818
2021-12-22 23:45:43,3.6458,2.5324,58.8704,3.9444,90.7269,102026.2578,60.0,9.8264,0.0,74.2454,True,70.0,False,70.0,25.0,5.8785,True,70.0,70.0,False,71.3758
2021-12-22 23:45:44,3.5833,2.5648,58.7407,3.875,90.7361,101965.8438,60.0,9.7986,0.0,74.3125,True,70.0,False,70.0,25.0,6.0183,True,70.0,70.0,False,71.4024
2021-12-22 23:45:45,3.6319,2.537,58.8704,3.9375,90.7269,101800.8906,60.0,9.7824,0.0,74.3148,True,70.0,False,70.0,25.0,6.2114,True,70.0,70.0,False,71.4402
2021-12-22 23:45:46,3.8611,2.3843,58.7407,3.9583,90.7361,101932.875,60.0,9.8148,0.0,74.3912,True,70.0,False,70.0,25.0,6.3006,True,70.0,70.0,False,71.4509
2021-12-22 23:45:47,3.8819,2.3194,58.7407,4.0278,90.7338,102568.3828,60.0,9.8056,0.0,74.4606,True,70.0,False,70.0,25.0,6.3157,True,70.0,70.0,False,71.4528
2021-12-22 23:45:48,3.8542,2.3194,58.5741,4.0486,90.743,101954.8516,60.0,9.8634,0.0,74.5093,True,70.0,False,70.0,25.0,6.3496,True,70.0,70.0,False,71.4314
2021-12-22 23:45:49,3.8333,2.4074,58.5185,3.9861,90.75,101910.8828,60.0,9.8542,0.0,74.6019,True,70.0,False,70.0,25.0,6.3209,True,70.0,70.0,False,71.4252
2021-12-22 23:45:50,3.7708,2.3935,58.7407,3.9653,90.7361,100961.0078,60.0,9.7986,0.0,74.6875,True,70.0,False,70.0,25.0,6.2554,True,70.0,70.0,False,71.4522
2021-12-22 23:45:51,3.7708,2.3657,58.8704,3.9444,90.7338,100426.9453,60.0,9.7894,0.0,74.7431,True,70.0,False,70.0,25.0,6.1414,True,70.0,70.0,False,71.4421
2021-12-22 23:45:52,3.8403,2.338,58.8148,3.9167,90.7338,100638.6875,60.0,9.8102,0.0,74.7454,True,70.0,False,70.0,25.0,6.0936,True,70.0,70.0,False,71.4223
2021-12-22 23:45:53,3.8611,2.4444,59.7778,4.0278,90.743,100788.8594,60.0,9.8356,0.0,74.6944,True,70.0,False,70.0,25.0,6.0606,True,70.0,70.0,False,71.4381
2021-12-22 23:45:54,3.8611,2.5185,61.0741,4.0069,90.7407,101855.9063,60.0,9.8264,0.0,74.6296,True,70.0,False,70.0,25.0,5.9688,True,70.0,70.0,False,71.4543
2021-12-22 23:45:55,3.9028,2.5324,60.9444,3.9653,90.75,101707.2969,60.0,9.8218,0.0,74.6597,True,70.0,False,70.0,25.0,5.8851,True,70.0,70.0,False,71.4888
2021-12-22 23:45:56,3.8403,2.5648,60.9444,3.9236,90.743,101298.9063,60.0,9.8426,0.0,74.8588,True,70.0,False,70.0,25.0,5.8005,True,70.0,70.0,False,71.5118
2021-12-22 23:45:57,3.8194,2.537,61.1852,3.9167,90.7199,101348.6641,60.0,9.8403,0.0,75.1134,True,70.0,False,70.0,25.0,5.9009,True,70.0,70.0,False,71.4928
2021-12-22 23:45:58,3.8333,2.5231,61.1296,3.9583,90.7269,100999.8438,60.0,9.8125,0.0,75.4398,True,70.0,False,70.0,25.0,6.0175,True,70.0,70.0,False,71.4771
2021-12-22 23:45:59,3.6458,2.2407,61.0185,3.9583,90.7407,100811.0938,60.0,9.8519,0.0,75.7708,True,70.0,False,70.0,25.0,6.0843,True,70.0,70.0,False,71.4771
2021-12-22 23:46:00,3.5833,2.2222,61.0556,4.0278,90.7292,100438.0938,60.0,9.8056,0.0,76.1088,True,70.0,False,70.0,25.0,6.0732,True,70.0,70.0,False,71.4094
2021-12-22 23:46:01,3.5833,2.2685,61.0185,4.0069,90.75,100510.5781,60.0,9.8356,0.0,76.1782,True,70.0,False,70.0,25.0,5.9804,True,70.0,70.0,False,71.3284
2021-12-22 23:46:02,3.6042,2.2546,61.0556,3.9653,90.7269,101481.2344,60.0,9.7894,0.0,76.1319,True,70.0,False,70.0,25.0,5.8867,True,70.0,70.0,False,71.2564
2021-12-22 23:46:03,3.6319,2.2269,60.8889,3.9375,90.743,102168.9141,60.0,9.8218,0.0,75.9282,True,70.0,False,70.0,25.0,5.8019,True,70.0,70.0,False,71.2133
2021-12-22 23:46:04,3.6111,2.213,61.1852,3.9583,90.7361,102174.3984,60.0,9.8171,0.0,75.5787,True,70.0,False,70.0,25.0,5.7429,True,70.0,70.0,False,71.1758
2021-12-22 23:46:05,3.6667,2.1944,61.0,4.0486,90.7292,102251.1172,60.0,9.8102,0.0,75.3032,True,70.0,False,70.0,25.0,5.7169,True,70.0,70.0,False,71.1435
2021-12-22 23:46:06,3.8333,2.2083,61.2407,4.1944,90.7269,102119.5469,60.0,9.8264,0.0,75.0116,True,70.0,False,70.0,25.0,5.6805,True,70.0,70.0,False,71.1181
2021-12-22 23:46:07,3.7917,2.25,61.0741,4.1736,90.7269,102262.0781,60.0,9.8264,0.0,74.9329,True,70.0,False,70.0,25.0,5.6388,True,70.0,70.0,False,71.0987
2021-12-22 23:46:08,3.7708,2.2685,61.0741,4.1319,90.7269,102393.4688,60.0,9.8403,0.0,75.0139,True,70.0,False,70.0,25.0,5.5777,True,70.0,70.0,False,71.0822
2021-12-22 23:46:09,3.8194,2.2546,60.9444,4.1042,90.743,102322.3203,60.0,9.8356,0.0,75.081,True,70.0,False,70.0,25.0,5.5266,True,70.0,70.0,False,71.0574
2021-12-22 23:46:10,3.8611,2.2222,60.9444,4.1667,90.743,102251.1172,60.0,9.8287,0.0,74.8009,True,70.0,False,70.0,25.0,5.544,True,70.0,70.0,False,71.0089
2021-12-22 23:46:11,3.7708,2.2824,61.1852,4.2153,90.7361,101993.3047,60.0,9.8264,0.0,73.1366,True,70.0,False,70.0,25.0,5.5052,True,70.0,70.0,False,70.9808
2021-12-22 23:46:12,3.7708,2.2824,61.1852,4.2153,90.7361,101188.2422,60.0,9.8264,0.0,73.1366,True,70.0,False,70.0,25.0,5.4747,True,70.0,70.0,False,70.9837
2021-12-22 23:46:13,3.8125,2.2824,61.0556,4.1042,90.743,100583.0078,60.0,9.7755,0.0,72.4444,True,70.0,False,70.0,25.0,5.4768,True,70.0,70.0,False,70.9739
2021-12-22 23:46:14,3.7708,2.3657,61.8148,3.5069,90.7361,100354.4063,60.0,9.8009,0.0,72.2685,True,70.0,False,70.0,25.0,5.4317,True,70.0,70.0,False,70.9498
2021-12-22 23:46:15,3.8819,2.3056,61.5926,3.5278,90.7338,100638.6875,60.0,9.8426,0.0,72.9838,True,70.0,False,70.0,25.0,5.3865,True,70.0,70.0,False,70.9445
2021-12-22 23:46:16,3.8403,2.3657,61.6481,3.5556,90.7338,101464.6719,60.0,9.8264,0.0,73.9653,True,70.0,False,70.0,25.0,5.3531,True,70.0,70.0,False,70.9851
2021-12-22 23:46:17,3.8125,2.3611,61.463,3.4931,90.75,101987.8047,60.0,9.8125,0.0,74.9931,True,70.0,False,70.0,25.0,5.3161,True,70.0,70.0,False,71.0247
2021-12-22 23:46:18,3.8611,2.3935,61.5741,3.4514,90.743,101597.0859,60.0,9.8264,0.0,75.2917,True,70.0,False,70.0,25.0,5.2968,True,70.0,70.0,False,71.058
2021-12-22 23:46:19,3.7153,2.1435,60.963,3.4444,90.75,101293.375,60.0,9.7685,0.0,75.5579,True,70.0,False,70.0,25.0,5.3436,True,70.0,70.0,False,71.0444
2021-12-22 23:46:20,3.625,2.0833,61.0741,3.4861,90.7269,100833.3125,60.0,9.7963,0.0,75.8889,True,70.0,False,70.0,25.0,5.3313,True,70.0,70.0,False,71.0187
2021-12-22 23:46:21,3.6042,2.0926,61.0,3.5278,90.743,101116.2578,60.0,9.7986,0.0,76.2176,True,70.0,False,70.0,25.0,5.3026,True,70.0,70.0,False,71.0044
2021-12-22 23:46:22,3.5625,2.125,61.0556,3.5347,90.7338,101409.4453,60.0,9.787,0.0,76.4305,True,70.0,False,70.0,25.0,5.3178,True,70.0,70.0,False,71.0006
2021-12-22 23:46:23,3.5625,2.0972,61.0741,3.4722,90.7269,101276.7813,60.0,9.8032,0.0,76.4537,True,70.0,False,70.0,25.0,5.3126,True,70.0,70.0,False,70.9923
2021-12-22 23:46:24,3.6458,2.0694,61.1852,3.4444,90.7269,100994.2969,60.0,9.8171,0.0,76.3542,True,70.0,False,70.0,25.0,5.2953,True,70.0,70.0,False,71.0158
2021-12-22 23:46:25,3.6667,2.0556,61.0741,3.5556,90.7338,100866.6406,60.0,9.794,0.0,76.0579,True,70.0,False,70.0,25.0,5.2773,True,70.0,70.0,False,71.0497
2021-12-22 23:46:26,4.3056,2.2361,61.3889,3.2986,90.75,100994.2969,60.0,9.8125,0.0,75.7569,True,70.0,False,70.0,25.0,5.2567,True,70.0,70.0,False,71.0682
2021-12-22 23:46:27,4.2153,2.2361,61.5741,3.2778,90.7269,101800.8906,60.0,9.8125,0.0,75.5116,True,70.0,False,70.0,25.0,5.2345,True,70.0,70.0,False,71.075
2021-12-22 23:46:28,4.3264,2.2361,61.5,3.2361,90.743,101591.5781,60.0,9.8171,0.0,75.3542,True,70.0,False,70.0,25.0,5.21,True,70.0,70.0,False,71.0758
2021-12-22 23:46:29,4.2847,2.2269,61.5185,3.2986,90.743,101519.8672,60.0,9.8218,0.0,75.3472,True,70.0,False,70.0,25.0,5.1918,True,70.0,70.0,False,71.0856
2021-12-22 23:46:30,4.2431,2.1806,61.6111,3.3403,90.7269,101751.3594,60.0,9.7824,0.0,75.4745,True,70.0,False,70.0,25.0,5.1735,True,70.0,70.0,False,71.0757
2021-12-22 23:46:31,4.2778,2.2222,61.6296,3.3194,90.7361,102009.7813,60.0,9.8056,0.0,75.7801,True,70.0,False,70.0,25.0,5.1639,True,70.0,70.0,False,71.0776
2021-12-22 23:46:32,4.2361,2.3657,61.1296,3.8889,90.7361,101910.8828,60.0,9.7894,0.0,76.1782,True,70.0,False,70.0,25.0,5.167999999999999,True,70.0,70.0,False,71.0544
2021-12-22 23:46:33,4.3056,2.3519,61.1296,3.8958,90.7338,101729.3359,60.0,9.8333,0.0,76.7315,True,70.0,False,70.0,25.0,5.1519,True,70.0,70.0,False,71.0401
2021-12-22 23:46:34,4.2639,2.338,61.1296,3.9375,90.7199,101762.3672,60.0,9.7731,0.0,77.125,True,70.0,False,70.0,25.0,5.1374,True,70.0,70.0,False,71.008
2021-12-22 23:46:35,4.2847,2.3657,61.1852,3.9583,90.7269,102229.2188,60.0,9.8079,0.0,77.4792,True,70.0,False,70.0,25.0,5.1243,True,70.0,70.0,False,70.9832
2021-12-22 23:46:36,4.3264,2.375,61.0741,3.9653,90.7199,102196.3281,60.0,9.787,0.0,77.7986,True,70.0,False,70.0,25.0,5.1124,True,70.0,70.0,False,70.964
2021-12-22 23:46:37,4.2639,2.3935,61.0185,3.8958,90.7269,102617.5234,60.0,9.8102,0.0,77.9329,True,70.0,False,70.0,25.0,5.1016,True,70.0,70.0,False,70.9742
2021-12-22 23:46:38,4.2153,2.3796,61.0,3.9583,90.743,102064.6797,60.0,9.8426,0.0,78.0208,True,70.0,False,70.0,25.0,5.0974,True,70.0,70.0,False,70.9891
2021-12-22 23:46:39,4.5417,2.5093,61.0556,3.7431,90.7361,100833.3125,60.0,9.7894,0.0,77.9977,True,70.0,False,70.0,25.0,5.0956,True,70.0,70.0,False,71.0014
2021-12-22 23:46:40,4.4306,2.5093,60.8333,3.7708,90.75,100922.1641,60.0,9.8356,0.0,77.9977,True,70.0,False,70.0,25.0,5.0873,True,70.0,70.0,False,71.0199
2021-12-22 23:46:41,4.4792,2.5185,61.0556,3.7222,90.7338,101016.4766,60.0,9.8218,0.0,77.8912,True,70.0,False,70.0,25.0,5.079,True,70.0,70.0,False,71.0303
2021-12-22 23:46:42,4.5208,2.5648,60.8333,3.6806,90.743,101160.5547,60.0,9.8519,0.0,77.6458,True,70.0,False,70.0,25.0,5.0513,True,70.0,70.0,False,71.0004
2021-12-22 23:46:43,4.5625,2.5509,61.1296,3.6389,90.7361,101033.1172,60.0,9.8194,0.0,77.3426,True,70.0,False,70.0,25.0,4.962,True,70.0,70.0,False,70.9712
2021-12-22 23:46:44,4.5347,2.5093,61.0741,3.7222,90.7361,101370.7656,60.0,9.8194,0.0,77.0255,True,70.0,False,70.0,25.0,4.964,True,70.0,70.0,False,70.9669
2021-12-22 23:46:45,4.5139,2.5185,61.1296,3.7222,90.7338,101409.4453,60.0,9.8264,0.0,76.7755,True,70.0,False,70.0,25.0,4.9697,True,70.0,70.0,False,70.9838
2021-12-22 23:46:46,4.4722,2.4074,61.0185,4.375,90.7338,102119.5469,60.0,9.8449,0.0,76.58800000000001,True,70.0,False,70.0,25.0,5.0015,True,70.0,70.0,False,71.0238
2021-12-22 23:46:47,4.4514,2.4398,60.8333,4.2917,90.743,102064.6797,60.0,9.8287,0.0,76.5926,True,70.0,False,70.0,25.0,5.0283,True,70.0,70.0,False,71.0309
2021-12-22 23:46:48,4.4722,2.3935,61.1852,4.3611,90.7292,101987.8047,60.0,9.7431,0.0,76.6898,True,70.0,False,70.0,25.0,5.0407,True,70.0,70.0,False,71.0272
2021-12-22 23:46:49,4.5208,2.3704,61.0,4.3819,90.743,101470.1875,60.0,9.7778,0.0,76.9468,True,70.0,False,70.0,25.0,5.0691,True,70.0,70.0,False,71.0285
2021-12-22 23:46:50,4.5625,2.3519,61.0556,4.4028,90.7199,101116.2578,60.0,9.75,0.0,77.2917,True,70.0,False,70.0,25.0,5.0878,True,70.0,70.0,False,71.0283
2021-12-22 23:46:51,4.5417,2.3519,61.1852,4.4514,90.7271,101110.7109,60.0,9.7847,0.0,77.6991,True,70.0,False,70.0,25.0,5.0794,True,70.0,70.0,False,71.0238
2021-12-22 23:46:52,4.7014,2.3657,61.0741,4.1944,90.7338,101409.4453,60.0,9.794,0.0,78.1134,True,70.0,False,70.0,25.0,5.0718,True,70.0,70.0,False,71.0201
2021-12-22 23:46:53,4.7083,2.375,61.0185,4.1944,90.7271,101591.5781,60.0,9.8356,0.0,78.3796,True,70.0,False,70.0,25.0,5.065,True,70.0,70.0,False,71.0397
2021-12-22 23:46:54,4.6667,2.3843,60.8889,4.1319,90.743,102688.4688,60.0,9.7986,0.0,78.4699,True,70.0,False,70.0,25.0,5.0588,True,70.0,70.0,False,71.0258
2021-12-22 23:46:55,4.7361,2.3519,61.0556,4.1528,90.7363,102398.9453,60.0,9.7708,0.0,78.3449,True,70.0,False,70.0,25.0,5.0531,True,70.0,70.0,False,70.9846
2021-12-22 23:46:56,4.7569,2.3796,60.8889,4.1667,90.7502,102157.9453,60.0,9.7824,0.0,77.6088,True,70.0,False,70.0,25.0,5.043,True,70.0,70.0,False,71.0012
2021-12-22 23:46:57,4.7569,2.3796,60.8889,4.1667,90.7502,102157.9453,60.0,9.7824,0.0,77.6088,True,70.0,False,70.0,25.0,5.043,True,70.0,70.0,False,71.0012
2021-12-22 23:46:58,4.7778,2.375,61.1296,4.1736,90.7363,102283.9844,60.0,9.7593,0.0,77.169,True,70.0,False,70.0,25.0,5.0489,True,70.0,70.0,False,71.0107
2021-12-22 23:46:59,4.7986,1.9861,61.0741,3.9861,90.734,102283.9844,60.0,9.8102,0.0,77.081,True,70.0,False,70.0,25.0,5.0735,True,70.0,70.0,False,70.9998
2021-12-22 23:47:00,4.75,2.0,60.8889,3.9167,90.734,101254.6563,60.0,9.8056,0.0,77.1042,True,70.0,False,70.0,25.0,5.0979,True,70.0,70.0,False,71.0006
2021-12-22 23:47:01,4.7361,1.9722,61.1852,3.9167,90.7363,101127.3359,60.0,9.7801,0.0,77.21300000000001,True,70.0,False,70.0,25.0,5.0878,True,70.0,70.0,False,70.9977
2021-12-22 23:47:02,4.7708,1.9722,61.0556,3.9375,90.743,101127.3359,60.0,9.7662,0.0,77.294,True,70.0,False,70.0,25.0,5.0802,True,70.0,70.0,False,70.9972
2021-12-22 23:47:03,4.7778,1.9306,61.0185,3.9583,90.7409,101580.5391,60.0,9.7963,0.0,77.2593,True,70.0,False,70.0,25.0,5.0673,True,70.0,70.0,False,71.0119
2021-12-22 23:47:04,4.7986,1.912,60.8889,4.0208,90.743,102491.8906,60.0,9.7963,0.0,77.0602,True,70.0,False,70.0,25.0,5.0532,True,70.0,70.0,False,71.0138
2021-12-22 23:47:05,4.6875,2.375,61.0185,4.0278,90.7271,102026.2578,60.0,9.8079,0.0,76.9305,True,70.0,False,70.0,25.0,5.0486,True,70.0,70.0,False,71.0282
2021-12-22 23:47:06,4.7153,2.4074,61.0185,3.9792,90.7502,101745.8516,60.0,9.8356,0.0,76.7755,True,70.0,False,70.0,25.0,5.044,True,70.0,70.0,False,71.0452
2021-12-22 23:47:07,4.7361,2.3935,61.0741,3.9861,90.734,101276.7813,60.0,9.8264,0.0,76.5,True,70.0,False,70.0,25.0,5.0394,True,70.0,70.0,False,71.0237
2021-12-22 23:47:08,4.6875,2.3843,61.1852,3.9583,90.7271,101127.3359,60.0,9.8102,0.0,76.25,True,70.0,False,70.0,25.0,5.0356,True,70.0,70.0,False,71.0028
2021-12-22 23:47:09,4.6944,2.3519,61.0741,3.9792,90.7271,101110.7109,60.0,9.8032,0.0,76.1875,True,70.0,False,70.0,25.0,5.0325,True,70.0,70.0,False,70.9763
2021-12-22 23:47:10,4.7778,2.3519,61.1852,4.0,90.7132,102289.4688,60.0,9.8032,0.0,76.2477,True,70.0,False,70.0,25.0,5.0294,True,70.0,70.0,False,70.9663
2021-12-22 23:47:11,4.75,2.3519,61.0741,4.0,90.7409,101657.7188,60.0,9.8102,0.0,76.5069,True,70.0,False,70.0,25.0,5.0255,True,70.0,70.0,False,70.9772
2021-12-22 23:47:12,4.9167,2.3472,62.0741,3.5625,90.7409,101949.3594,60.0,9.7963,0.0,76.6412,True,70.0,False,70.0,25.0,5.023,True,70.0,70.0,False,70.9888
2021-12-22 23:47:13,4.9444,2.375,62.2407,3.5417,90.7271,102442.6875,60.0,9.7292,0.0,76.6505,True,70.0,False,70.0,25.0,5.0934,True,70.0,70.0,False,70.9592
2021-12-22 23:47:14,4.8819,2.3935,62.0185,3.4931,90.7363,102283.9844,60.0,9.8032,0.0,76.6204,True,70.0,False,70.0,25.0,5.1097,True,70.0,70.0,False,70.9522
2021-12-22 23:47:15,4.9236,2.338,62.1296,3.4722,90.7271,101800.8906,60.0,9.7639,0.0,76.6204,True,70.0,False,70.0,25.0,5.1028,True,70.0,70.0,False,71.0256
2021-12-22 23:47:16,4.9444,2.3333,62.0741,3.5139,90.7363,101910.8828,60.0,9.7824,0.0,76.706,True,70.0,False,70.0,25.0,5.1094,True,70.0,70.0,False,71.1601
2021-12-22 23:47:17,4.9375,2.3657,61.963,3.5069,90.7502,101657.7188,60.0,9.7986,0.0,76.7523,True,70.0,False,70.0,25.0,5.0989,True,70.0,70.0,False,71.2508
2021-12-22 23:47:18,4.9653,2.2731,62.2593,3.6458,90.7502,101337.6016,60.0,9.7963,0.0,76.8056,True,70.0,False,70.0,25.0,5.0904,True,70.0,70.0,False,71.3118
2021-12-22 23:47:19,4.6667,2.0,62.8148,3.9444,90.7294,100866.6406,60.0,9.75,0.0,76.7431,True,70.0,False,70.0,25.0,5.0809,True,70.0,70.0,False,71.4173
2021-12-22 23:47:20,4.7292,2.0,62.7037,3.8958,90.7409,100861.0938,60.0,9.7755,0.0,76.7384,True,70.0,False,70.0,25.0,5.0739,True,70.0,70.0,False,71.516
2021-12-22 23:47:21,4.7361,1.9583,63.0,3.9375,90.7409,101872.4141,60.0,9.7639,0.0,76.7338,True,70.0,False,70.0,25.0,5.0669,True,70.0,70.0,False,71.586
2021-12-22 23:47:22,4.6875,1.9583,62.8889,3.9583,90.7271,101729.3359,60.0,9.7708,0.0,76.71300000000001,True,70.0,False,70.0,25.0,5.0605,True,70.0,70.0,False,71.639
2021-12-22 23:47:23,4.7292,1.912,62.9444,3.9583,90.7271,101387.3438,60.0,9.8287,0.0,76.7569,True,70.0,False,70.0,25.0,5.0547,True,70.0,70.0,False,71.6802
2021-12-22 23:47:24,4.7778,1.912,62.6481,4.0278,90.7432,100605.2813,60.0,9.8056,0.0,76.7454,True,70.0,False,70.0,25.0,5.0495,True,70.0,70.0,False,71.7573
2021-12-22 23:47:25,4.6667,2.0324,62.8889,3.9375,90.734,100527.2891,60.0,9.8125,0.0,76.7662,True,70.0,False,70.0,25.0,5.0447,True,70.0,70.0,False,71.7948
2021-12-22 23:47:26,4.6875,2.3935,64.5556,3.5417,90.7271,100203.5625,60.0,9.7731,0.0,76.7407,True,70.0,False,70.0,25.0,4.9673,True,70.0,70.0,False,71.797
2021-12-22 23:47:27,4.7083,2.3657,64.5741,3.5208,90.7294,100069.3047,60.0,9.7662,0.0,76.706,True,70.0,False,70.0,25.0,4.7419,True,70.0,70.0,False,71.7344
2021-12-22 23:47:28,4.6667,2.3519,64.53699999999999,3.4514,90.734,101442.5859,60.0,9.8171,0.0,76.7361,True,70.0,False,70.0,25.0,4.5074,True,70.0,70.0,False,71.6529
2021-12-22 23:47:29,4.7153,2.3194,64.53699999999999,3.4931,90.7409,101652.2109,60.0,9.8125,0.0,76.6412,True,70.0,False,70.0,25.0,4.5231,True,70.0,70.0,False,71.5986
2021-12-22 23:47:30,4.7083,2.3519,64.3333,3.5764,90.757,101071.9219,60.0,9.7824,0.0,76.4954,True,70.0,False,70.0,25.0,4.549,True,70.0,70.0,False,71.572
2021-12-22 23:47:31,4.75,2.3472,64.5556,3.5139,90.7363,101348.6641,60.0,9.7894,0.0,76.4468,True,70.0,False,70.0,25.0,4.5817,True,70.0,70.0,False,71.5275
2021-12-22 23:47:32,4.9861,2.0972,65.1852,3.9653,90.7363,101575.0313,60.0,9.7593,0.0,76.4931,True,70.0,False,70.0,25.0,4.6217,True,70.0,70.0,False,71.473
2021-12-22 23:47:33,4.9028,2.1389,64.96300000000001,3.9167,90.743,101630.1641,60.0,9.7731,0.0,76.5718,True,70.0,False,70.0,25.0,4.6545,True,70.0,70.0,False,71.418
2021-12-22 23:47:34,4.9444,2.1111,65.1296,3.9167,90.743,101652.2109,60.0,9.7824,0.0,76.5972,True,70.0,False,70.0,25.0,4.6875,True,70.0,70.0,False,71.3598
2021-12-22 23:47:35,4.9236,2.0972,65.3148,3.9583,90.7271,101839.4141,60.0,9.7639,0.0,76.6319,True,70.0,False,70.0,25.0,4.6634,True,70.0,70.0,False,71.3046
2021-12-22 23:47:36,4.9653,2.0694,65.2037,3.9583,90.7199,101564.0078,60.0,9.8102,0.0,76.6088,True,70.0,False,70.0,25.0,4.5576,True,70.0,70.0,False,71.2973
2021-12-22 23:47:37,5.0069,2.037,65.0926,4.0,90.7407,100905.5078,60.0,9.831,0.0,76.5926,True,70.0,False,70.0,25.0,4.5686,True,70.0,70.0,False,71.2829
2021-12-22 23:47:38,4.9236,2.125,66.7222,3.7292,90.743,100415.7891,60.0,9.8426,0.0,76.5995,True,70.0,False,70.0,25.0,4.6098,True,70.0,70.0,False,71.2565
2021-12-22 23:47:39,4.9444,2.0972,67.0185,3.7083,90.7361,100181.2109,60.0,9.794,0.0,76.5926,True,70.0,False,70.0,25.0,4.6841,True,70.0,70.0,False,71.19
2021-12-22 23:47:40,4.9444,2.0972,67.0185,3.7083,90.7361,100181.2109,60.0,9.794,0.0,76.5926,True,70.0,False,70.0,25.0,4.6841,True,70.0,70.0,False,71.19
2021-12-22 23:47:41,4.9028,2.088,66.9444,3.7222,90.7292,101016.4766,60.0,9.7338,0.0,76.5648,True,70.0,False,70.0,25.0,4.7114,True,70.0,70.0,False,71.1879
2021-12-22 23:47:42,4.9444,2.037,67.0185,3.7431,90.743,101321.0156,60.0,9.787,0.0,76.5926,True,70.0,False,70.0,25.0,4.739,True,70.0,70.0,False,71.2054
2021-12-22 23:47:43,4.9444,2.0833,66.8519,3.7708,90.7271,101376.2969,60.0,9.7963,0.0,76.8264,True,70.0,False,70.0,25.0,4.7639,True,70.0,70.0,False,71.2078
