时间,给水流量
2021-12-22 14:34:59,74.7367
2021-12-22 14:35:00,74.6825
2021-12-22 14:35:01,74.617
2021-12-22 14:35:02,74.5629
2021-12-22 14:35:03,74.521
2021-12-22 14:35:04,74.5088
2021-12-22 14:35:05,74.4904
2021-12-22 14:35:06,74.3858
2021-12-22 14:35:07,74.2363
2021-12-22 14:35:08,74.0795
2021-12-22 14:35:09,73.9473
2021-12-22 14:35:10,73.8407
2021-12-22 14:35:11,73.715
2021-12-22 14:35:12,73.6189
2021-12-22 14:35:13,73.5193
2021-12-22 14:35:14,73.4507
2021-12-22 14:35:15,73.389
2021-12-22 14:35:16,73.3151
2021-12-22 14:35:17,73.2265
2021-12-22 14:35:18,73.1547
2021-12-22 14:35:19,73.0953
2021-12-22 14:35:20,73.0581
2021-12-22 14:35:21,73.0176
2021-12-22 14:35:22,72.9654
2021-12-22 14:35:23,72.8871
2021-12-22 14:35:24,72.749
2021-12-22 14:35:25,72.5411
2021-12-22 14:35:26,72.3883
2021-12-22 14:35:27,72.1805
2021-12-22 14:35:28,72.0207
2021-12-22 14:35:29,71.8458
2021-12-22 14:35:30,71.7165
2021-12-22 14:35:31,71.532
2021-12-22 14:35:32,71.4275
2021-12-22 14:35:33,71.2959
2021-12-22 14:35:34,71.1834
2021-12-22 14:35:35,71.0938
2021-12-22 14:35:36,70.999
2021-12-22 14:35:37,70.9293
2021-12-22 14:35:38,70.8574
2021-12-22 14:35:39,70.7878
2021-12-22 14:35:40,70.7304
2021-12-22 14:35:41,70.6888
2021-12-22 14:35:42,70.6462
2021-12-22 14:35:43,70.6013
2021-12-22 14:35:44,70.538
2021-12-22 14:35:45,70.4562
2021-12-22 14:35:46,70.3696
2021-12-22 14:35:47,70.3289
2021-12-22 14:35:48,70.296
2021-12-22 14:35:49,70.2138
2021-12-22 14:35:50,70.1402
2021-12-22 14:35:51,70.0235
2021-12-22 14:35:52,69.8692
2021-12-22 14:35:53,69.6566
2021-12-22 14:35:54,69.4588
2021-12-22 14:35:55,69.2675
2021-12-22 14:35:56,69.113
2021-12-22 14:35:57,68.9444
2021-12-22 14:35:58,68.8274
2021-12-22 14:35:59,68.7478
2021-12-22 14:36:00,68.6317
2021-12-22 14:36:01,68.5217
2021-12-22 14:36:02,68.4129
2021-12-22 14:36:03,68.3444
2021-12-22 14:36:04,68.2975
2021-12-22 14:36:05,68.2799
2021-12-22 14:36:06,68.2705
2021-12-22 14:36:07,68.2484
2021-12-22 14:36:08,68.218
2021-12-22 14:36:09,68.1496
2021-12-22 14:36:10,68.1139
2021-12-22 14:36:11,68.0911
2021-12-22 14:36:12,67.9952
2021-12-22 14:36:13,67.942
2021-12-22 14:36:14,67.942
2021-12-22 14:36:15,67.9098
2021-12-22 14:36:16,67.8846
2021-12-22 14:36:17,67.8518
2021-12-22 14:36:18,67.8205
2021-12-22 14:36:19,67.7605
2021-12-22 14:36:20,67.6973
2021-12-22 14:36:21,67.6242
2021-12-22 14:36:22,67.5526
2021-12-22 14:36:23,67.4784
2021-12-22 14:36:24,67.4004
2021-12-22 14:36:25,67.3195
2021-12-22 14:36:26,67.2409
2021-12-22 14:36:27,67.1755
2021-12-22 14:36:28,67.1313
2021-12-22 14:36:29,67.1015
2021-12-22 14:36:30,67.0436
2021-12-22 14:36:31,66.9997
2021-12-22 14:36:32,66.8726
2021-12-22 14:36:33,66.7082
2021-12-22 14:36:34,66.5433
2021-12-22 14:36:35,66.3896
2021-12-22 14:36:36,66.2302
2021-12-22 14:36:37,66.0747
2021-12-22 14:36:38,65.9083
2021-12-22 14:36:39,65.8179
2021-12-22 14:36:40,65.7434
2021-12-22 14:36:41,65.64
2021-12-22 14:36:42,65.5556
2021-12-22 14:36:43,65.4639
2021-12-22 14:36:44,65.4216
2021-12-22 14:36:45,65.3542
2021-12-22 14:36:46,65.3077
2021-12-22 14:36:47,65.2876
2021-12-22 14:36:48,65.2295
2021-12-22 14:36:49,65.1213
2021-12-22 14:36:50,64.9973
2021-12-22 14:36:51,64.8627
2021-12-22 14:36:52,64.7548
2021-12-22 14:36:53,64.6697
2021-12-22 14:36:54,64.583
2021-12-22 14:36:55,64.4571
2021-12-22 14:36:56,64.4571
2021-12-22 14:36:57,64.4117
2021-12-22 14:36:58,64.3757
2021-12-22 14:36:59,64.3383
2021-12-22 14:37:00,64.2815
2021-12-22 14:37:01,64.245
2021-12-22 14:37:02,64.2121
2021-12-22 14:37:03,64.0904
2021-12-22 14:37:04,63.9295
2021-12-22 14:37:05,63.7724
2021-12-22 14:37:06,63.6505
2021-12-22 14:37:07,63.4818
2021-12-22 14:37:08,63.3871
2021-12-22 14:37:09,63.266000000000005
2021-12-22 14:37:10,63.1669
2021-12-22 14:37:11,63.0777
2021-12-22 14:37:12,63.0481
2021-12-22 14:37:13,63.0059
2021-12-22 14:37:14,62.9477
2021-12-22 14:37:15,62.8677
2021-12-22 14:37:16,62.8456
2021-12-22 14:37:17,62.8586
2021-12-22 14:37:18,62.8367
2021-12-22 14:37:19,62.8007
2021-12-22 14:37:20,62.7708
2021-12-22 14:37:21,62.7494
2021-12-22 14:37:22,62.7093
2021-12-22 14:37:23,62.6531
2021-12-22 14:37:24,62.5983
2021-12-22 14:37:25,62.5784
2021-12-22 14:37:26,62.6043
2021-12-22 14:37:27,62.5826
2021-12-22 14:37:28,62.5416
2021-12-22 14:37:29,62.5488
2021-12-22 14:37:30,62.4675
2021-12-22 14:37:31,62.343
2021-12-22 14:37:32,62.1706
2021-12-22 14:37:33,62.0493
2021-12-22 14:37:34,61.885
2021-12-22 14:37:35,61.7258
2021-12-22 14:37:36,61.6215
2021-12-22 14:37:37,61.5279
2021-12-22 14:37:38,61.4573
2021-12-22 14:37:39,61.3849
2021-12-22 14:37:40,61.2848
2021-12-22 14:37:41,61.2848
2021-12-22 14:37:42,61.24100000000001
2021-12-22 14:37:43,61.1684
2021-12-22 14:37:44,61.0939
2021-12-22 14:37:45,61.0184
2021-12-22 14:37:46,60.9761
2021-12-22 14:37:47,60.9463
2021-12-22 14:37:48,60.8935
2021-12-22 14:37:49,60.84
2021-12-22 14:37:50,60.7629
2021-12-22 14:37:51,60.708
2021-12-22 14:37:52,60.6772
2021-12-22 14:37:53,60.6715
2021-12-22 14:37:54,60.6319
2021-12-22 14:37:55,60.5839
2021-12-22 14:37:56,60.5835
2021-12-22 14:37:57,60.5941
2021-12-22 14:37:58,60.6005
2021-12-22 14:37:59,60.5824
2021-12-22 14:38:00,60.5827
2021-12-22 14:38:01,60.5954
2021-12-22 14:38:02,60.5681
2021-12-22 14:38:03,60.5386
2021-12-22 14:38:04,60.4848
2021-12-22 14:38:05,60.461000000000006
2021-12-22 14:38:06,60.4469
2021-12-22 14:38:07,60.4265
2021-12-22 14:38:08,60.4557
2021-12-22 14:38:09,60.4805
2021-12-22 14:38:10,60.4358
2021-12-22 14:38:11,60.3658
2021-12-22 14:38:12,60.3369
2021-12-22 14:38:13,60.3577
2021-12-22 14:38:14,60.3478
2021-12-22 14:38:15,60.2267
2021-12-22 14:38:16,59.9847
2021-12-22 14:38:17,59.7448
2021-12-22 14:38:18,59.5034
2021-12-22 14:38:19,59.326
2021-12-22 14:38:20,59.161
2021-12-22 14:38:21,59.0013
2021-12-22 14:38:22,58.864
2021-12-22 14:38:23,58.5792
2021-12-22 14:38:24,58.5792
2021-12-22 14:38:25,58.4345
2021-12-22 14:38:26,58.2931
2021-12-22 14:38:27,58.2234
2021-12-22 14:38:28,58.1854
2021-12-22 14:38:29,58.1723
2021-12-22 14:38:30,58.1273
2021-12-22 14:38:31,58.0561
2021-12-22 14:38:32,57.9717
2021-12-22 14:38:33,57.9112
2021-12-22 14:38:34,57.8846
2021-12-22 14:38:35,57.8269
2021-12-22 14:38:36,57.7174
2021-12-22 14:38:37,57.7283
2021-12-22 14:38:38,57.7713
2021-12-22 14:38:39,57.7728
2021-12-22 14:38:40,57.7656
2021-12-22 14:38:41,57.758
2021-12-22 14:38:42,57.7788
2021-12-22 14:38:43,57.8325
2021-12-22 14:38:44,57.8794
2021-12-22 14:38:45,57.9406
2021-12-22 14:38:46,57.988
2021-12-22 14:38:47,58.0266
2021-12-22 14:38:48,58.0402
2021-12-22 14:38:49,58.0671
2021-12-22 14:38:50,58.1108
2021-12-22 14:38:51,58.121
2021-12-22 14:38:52,58.1455
2021-12-22 14:38:53,58.1463
2021-12-22 14:38:54,58.1337
2021-12-22 14:38:55,58.1163
2021-12-22 14:38:56,58.0083
2021-12-22 14:38:57,57.9681
2021-12-22 14:38:58,57.9808
2021-12-22 14:38:59,57.9825
2021-12-22 14:39:00,57.9917
2021-12-22 14:39:01,57.9764
2021-12-22 14:39:02,57.9521
2021-12-22 14:39:03,57.9278
2021-12-22 14:39:04,57.9492
2021-12-22 14:39:05,57.9492
2021-12-22 14:39:06,57.9319
2021-12-22 14:39:07,57.913000000000004
2021-12-22 14:39:08,57.8829
2021-12-22 14:39:09,57.8261
2021-12-22 14:39:10,57.7028
2021-12-22 14:39:11,57.5863
2021-12-22 14:39:12,57.4697
2021-12-22 14:39:13,57.3528
2021-12-22 14:39:14,57.2728
2021-12-22 14:39:15,57.2375
2021-12-22 14:39:16,57.2371
2021-12-22 14:39:17,57.1887
2021-12-22 14:39:18,57.1402
2021-12-22 14:39:19,57.0712
2021-12-22 14:39:20,57.0491
2021-12-22 14:39:21,56.9507
2021-12-22 14:39:22,56.8682
2021-12-22 14:39:23,56.8411
2021-12-22 14:39:24,56.835
2021-12-22 14:39:25,56.8676
2021-12-22 14:39:26,56.8655
2021-12-22 14:39:27,56.8323
2021-12-22 14:39:28,56.7865
2021-12-22 14:39:29,56.7681
2021-12-22 14:39:30,56.7185
2021-12-22 14:39:31,56.6852
2021-12-22 14:39:32,56.6901
2021-12-22 14:39:33,56.7056
2021-12-22 14:39:34,56.6978
2021-12-22 14:39:35,56.6745
2021-12-22 14:39:36,56.641999999999996
2021-12-22 14:39:37,56.63
2021-12-22 14:39:38,56.6207
2021-12-22 14:39:39,56.6131
2021-12-22 14:39:40,56.5965
2021-12-22 14:39:41,56.6109
2021-12-22 14:39:42,56.666000000000004
2021-12-22 14:39:43,56.7174
2021-12-22 14:39:44,56.7777
2021-12-22 14:39:45,56.8053
2021-12-22 14:39:46,56.88
2021-12-22 14:39:47,56.908
2021-12-22 14:39:48,56.9263
2021-12-22 14:39:49,56.9797
2021-12-22 14:39:50,57.0694
2021-12-22 14:39:51,57.0873
2021-12-22 14:39:52,57.0644
2021-12-22 14:39:53,56.9771
2021-12-22 14:39:54,56.9107
2021-12-22 14:39:55,56.8716
2021-12-22 14:39:56,56.8412
2021-12-22 14:39:57,56.7567
2021-12-22 14:39:58,56.6818
2021-12-22 14:39:59,56.6492
2021-12-22 14:40:00,56.6376
2021-12-22 14:40:01,56.6085
2021-12-22 14:40:02,56.5783
2021-12-22 14:40:03,56.5284
2021-12-22 14:40:04,56.4935
2021-12-22 14:40:05,56.4671
2021-12-22 14:40:06,56.4625
2021-12-22 14:40:07,56.4563
2021-12-22 14:40:08,56.4497
2021-12-22 14:40:09,56.5192
2021-12-22 14:40:10,56.6184
2021-12-22 14:40:11,56.7904
2021-12-22 14:40:12,56.9415
2021-12-22 14:40:13,57.0668
2021-12-22 14:40:14,57.1911
2021-12-22 14:40:15,57.3025
2021-12-22 14:40:16,57.4233
2021-12-22 14:40:17,57.501999999999995
2021-12-22 14:40:18,57.5208
2021-12-22 14:40:19,57.5022
2021-12-22 14:40:20,57.433
2021-12-22 14:40:21,57.3451
2021-12-22 14:40:22,57.2278
2021-12-22 14:40:23,57.103
2021-12-22 14:40:24,56.9591
2021-12-22 14:40:25,56.8583
2021-12-22 14:40:26,56.8439
2021-12-22 14:40:27,56.8235
2021-12-22 14:40:28,56.8419
2021-12-22 14:40:29,56.9011
2021-12-22 14:40:30,57.1096
2021-12-22 14:40:31,57.1096
2021-12-22 14:40:32,57.242
2021-12-22 14:40:33,57.3514
2021-12-22 14:40:34,57.458999999999996
2021-12-22 14:40:35,57.5936
2021-12-22 14:40:36,57.7009
2021-12-22 14:40:37,57.7792
2021-12-22 14:40:38,57.8792
2021-12-22 14:40:39,57.9239
2021-12-22 14:40:40,57.9586
2021-12-22 14:40:41,57.9717
2021-12-22 14:40:42,58.0015
2021-12-22 14:40:43,58.0689
2021-12-22 14:40:44,58.0788
2021-12-22 14:40:45,58.0906
2021-12-22 14:40:46,58.0934
2021-12-22 14:40:47,58.0983
2021-12-22 14:40:48,58.0875
2021-12-22 14:40:49,58.0892
2021-12-22 14:40:50,58.0838
2021-12-22 14:40:51,58.0534
2021-12-22 14:40:52,58.0316
2021-12-22 14:40:53,58.0944
2021-12-22 14:40:54,58.2395
2021-12-22 14:40:55,58.3745
2021-12-22 14:40:56,58.5419
2021-12-22 14:40:57,58.6833
2021-12-22 14:40:58,58.8248
2021-12-22 14:40:59,58.9414
2021-12-22 14:41:00,59.0431
2021-12-22 14:41:01,59.158
2021-12-22 14:41:02,59.2012
2021-12-22 14:41:03,59.1933
2021-12-22 14:41:04,59.1736
2021-12-22 14:41:05,59.1471
2021-12-22 14:41:06,59.13399999999999
2021-12-22 14:41:07,59.1175
2021-12-22 14:41:08,59.0505
2021-12-22 14:41:09,58.8674
2021-12-22 14:41:10,58.7093
2021-12-22 14:41:11,58.5081
2021-12-22 14:41:12,58.3091
2021-12-22 14:41:13,58.1893
2021-12-22 14:41:14,58.0939
2021-12-22 14:41:15,58.0226
2021-12-22 14:41:16,58.0648
2021-12-22 14:41:17,58.2049
2021-12-22 14:41:18,58.3813
2021-12-22 14:41:19,58.5176
2021-12-22 14:41:20,58.6442
2021-12-22 14:41:21,58.7302
2021-12-22 14:41:22,58.8057
2021-12-22 14:41:23,58.8899
2021-12-22 14:41:24,58.946999999999996
2021-12-22 14:41:25,59.003
2021-12-22 14:41:26,59.0775
2021-12-22 14:41:27,59.13399999999999
2021-12-22 14:41:28,59.1386
2021-12-22 14:41:29,59.1283
2021-12-22 14:41:30,59.0891
2021-12-22 14:41:31,59.0286
2021-12-22 14:41:32,58.963
2021-12-22 14:41:33,58.8996
2021-12-22 14:41:34,58.8632
2021-12-22 14:41:35,58.8329
2021-12-22 14:41:36,58.7476
2021-12-22 14:41:37,58.6852
2021-12-22 14:41:38,58.6979
2021-12-22 14:41:39,58.7252
2021-12-22 14:41:40,58.8154
2021-12-22 14:41:41,58.996
2021-12-22 14:41:42,59.2437
2021-12-22 14:41:43,59.4283
2021-12-22 14:41:44,59.6789
2021-12-22 14:41:45,59.8408
2021-12-22 14:41:46,59.973
2021-12-22 14:41:47,60.1118
2021-12-22 14:41:48,60.25
2021-12-22 14:41:49,60.3506
2021-12-22 14:41:50,60.4667
2021-12-22 14:41:51,60.5723
2021-12-22 14:41:52,60.6616
2021-12-22 14:41:53,60.818999999999996
2021-12-22 14:41:54,61.3151
2021-12-22 14:41:55,61.3151
2021-12-22 14:41:56,61.5608
2021-12-22 14:41:57,61.7692
2021-12-22 14:41:58,61.9707
2021-12-22 14:41:59,62.0592
2021-12-22 14:42:00,62.0348
2021-12-22 14:42:01,61.9869
2021-12-22 14:42:02,61.8758
2021-12-22 14:42:03,61.6497
2021-12-22 14:42:04,61.4189
2021-12-22 14:42:05,61.0876
2021-12-22 14:42:06,60.8057
2021-12-22 14:42:07,60.5248
2021-12-22 14:42:08,60.2681
2021-12-22 14:42:09,60.0953
2021-12-22 14:42:10,59.8778
2021-12-22 14:42:11,59.6517
2021-12-22 14:42:12,59.4948
2021-12-22 14:42:13,59.3408
2021-12-22 14:42:14,59.2468
2021-12-22 14:42:15,59.1547
2021-12-22 14:42:16,59.0921
2021-12-22 14:42:17,59.0337
2021-12-22 14:42:18,58.9884
2021-12-22 14:42:19,58.8344
2021-12-22 14:42:20,58.6407
2021-12-22 14:42:21,58.4285
2021-12-22 14:42:22,58.2233
2021-12-22 14:42:23,58.0662
2021-12-22 14:42:24,57.8722
2021-12-22 14:42:25,57.7475
2021-12-22 14:42:26,57.6215
2021-12-22 14:42:27,57.4728
2021-12-22 14:42:28,57.3592
2021-12-22 14:42:29,57.2918
2021-12-22 14:42:30,57.1693
2021-12-22 14:42:31,57.1109
2021-12-22 14:42:32,57.0756
2021-12-22 14:42:33,57.0459
2021-12-22 14:42:34,57.0475
2021-12-22 14:42:35,57.0429
2021-12-22 14:42:36,57.0531
2021-12-22 14:42:37,57.0799
2021-12-22 14:42:38,57.1131
2021-12-22 14:42:39,57.1488
2021-12-22 14:42:40,57.2273
2021-12-22 14:42:41,57.2603
2021-12-22 14:42:42,57.3165
2021-12-22 14:42:43,57.4034
2021-12-22 14:42:44,57.458999999999996
2021-12-22 14:42:45,57.5054
2021-12-22 14:42:46,57.531000000000006
2021-12-22 14:42:47,57.5651
2021-12-22 14:42:48,57.6308
2021-12-22 14:42:49,57.6907
2021-12-22 14:42:50,57.7414
2021-12-22 14:42:51,57.75
2021-12-22 14:42:52,57.7622
2021-12-22 14:42:53,57.7778
2021-12-22 14:42:54,57.7801
2021-12-22 14:42:55,57.808
2021-12-22 14:42:56,57.8077
2021-12-22 14:42:57,57.7807
2021-12-22 14:42:58,57.7811
2021-12-22 14:42:59,57.8126
2021-12-22 14:43:00,57.8423
2021-12-22 14:43:01,57.8943
2021-12-22 14:43:02,57.9176
2021-12-22 14:43:03,57.8974
2021-12-22 14:43:04,57.8932
2021-12-22 14:43:05,57.9219
2021-12-22 14:43:06,57.9357
2021-12-22 14:43:07,57.9765
2021-12-22 14:43:08,57.9859
2021-12-22 14:43:09,57.9722
2021-12-22 14:43:10,57.9429
2021-12-22 14:43:11,57.8807
2021-12-22 14:43:12,57.8316
2021-12-22 14:43:13,57.898999999999994
2021-12-22 14:43:14,58.07899999999999
2021-12-22 14:43:15,58.4467
2021-12-22 14:43:16,58.4467
2021-12-22 14:43:17,58.5985
2021-12-22 14:43:18,58.757
2021-12-22 14:43:19,58.8768
2021-12-22 14:43:20,58.9747
2021-12-22 14:43:21,59.1052
2021-12-22 14:43:22,59.1979
2021-12-22 14:43:23,59.2202
2021-12-22 14:43:24,59.2486
2021-12-22 14:43:25,59.2838
2021-12-22 14:43:26,59.3029
2021-12-22 14:43:27,59.3676
2021-12-22 14:43:28,59.403
2021-12-22 14:43:29,59.4413
2021-12-22 14:43:30,59.43899999999999
2021-12-22 14:43:31,59.4823
2021-12-22 14:43:32,59.5355
2021-12-22 14:43:33,59.589
2021-12-22 14:43:34,59.5996
2021-12-22 14:43:35,59.611999999999995
2021-12-22 14:43:36,59.6287
2021-12-22 14:43:37,59.6582
2021-12-22 14:43:38,59.7326
2021-12-22 14:43:39,59.7626
2021-12-22 14:43:40,59.7593
2021-12-22 14:43:41,59.7686
2021-12-22 14:43:42,59.7788
2021-12-22 14:43:43,59.7994
2021-12-22 14:43:44,59.8816
2021-12-22 14:43:45,60.0335
2021-12-22 14:43:46,60.2014
2021-12-22 14:43:47,60.386
2021-12-22 14:43:48,60.533
2021-12-22 14:43:49,60.6805
2021-12-22 14:43:50,60.8298
2021-12-22 14:43:51,60.9155
2021-12-22 14:43:52,61.0187
2021-12-22 14:43:53,61.098
2021-12-22 14:43:54,61.1305
2021-12-22 14:43:55,61.1937
2021-12-22 14:43:56,61.25
2021-12-22 14:43:57,61.3845
2021-12-22 14:43:58,61.3845
2021-12-22 14:43:59,61.43899999999999
2021-12-22 14:44:00,61.4678
2021-12-22 14:44:01,61.5096
2021-12-22 14:44:02,61.5309
2021-12-22 14:44:03,61.5507
2021-12-22 14:44:04,61.5362
2021-12-22 14:44:05,61.5143
2021-12-22 14:44:06,61.5276
2021-12-22 14:44:07,61.5338
2021-12-22 14:44:08,61.5341
2021-12-22 14:44:09,61.5763
2021-12-22 14:44:10,61.5787
2021-12-22 14:44:11,61.5233
2021-12-22 14:44:12,61.5022
2021-12-22 14:44:13,61.5095
2021-12-22 14:44:14,61.5073
2021-12-22 14:44:15,61.5178
2021-12-22 14:44:16,61.5362
2021-12-22 14:44:17,61.526
2021-12-22 14:44:18,61.5043
2021-12-22 14:44:19,61.4532
2021-12-22 14:44:20,61.4438
2021-12-22 14:44:21,61.4851
2021-12-22 14:44:22,61.6595
2021-12-22 14:44:23,61.7922
2021-12-22 14:44:24,61.9611
2021-12-22 14:44:25,62.1275
2021-12-22 14:44:26,62.2694
2021-12-22 14:44:27,62.4537
2021-12-22 14:44:28,62.5905
2021-12-22 14:44:29,62.6481
2021-12-22 14:44:30,62.7143
2021-12-22 14:44:31,62.8367
2021-12-22 14:44:32,62.9173
2021-12-22 14:44:33,62.9886
2021-12-22 14:44:34,63.0397
2021-12-22 14:44:35,63.0673
2021-12-22 14:44:36,63.0656
2021-12-22 14:44:37,63.0614
2021-12-22 14:44:38,63.0368
2021-12-22 14:44:39,63.0104
2021-12-22 14:44:40,63.0274
2021-12-22 14:44:41,63.0966
2021-12-22 14:44:42,63.0966
2021-12-22 14:44:43,63.1354
2021-12-22 14:44:44,63.1838
2021-12-22 14:44:45,63.1832
2021-12-22 14:44:46,63.1748
2021-12-22 14:44:47,63.1865
2021-12-22 14:44:48,63.2353
2021-12-22 14:44:49,63.272
2021-12-22 14:44:50,63.3842
2021-12-22 14:44:51,63.4716
2021-12-22 14:44:52,63.658
2021-12-22 14:44:53,63.7985
2021-12-22 14:44:54,63.8759
2021-12-22 14:44:55,63.9694
2021-12-22 14:44:56,64.0158
2021-12-22 14:44:57,64.1792
2021-12-22 14:44:58,64.3992
2021-12-22 14:44:59,64.6075
2021-12-22 14:45:00,64.8406
2021-12-22 14:45:01,65.0776
2021-12-22 14:45:02,65.2615
2021-12-22 14:45:03,65.4635
2021-12-22 14:45:04,65.586
2021-12-22 14:45:05,65.5821
2021-12-22 14:45:06,65.5035
2021-12-22 14:45:07,65.3791
2021-12-22 14:45:08,65.2588
2021-12-22 14:45:09,65.1432
2021-12-22 14:45:10,65.1394
2021-12-22 14:45:11,65.2251
2021-12-22 14:45:12,65.3649
2021-12-22 14:45:13,65.5917
2021-12-22 14:45:14,65.8263
2021-12-22 14:45:15,66.0282
2021-12-22 14:45:16,66.2382
2021-12-22 14:45:17,66.4016
2021-12-22 14:45:18,66.5107
2021-12-22 14:45:19,66.5695
2021-12-22 14:45:20,66.6179
2021-12-22 14:45:21,66.6657
2021-12-22 14:45:22,66.813
2021-12-22 14:45:23,66.813
2021-12-22 14:45:24,66.8587
2021-12-22 14:45:25,66.8941
2021-12-22 14:45:26,66.9016
2021-12-22 14:45:27,66.8951
2021-12-22 14:45:28,66.9038
2021-12-22 14:45:29,66.9014
2021-12-22 14:45:30,66.9388
2021-12-22 14:45:31,66.972
2021-12-22 14:45:32,67.0053
2021-12-22 14:45:33,67.0607
2021-12-22 14:45:34,67.1577
2021-12-22 14:45:35,67.2771
2021-12-22 14:45:36,67.3577
2021-12-22 14:45:37,67.4036
2021-12-22 14:45:38,67.5688
2021-12-22 14:45:39,67.8133
2021-12-22 14:45:40,68.0742
2021-12-22 14:45:41,68.4104
2021-12-22 14:45:42,68.6385
2021-12-22 14:45:43,68.9181
2021-12-22 14:45:44,69.1655
2021-12-22 14:45:45,69.2969
2021-12-22 14:45:46,69.3548
2021-12-22 14:45:47,69.4078
2021-12-22 14:45:48,69.4315
2021-12-22 14:45:49,69.4641
2021-12-22 14:45:50,69.4827
2021-12-22 14:45:51,69.4956
2021-12-22 14:45:52,69.5082
2021-12-22 14:45:53,69.5154
2021-12-22 14:45:54,69.5089
2021-12-22 14:45:55,69.5524
2021-12-22 14:45:56,69.6476
2021-12-22 14:45:57,69.8441
2021-12-22 14:45:58,70.1629
2021-12-22 14:45:59,70.5088
2021-12-22 14:46:00,70.8787
2021-12-22 14:46:01,71.1596
2021-12-22 14:46:02,71.4825
2021-12-22 14:46:03,71.6891
2021-12-22 14:46:04,71.9805
2021-12-22 14:46:05,71.9805
2021-12-22 14:46:06,71.9702
2021-12-22 14:46:07,71.9319
2021-12-22 14:46:08,71.922
2021-12-22 14:46:09,71.9097
2021-12-22 14:46:10,71.9184
2021-12-22 14:46:11,71.9159
2021-12-22 14:46:12,71.8596
2021-12-22 14:46:13,71.8084
2021-12-22 14:46:14,71.8483
2021-12-22 14:46:15,71.9742
2021-12-22 14:46:16,72.1282
2021-12-22 14:46:17,72.3055
2021-12-22 14:46:18,72.5499
2021-12-22 14:46:19,72.7154
2021-12-22 14:46:20,72.8932
2021-12-22 14:46:21,73.0171
2021-12-22 14:46:22,73.1031
2021-12-22 14:46:23,73.2132
2021-12-22 14:46:24,73.3083
2021-12-22 14:46:25,73.4295
2021-12-22 14:46:26,73.5124
2021-12-22 14:46:27,73.5972
2021-12-22 14:46:28,73.6567
2021-12-22 14:46:29,73.7976
2021-12-22 14:46:30,73.9728
2021-12-22 14:46:31,74.2033
2021-12-22 14:46:32,74.4389
2021-12-22 14:46:33,74.6298
2021-12-22 14:46:34,74.7794
2021-12-22 14:46:35,74.9553
2021-12-22 14:46:36,75.0885
2021-12-22 14:46:37,75.1617
2021-12-22 14:46:38,75.2715
2021-12-22 14:46:39,75.3485
2021-12-22 14:46:40,75.3953
2021-12-22 14:46:41,75.439
2021-12-22 14:46:42,75.4636
2021-12-22 14:46:43,75.4788
2021-12-22 14:46:44,75.4901
2021-12-22 14:46:45,75.4978
2021-12-22 14:46:46,75.5205
2021-12-22 14:46:47,75.5595
2021-12-22 14:46:48,75.5595
2021-12-22 14:46:49,75.5809
2021-12-22 14:46:50,75.6032
2021-12-22 14:46:51,75.6243
2021-12-22 14:46:52,75.7036
2021-12-22 14:46:53,75.7696
2021-12-22 14:46:54,75.8155
2021-12-22 14:46:55,75.8998
2021-12-22 14:46:56,75.94800000000001
2021-12-22 14:46:57,76.0216
2021-12-22 14:46:58,76.118
2021-12-22 14:46:59,76.1842
2021-12-22 14:47:00,76.2429
2021-12-22 14:47:01,76.3025
2021-12-22 14:47:02,76.3679
2021-12-22 14:47:03,76.4081
2021-12-22 14:47:04,76.437
2021-12-22 14:47:05,76.4933
2021-12-22 14:47:06,76.5832
2021-12-22 14:47:07,76.766
2021-12-22 14:47:08,76.9715
2021-12-22 14:47:09,77.2273
2021-12-22 14:47:10,77.3663
2021-12-22 14:47:11,77.4577
2021-12-22 14:47:12,77.5415
2021-12-22 14:47:13,77.6432
2021-12-22 14:47:14,77.7497
2021-12-22 14:47:15,77.858
2021-12-22 14:47:16,77.958
2021-12-22 14:47:17,77.9785
2021-12-22 14:47:18,77.9576
2021-12-22 14:47:19,77.8802
2021-12-22 14:47:20,77.706
2021-12-22 14:47:21,77.5404
2021-12-22 14:47:22,77.3508
2021-12-22 14:47:23,77.1489
2021-12-22 14:47:24,77.0138
2021-12-22 14:47:25,76.9777
2021-12-22 14:47:26,76.9964
2021-12-22 14:47:27,77.0805
2021-12-22 14:47:28,77.2921
2021-12-22 14:47:29,77.5249
2021-12-22 14:47:30,77.8148
2021-12-22 14:47:31,78.0085
2021-12-22 14:47:32,78.164
2021-12-22 14:47:33,78.2887
2021-12-22 14:47:34,78.242
2021-12-22 14:47:35,78.1834
2021-12-22 14:47:36,78.1085
2021-12-22 14:47:37,78.0614
2021-12-22 14:47:38,78.0404
2021-12-22 14:47:39,78.0362
2021-12-22 14:47:40,78.0361
2021-12-22 14:47:41,78.0292
2021-12-22 14:47:42,78.0295
2021-12-22 14:47:43,78.0095
2021-12-22 14:47:44,77.9895
2021-12-22 14:47:45,77.9386
2021-12-22 14:47:46,77.9107
2021-12-22 14:47:47,77.8919
2021-12-22 14:47:48,77.8902
2021-12-22 14:47:49,77.8622
2021-12-22 14:47:50,77.868
2021-12-22 14:47:51,77.895
2021-12-22 14:47:52,77.9944
2021-12-22 14:47:53,78.1403
2021-12-22 14:47:54,78.3059
2021-12-22 14:47:55,78.4813
