时间,汽包水位
2021-12-22 17:03:45,4.2741
2021-12-22 17:03:46,4.1253
2021-12-22 17:03:47,4.201
2021-12-22 17:03:48,4.2774
2021-12-22 17:03:49,4.3266
2021-12-22 17:03:50,4.3646
2021-12-22 17:03:51,4.4311
2021-12-22 17:03:52,4.4855
2021-12-22 17:03:53,4.53
2021-12-22 17:03:54,4.5286
2021-12-22 17:03:55,4.4494
2021-12-22 17:03:56,4.3088
2021-12-22 17:03:57,4.1655
2021-12-22 17:03:58,4.2248
2021-12-22 17:03:59,4.2405
2021-12-22 17:04:00,4.295
2021-12-22 17:04:01,4.3092
2021-12-22 17:04:02,4.2959
2021-12-22 17:04:03,4.3541
2021-12-22 17:04:04,4.4275
2021-12-22 17:04:05,4.477
2021-12-22 17:04:06,4.5318
2021-12-22 17:04:07,4.5723
2021-12-22 17:04:08,4.616
2021-12-22 17:04:09,4.6971
2021-12-22 17:04:10,4.6979
2021-12-22 17:04:11,4.6979
2021-12-22 17:04:12,4.7221
2021-12-22 17:04:13,4.7149
2021-12-22 17:04:14,4.6894
2021-12-22 17:04:15,4.7041
2021-12-22 17:04:16,4.7269
2021-12-22 17:04:17,4.753
2021-12-22 17:04:18,4.7811
2021-12-22 17:04:19,4.798
2021-12-22 17:04:20,4.8191
2021-12-22 17:04:21,4.8348
2021-12-22 17:04:22,4.8521
2021-12-22 17:04:23,4.8676
2021-12-22 17:04:24,4.879
2021-12-22 17:04:25,4.8906
2021-12-22 17:04:26,4.901
2021-12-22 17:04:27,4.9114
2021-12-22 17:04:28,4.9199
2021-12-22 17:04:29,4.9268
2021-12-22 17:04:30,4.9331
2021-12-22 17:04:31,4.9395
2021-12-22 17:04:32,4.9453
2021-12-22 17:04:33,4.9515
2021-12-22 17:04:34,4.9562
2021-12-22 17:04:35,4.9603
2021-12-22 17:04:36,4.9657
2021-12-22 17:04:37,4.9846
2021-12-22 17:04:38,4.9912
2021-12-22 17:04:39,4.9939
2021-12-22 17:04:40,4.9925
2021-12-22 17:04:41,4.9166
2021-12-22 17:04:42,4.7983
2021-12-22 17:04:43,4.7285
2021-12-22 17:04:44,4.7871
2021-12-22 17:04:45,4.8941
2021-12-22 17:04:46,5.0193
2021-12-22 17:04:47,5.1114
2021-12-22 17:04:48,5.099
2021-12-22 17:04:49,5.125
2021-12-22 17:04:50,5.1425
2021-12-22 17:04:51,5.1588
2021-12-22 17:04:52,5.143
2021-12-22 17:04:53,5.1306
2021-12-22 17:04:54,5.1181
2021-12-22 17:04:55,5.1079
2021-12-22 17:04:56,5.1491
2021-12-22 17:04:57,5.1491
2021-12-22 17:04:58,5.295
2021-12-22 17:04:59,5.4925
2021-12-22 17:05:00,5.6362
2021-12-22 17:05:01,5.6853
2021-12-22 17:05:02,5.681
2021-12-22 17:05:03,5.617
2021-12-22 17:05:04,5.5524
2021-12-22 17:05:05,5.5124
2021-12-22 17:05:06,5.4645
2021-12-22 17:05:07,5.412
2021-12-22 17:05:08,5.378
2021-12-22 17:05:09,5.5347
2021-12-22 17:05:10,5.615
2021-12-22 17:05:11,5.607
2021-12-22 17:05:12,5.549
2021-12-22 17:05:13,5.4962
2021-12-22 17:05:14,5.4629
2021-12-22 17:05:15,5.4311
2021-12-22 17:05:16,5.5029
2021-12-22 17:05:17,5.5485
2021-12-22 17:05:18,5.4963
2021-12-22 17:05:19,5.4474
2021-12-22 17:05:20,5.4123
2021-12-22 17:05:21,5.3694
2021-12-22 17:05:22,5.3691
2021-12-22 17:05:23,5.4125
2021-12-22 17:05:24,5.3992
2021-12-22 17:05:25,5.5103
2021-12-22 17:05:26,5.4925
2021-12-22 17:05:27,5.5597
2021-12-22 17:05:28,5.5705
2021-12-22 17:05:29,5.5264
2021-12-22 17:05:30,5.4713
2021-12-22 17:05:31,5.4262
2021-12-22 17:05:32,5.3816
2021-12-22 17:05:33,5.3631
2021-12-22 17:05:34,5.4336
2021-12-22 17:05:35,5.4922
2021-12-22 17:05:36,5.4867
2021-12-22 17:05:37,5.5347
2021-12-22 17:05:38,5.5516
2021-12-22 17:05:39,5.6978
2021-12-22 17:05:40,5.8765
2021-12-22 17:05:41,5.8973
2021-12-22 17:05:42,6.044
2021-12-22 17:05:43,6.0934
2021-12-22 17:05:44,6.0826
2021-12-22 17:05:45,6.1072
2021-12-22 17:05:46,6.0219
2021-12-22 17:05:47,5.9496
2021-12-22 17:05:48,5.8577
2021-12-22 17:05:49,5.8537
2021-12-22 17:05:50,5.7948
2021-12-22 17:05:51,5.7188
2021-12-22 17:05:52,5.6785
2021-12-22 17:05:53,5.7019
2021-12-22 17:05:54,5.6412
2021-12-22 17:05:55,5.5918
2021-12-22 17:05:56,5.591
2021-12-22 17:05:57,5.5336
2021-12-22 17:05:58,5.4831
2021-12-22 17:05:59,5.5435
2021-12-22 17:06:00,5.7512
2021-12-22 17:06:01,5.9741
2021-12-22 17:06:02,6.0201
2021-12-22 17:06:03,6.184
2021-12-22 17:06:04,6.1414
2021-12-22 17:06:05,6.1071
2021-12-22 17:06:06,6.1453
2021-12-22 17:06:07,6.1026
2021-12-22 17:06:08,6.1351
2021-12-22 17:06:09,6.142
2021-12-22 17:06:10,6.0398
2021-12-22 17:06:11,6.1486
2021-12-22 17:06:12,6.3417
2021-12-22 17:06:13,6.5822
2021-12-22 17:06:14,6.6364
2021-12-22 17:06:15,6.4845
2021-12-22 17:06:16,6.3442
2021-12-22 17:06:17,6.3037
2021-12-22 17:06:18,6.2597
2021-12-22 17:06:19,6.1527
2021-12-22 17:06:20,6.133
2021-12-22 17:06:21,6.2545
2021-12-22 17:06:22,6.3443
2021-12-22 17:06:23,6.4258
2021-12-22 17:06:24,6.5429
2021-12-22 17:06:25,6.757
2021-12-22 17:06:26,6.8065
2021-12-22 17:06:27,6.7662
2021-12-22 17:06:28,6.844
2021-12-22 17:06:29,6.8708
2021-12-22 17:06:30,6.8153
2021-12-22 17:06:31,6.8203
2021-12-22 17:06:32,6.9173
2021-12-22 17:06:33,6.9049
2021-12-22 17:06:34,6.809
2021-12-22 17:06:35,6.8283
2021-12-22 17:06:36,6.88
2021-12-22 17:06:37,6.8572
2021-12-22 17:06:38,6.7823
2021-12-22 17:06:39,6.7948
2021-12-22 17:06:40,6.8855
2021-12-22 17:06:41,7.0495
2021-12-22 17:06:42,7.2677
2021-12-22 17:06:43,7.4683
2021-12-22 17:06:44,7.5908
2021-12-22 17:06:45,7.7165
2021-12-22 17:06:46,7.8628
2021-12-22 17:06:47,7.9173
2021-12-22 17:06:48,7.9757
2021-12-22 17:06:49,8.0715
2021-12-22 17:06:50,8.1214
2021-12-22 17:06:51,8.1457
2021-12-22 17:06:52,8.2062
2021-12-22 17:06:53,8.2587
2021-12-22 17:06:54,8.4882
2021-12-22 17:06:55,8.6807
2021-12-22 17:06:56,8.8661
2021-12-22 17:06:57,8.9612
2021-12-22 17:06:58,8.8534
2021-12-22 17:06:59,8.6405
2021-12-22 17:07:00,8.4421
2021-12-22 17:07:01,8.0809
2021-12-22 17:07:02,8.0809
2021-12-22 17:07:03,7.9376
2021-12-22 17:07:04,7.927
2021-12-22 17:07:05,7.9856
2021-12-22 17:07:06,7.9796
2021-12-22 17:07:07,7.9549
2021-12-22 17:07:08,7.864
2021-12-22 17:07:09,7.8169
2021-12-22 17:07:10,7.7795
2021-12-22 17:07:11,7.66
2021-12-22 17:07:12,7.5833
2021-12-22 17:07:13,7.595
2021-12-22 17:07:14,7.6118
2021-12-22 17:07:15,7.5597
2021-12-22 17:07:16,7.4501
2021-12-22 17:07:17,7.4709
2021-12-22 17:07:18,7.522
2021-12-22 17:07:19,7.6097
2021-12-22 17:07:20,7.5315
2021-12-22 17:07:21,7.5376
2021-12-22 17:07:22,7.506
2021-12-22 17:07:23,7.4772
2021-12-22 17:07:24,7.4687
2021-12-22 17:07:25,7.4361
2021-12-22 17:07:26,7.5091
2021-12-22 17:07:27,7.5964
2021-12-22 17:07:28,7.7597
2021-12-22 17:07:29,7.8105
2021-12-22 17:07:30,7.7725
2021-12-22 17:07:31,7.7015
2021-12-22 17:07:32,7.6723
2021-12-22 17:07:33,7.6498
2021-12-22 17:07:34,7.6703
2021-12-22 17:07:35,7.6961
2021-12-22 17:07:36,7.6865
2021-12-22 17:07:37,7.8197
2021-12-22 17:07:38,7.9042
2021-12-22 17:07:39,7.9953
2021-12-22 17:07:40,8.057
2021-12-22 17:07:41,8.1093
2021-12-22 17:07:42,8.1342
2021-12-22 17:07:43,8.1776
2021-12-22 17:07:44,8.119
2021-12-22 17:07:45,8.0531
2021-12-22 17:07:46,7.9534
2021-12-22 17:07:47,7.8424
2021-12-22 17:07:48,7.8174
2021-12-22 17:07:49,7.694
2021-12-22 17:07:50,7.6575
2021-12-22 17:07:51,7.6591
2021-12-22 17:07:52,7.6378
2021-12-22 17:07:53,7.6346
2021-12-22 17:07:54,7.5547
2021-12-22 17:07:55,7.5743
2021-12-22 17:07:56,7.6028
2021-12-22 17:07:57,7.7084
2021-12-22 17:07:58,7.983
2021-12-22 17:07:59,8.1536
2021-12-22 17:08:00,8.2645
2021-12-22 17:08:01,8.2795
2021-12-22 17:08:02,8.362
2021-12-22 17:08:03,8.4123
2021-12-22 17:08:04,8.4093
2021-12-22 17:08:05,8.3489
2021-12-22 17:08:06,8.3629
2021-12-22 17:08:07,8.4405
2021-12-22 17:08:08,8.5149
2021-12-22 17:08:09,8.5973
2021-12-22 17:08:10,8.7
2021-12-22 17:08:11,8.7693
2021-12-22 17:08:12,8.8491
2021-12-22 17:08:13,8.8652
2021-12-22 17:08:14,8.7619
2021-12-22 17:08:15,8.6188
2021-12-22 17:08:16,8.4909
2021-12-22 17:08:17,8.362
2021-12-22 17:08:18,8.2458
2021-12-22 17:08:19,8.1455
2021-12-22 17:08:20,7.9291
2021-12-22 17:08:21,7.8699
2021-12-22 17:08:22,7.8067
2021-12-22 17:08:23,7.7172
2021-12-22 17:08:24,7.644
2021-12-22 17:08:25,7.6741
2021-12-22 17:08:26,7.7299
2021-12-22 17:08:27,7.8986
2021-12-22 17:08:28,7.8986
2021-12-22 17:08:29,7.9786
2021-12-22 17:08:30,8.0672
2021-12-22 17:08:31,8.3164
2021-12-22 17:08:32,8.4743
2021-12-22 17:08:33,8.5477
2021-12-22 17:08:34,8.4794
2021-12-22 17:08:35,8.4068
2021-12-22 17:08:36,8.3425
2021-12-22 17:08:37,8.2923
2021-12-22 17:08:38,8.0616
2021-12-22 17:08:39,7.8578
2021-12-22 17:08:40,7.8907
2021-12-22 17:08:41,7.8475
2021-12-22 17:08:42,7.8001
2021-12-22 17:08:43,7.8201
2021-12-22 17:08:44,7.8099
2021-12-22 17:08:45,7.7695
2021-12-22 17:08:46,7.6533
2021-12-22 17:08:47,7.6821
2021-12-22 17:08:48,7.6647
2021-12-22 17:08:49,7.7397
2021-12-22 17:08:50,7.8934
2021-12-22 17:08:51,8.0255
2021-12-22 17:08:52,8.0714
2021-12-22 17:08:53,8.0185
2021-12-22 17:08:54,7.9728
2021-12-22 17:08:55,7.8979
2021-12-22 17:08:56,7.8382
2021-12-22 17:08:57,7.8144
2021-12-22 17:08:58,7.6746
2021-12-22 17:08:59,7.5673
2021-12-22 17:09:00,7.5622
2021-12-22 17:09:01,7.422
2021-12-22 17:09:02,7.191
2021-12-22 17:09:03,7.0552
2021-12-22 17:09:04,6.8958
2021-12-22 17:09:05,6.7623
2021-12-22 17:09:06,6.7846
2021-12-22 17:09:07,6.7849
2021-12-22 17:09:08,6.9097
2021-12-22 17:09:09,6.9085
2021-12-22 17:09:10,6.9085
2021-12-22 17:09:11,7.0443
2021-12-22 17:09:12,7.2424
2021-12-22 17:09:13,7.4294
2021-12-22 17:09:14,7.5041
2021-12-22 17:09:15,7.486
2021-12-22 17:09:16,7.324
2021-12-22 17:09:17,7.1943
2021-12-22 17:09:18,7.2495
2021-12-22 17:09:19,7.2182
2021-12-22 17:09:20,7.1717
2021-12-22 17:09:21,7.0597
2021-12-22 17:09:22,6.8627
2021-12-22 17:09:23,6.6711
2021-12-22 17:09:24,6.5113
2021-12-22 17:09:25,6.3816
2021-12-22 17:09:26,6.3317
2021-12-22 17:09:27,6.2522
2021-12-22 17:09:28,6.2705
2021-12-22 17:09:29,6.3111
2021-12-22 17:09:30,6.3
2021-12-22 17:09:31,6.3278
2021-12-22 17:09:32,6.253
2021-12-22 17:09:33,6.2004
2021-12-22 17:09:34,6.2304
2021-12-22 17:09:35,6.2245
2021-12-22 17:09:36,6.1288
2021-12-22 17:09:37,6.0312
2021-12-22 17:09:38,5.9082
2021-12-22 17:09:39,5.8297
2021-12-22 17:09:40,5.7579
2021-12-22 17:09:41,5.6744
2021-12-22 17:09:42,5.6545
2021-12-22 17:09:43,5.633
2021-12-22 17:09:44,5.5745
2021-12-22 17:09:45,5.6032
2021-12-22 17:09:46,5.6233
2021-12-22 17:09:47,5.5701
2021-12-22 17:09:48,5.5522
2021-12-22 17:09:49,5.5082
2021-12-22 17:09:50,5.4596
2021-12-22 17:09:51,5.4101
2021-12-22 17:09:52,5.3143
2021-12-22 17:09:53,5.3143
2021-12-22 17:09:54,5.2623
2021-12-22 17:09:55,5.1918
2021-12-22 17:09:56,5.1375
2021-12-22 17:09:57,5.1244
2021-12-22 17:09:58,5.1377
2021-12-22 17:09:59,5.2011
2021-12-22 17:10:00,5.2085
2021-12-22 17:10:01,5.1904
2021-12-22 17:10:02,5.1722
2021-12-22 17:10:03,5.1557
2021-12-22 17:10:04,5.1394
2021-12-22 17:10:05,5.1274
2021-12-22 17:10:06,5.1164
2021-12-22 17:10:07,5.1228
2021-12-22 17:10:08,5.1116
2021-12-22 17:10:09,5.0999
2021-12-22 17:10:10,5.0941
2021-12-22 17:10:11,5.0851
2021-12-22 17:10:12,5.0762
2021-12-22 17:10:13,5.0696
2021-12-22 17:10:14,5.063
2021-12-22 17:10:15,5.0558
2021-12-22 17:10:16,5.051
2021-12-22 17:10:17,5.0466
2021-12-22 17:10:18,5.0421
2021-12-22 17:10:19,4.977
2021-12-22 17:10:20,4.8485
2021-12-22 17:10:21,4.8582
2021-12-22 17:10:22,4.873
2021-12-22 17:10:23,4.8547
2021-12-22 17:10:24,4.6954
2021-12-22 17:10:25,4.4948
2021-12-22 17:10:26,4.4162
2021-12-22 17:10:27,4.3479
2021-12-22 17:10:28,4.2901
2021-12-22 17:10:29,4.3419
2021-12-22 17:10:30,4.3988
2021-12-22 17:10:31,4.4563
2021-12-22 17:10:32,4.5083
2021-12-22 17:10:33,4.5553
2021-12-22 17:10:34,4.6058
2021-12-22 17:10:35,4.6435
2021-12-22 17:10:36,4.6711
2021-12-22 17:10:37,4.6756
2021-12-22 17:10:38,4.6655
2021-12-22 17:10:39,4.7044
2021-12-22 17:10:40,4.7297
2021-12-22 17:10:41,4.7466
2021-12-22 17:10:42,4.8481
2021-12-22 17:10:43,4.9254
2021-12-22 17:10:44,4.9332
2021-12-22 17:10:45,4.95
2021-12-22 17:10:46,4.9738
2021-12-22 17:10:47,5.1583
2021-12-22 17:10:48,5.2796
2021-12-22 17:10:49,5.3548
2021-12-22 17:10:50,5.3669
2021-12-22 17:10:51,5.3348
2021-12-22 17:10:52,5.3042
2021-12-22 17:10:53,5.284
2021-12-22 17:10:54,5.2606
2021-12-22 17:10:55,5.4052
2021-12-22 17:10:56,5.5834
2021-12-22 17:10:57,5.6019
2021-12-22 17:10:58,5.5389
2021-12-22 17:10:59,5.4923
2021-12-22 17:11:00,5.4408
2021-12-22 17:11:01,5.3986
2021-12-22 17:11:02,5.3642
2021-12-22 17:11:03,5.34
2021-12-22 17:11:04,5.3044
2021-12-22 17:11:05,5.2781
2021-12-22 17:11:06,5.254
2021-12-22 17:11:07,5.2274
2021-12-22 17:11:08,5.2078
2021-12-22 17:11:09,5.186
2021-12-22 17:11:10,5.1699
2021-12-22 17:11:11,5.1537
2021-12-22 17:11:12,5.1414
2021-12-22 17:11:13,5.1253
2021-12-22 17:11:14,5.1517
2021-12-22 17:11:15,5.1325
2021-12-22 17:11:16,5.1325
2021-12-22 17:11:17,5.1198
2021-12-22 17:11:18,5.1106
2021-12-22 17:11:19,5.1
2021-12-22 17:11:20,5.0886
2021-12-22 17:11:21,5.0818
2021-12-22 17:11:22,5.0732
2021-12-22 17:11:23,5.0662
2021-12-22 17:11:24,5.0605
2021-12-22 17:11:25,5.0547
2021-12-22 17:11:26,5.0495
2021-12-22 17:11:27,5.0443
2021-12-22 17:11:28,5.0305
2021-12-22 17:11:29,4.9073
2021-12-22 17:11:30,4.9122
2021-12-22 17:11:31,4.9206
2021-12-22 17:11:32,4.9282
2021-12-22 17:11:33,4.9364
2021-12-22 17:11:34,4.9413
2021-12-22 17:11:35,4.9479
2021-12-22 17:11:36,4.952
2021-12-22 17:11:37,4.9577
2021-12-22 17:11:38,4.9862
2021-12-22 17:11:39,5.1523
2021-12-22 17:11:40,5.2897
2021-12-22 17:11:41,5.3742
2021-12-22 17:11:42,5.3617
2021-12-22 17:11:43,5.2395
2021-12-22 17:11:44,5.2072
2021-12-22 17:11:45,5.1874
2021-12-22 17:11:46,5.1712
2021-12-22 17:11:47,5.1548
2021-12-22 17:11:48,5.1414
2021-12-22 17:11:49,5.1279
2021-12-22 17:11:50,5.1145
2021-12-22 17:11:51,5.1595
2021-12-22 17:11:52,5.155
2021-12-22 17:11:53,5.242
2021-12-22 17:11:54,5.2753
2021-12-22 17:11:55,5.2506
2021-12-22 17:11:56,5.2368
2021-12-22 17:11:57,5.3672
2021-12-22 17:11:58,5.3672
2021-12-22 17:11:59,5.4681
2021-12-22 17:12:00,5.5905
2021-12-22 17:12:01,5.5669
2021-12-22 17:12:02,5.6343
2021-12-22 17:12:03,5.7241
2021-12-22 17:12:04,5.7823
2021-12-22 17:12:05,5.8413
2021-12-22 17:12:06,5.9969
2021-12-22 17:12:07,6.0612
2021-12-22 17:12:08,6.0396
2021-12-22 17:12:09,6.0069
2021-12-22 17:12:10,5.9112
2021-12-22 17:12:11,5.817
2021-12-22 17:12:12,5.7547
2021-12-22 17:12:13,5.6757
2021-12-22 17:12:14,5.6111
2021-12-22 17:12:15,5.5923
2021-12-22 17:12:16,5.6755
2021-12-22 17:12:17,5.8198
2021-12-22 17:12:18,5.7945
2021-12-22 17:12:19,5.7258
2021-12-22 17:12:20,5.6564
2021-12-22 17:12:21,5.5936
2021-12-22 17:12:22,5.5391
2021-12-22 17:12:23,5.5842
2021-12-22 17:12:24,5.6298
2021-12-22 17:12:25,5.6623
2021-12-22 17:12:26,5.7255
2021-12-22 17:12:27,5.856
2021-12-22 17:12:28,5.9188
2021-12-22 17:12:29,5.939
2021-12-22 17:12:30,5.8973
2021-12-22 17:12:31,5.8199
2021-12-22 17:12:32,5.7576
2021-12-22 17:12:33,5.6983
2021-12-22 17:12:34,5.6315
2021-12-22 17:12:35,5.5986
2021-12-22 17:12:36,5.634
2021-12-22 17:12:37,5.6556
2021-12-22 17:12:38,5.6188
2021-12-22 17:12:39,5.5794
2021-12-22 17:12:40,5.6028
2021-12-22 17:12:41,5.6813
2021-12-22 17:12:42,5.7155
2021-12-22 17:12:43,5.7155
2021-12-22 17:12:44,5.645
2021-12-22 17:12:45,5.5551
2021-12-22 17:12:46,5.5033
2021-12-22 17:12:47,5.4644
2021-12-22 17:12:48,5.4229
2021-12-22 17:12:49,5.3957
2021-12-22 17:12:50,5.3578
2021-12-22 17:12:51,5.3219
2021-12-22 17:12:52,5.4308
2021-12-22 17:12:53,5.5138
2021-12-22 17:12:54,5.5297
2021-12-22 17:12:55,5.4884
2021-12-22 17:12:56,5.4461
2021-12-22 17:12:57,5.4572
2021-12-22 17:12:58,5.471
2021-12-22 17:12:59,5.4351
2021-12-22 17:13:00,5.3992
2021-12-22 17:13:01,5.354
2021-12-22 17:13:02,5.3736
2021-12-22 17:13:03,5.3511
2021-12-22 17:13:04,5.3586
2021-12-22 17:13:05,5.4047
2021-12-22 17:13:06,5.4252
2021-12-22 17:13:07,5.4717
2021-12-22 17:13:08,5.492
2021-12-22 17:13:09,5.5281
2021-12-22 17:13:10,5.5179
2021-12-22 17:13:11,5.6007
2021-12-22 17:13:12,5.6298
2021-12-22 17:13:13,5.6919
2021-12-22 17:13:14,5.787
2021-12-22 17:13:15,5.9361
2021-12-22 17:13:16,5.9374
2021-12-22 17:13:17,5.9003
2021-12-22 17:13:18,5.8788
2021-12-22 17:13:19,5.8042
2021-12-22 17:13:20,5.7201
2021-12-22 17:13:21,5.6578
2021-12-22 17:13:22,5.5964
2021-12-22 17:13:23,5.6192
2021-12-22 17:13:24,5.6192
2021-12-22 17:13:25,5.6531
2021-12-22 17:13:26,5.7385
2021-12-22 17:13:27,5.7867
2021-12-22 17:13:28,5.7693
2021-12-22 17:13:29,5.696
2021-12-22 17:13:30,5.7279
2021-12-22 17:13:31,5.9518
2021-12-22 17:13:32,6.0546
2021-12-22 17:13:33,6.0663
2021-12-22 17:13:34,6.0443
2021-12-22 17:13:35,5.9966
2021-12-22 17:13:36,5.9624
2021-12-22 17:13:37,5.8772
2021-12-22 17:13:38,5.7933
2021-12-22 17:13:39,5.7247
2021-12-22 17:13:40,5.7404
2021-12-22 17:13:41,5.7014
2021-12-22 17:13:42,5.6343
2021-12-22 17:13:43,5.5795
2021-12-22 17:13:44,5.5188
2021-12-22 17:13:45,5.4739
2021-12-22 17:13:46,5.4286
2021-12-22 17:13:47,5.4145
2021-12-22 17:13:48,5.3716
2021-12-22 17:13:49,5.3394
2021-12-22 17:13:50,5.3101
2021-12-22 17:13:51,5.2804
2021-12-22 17:13:52,5.2536
2021-12-22 17:13:53,5.2294
2021-12-22 17:13:54,5.2054
2021-12-22 17:13:55,5.1882
2021-12-22 17:13:56,5.1788
2021-12-22 17:13:57,5.1585
2021-12-22 17:13:58,5.1463
2021-12-22 17:13:59,5.131
2021-12-22 17:14:00,5.1196
2021-12-22 17:14:01,5.1082
2021-12-22 17:14:02,5.0969
2021-12-22 17:14:03,5.0876
2021-12-22 17:14:04,5.1121
2021-12-22 17:14:05,5.1121
2021-12-22 17:14:06,5.1014
2021-12-22 17:14:07,5.1741
2021-12-22 17:14:08,5.2183
2021-12-22 17:14:09,5.1955
2021-12-22 17:14:10,5.175
2021-12-22 17:14:11,5.1599
2021-12-22 17:14:12,5.1464
2021-12-22 17:14:13,5.2034
2021-12-22 17:14:14,5.2219
2021-12-22 17:14:15,5.2038
2021-12-22 17:14:16,5.1958
2021-12-22 17:14:17,5.177
2021-12-22 17:14:18,5.2086
2021-12-22 17:14:19,5.1446
2021-12-22 17:14:20,5.0786
2021-12-22 17:14:21,5.0718
2021-12-22 17:14:22,5.0643
2021-12-22 17:14:23,5.0588
2021-12-22 17:14:24,5.0531
2021-12-22 17:14:25,5.0485
2021-12-22 17:14:26,5.0439
2021-12-22 17:14:27,5.0397
2021-12-22 17:14:28,5.0359
2021-12-22 17:14:29,5.0325
2021-12-22 17:14:30,5.0294
2021-12-22 17:14:31,5.0263
2021-12-22 17:14:32,5.024
2021-12-22 17:14:33,5.0213
2021-12-22 17:14:34,5.0033
2021-12-22 17:14:35,4.8721
2021-12-22 17:14:36,4.7466
2021-12-22 17:14:37,4.6827
2021-12-22 17:14:38,4.549
2021-12-22 17:14:39,4.4693
2021-12-22 17:14:40,4.5179
2021-12-22 17:14:41,4.5438
2021-12-22 17:14:42,4.5498
2021-12-22 17:14:43,4.5121
2021-12-22 17:14:44,4.4319
2021-12-22 17:14:45,4.3439
2021-12-22 17:14:46,4.2596
2021-12-22 17:14:47,4.1147
2021-12-22 17:14:48,4.1147
2021-12-22 17:14:49,4.157
2021-12-22 17:14:50,4.2452
2021-12-22 17:14:51,4.3105
2021-12-22 17:14:52,4.3826
2021-12-22 17:14:53,4.436
2021-12-22 17:14:54,4.49
2021-12-22 17:14:55,4.461
2021-12-22 17:14:56,4.4254
2021-12-22 17:14:57,4.4803
2021-12-22 17:14:58,4.5195
2021-12-22 17:14:59,4.4884
2021-12-22 17:15:00,4.5313
2021-12-22 17:15:01,4.5761
2021-12-22 17:15:02,4.61
2021-12-22 17:15:03,4.5017
2021-12-22 17:15:04,4.4087
2021-12-22 17:15:05,4.29
2021-12-22 17:15:06,4.2169
2021-12-22 17:15:07,4.1514
2021-12-22 17:15:08,4.2043
2021-12-22 17:15:09,4.2876
2021-12-22 17:15:10,4.3557
2021-12-22 17:15:11,4.3929
2021-12-22 17:15:12,4.417
2021-12-22 17:15:13,4.478
2021-12-22 17:15:14,4.5279
2021-12-22 17:15:15,4.4738
2021-12-22 17:15:16,4.3572
2021-12-22 17:15:17,4.3021
2021-12-22 17:15:18,4.3814
2021-12-22 17:15:19,4.4349
2021-12-22 17:15:20,4.4889
2021-12-22 17:15:21,4.5331
2021-12-22 17:15:22,4.5873
2021-12-22 17:15:23,4.6229
2021-12-22 17:15:24,4.6398
2021-12-22 17:15:25,4.6742
2021-12-22 17:15:26,4.7024
2021-12-22 17:15:27,4.7224
2021-12-22 17:15:28,4.6713
2021-12-22 17:15:29,4.5497
2021-12-22 17:15:30,4.4858
2021-12-22 17:15:31,4.5231
2021-12-22 17:15:32,4.6099
2021-12-22 17:15:33,4.6099
2021-12-22 17:15:34,4.6437
2021-12-22 17:15:35,4.6829
2021-12-22 17:15:36,4.6674
2021-12-22 17:15:37,4.6692
2021-12-22 17:15:38,4.7008
2021-12-22 17:15:39,4.7267
2021-12-22 17:15:40,4.7528
2021-12-22 17:15:41,4.7764
2021-12-22 17:15:42,4.7293
2021-12-22 17:15:43,4.6266
2021-12-22 17:15:44,4.4972
2021-12-22 17:15:45,4.4654
2021-12-22 17:15:46,4.4237
2021-12-22 17:15:47,4.4755
2021-12-22 17:15:48,4.5256
2021-12-22 17:15:49,4.5016
2021-12-22 17:15:50,4.3207
2021-12-22 17:15:51,4.2322
2021-12-22 17:15:52,3.9735
2021-12-22 17:15:53,3.7789
2021-12-22 17:15:54,3.6413
2021-12-22 17:15:55,3.7043
2021-12-22 17:15:56,3.8128
2021-12-22 17:15:57,3.7722
2021-12-22 17:15:58,3.6377
2021-12-22 17:15:59,3.4722
2021-12-22 17:16:00,3.3757
2021-12-22 17:16:01,3.3296
2021-12-22 17:16:02,3.2847
2021-12-22 17:16:03,3.2391
2021-12-22 17:16:04,3.3485
2021-12-22 17:16:05,3.506
2021-12-22 17:16:06,3.6612
2021-12-22 17:16:07,3.7467
2021-12-22 17:16:08,3.7557
2021-12-22 17:16:09,3.6118
2021-12-22 17:16:10,3.4713
2021-12-22 17:16:11,3.5504
2021-12-22 17:16:12,3.6883
2021-12-22 17:16:13,3.7174
2021-12-22 17:16:14,3.8416
2021-12-22 17:16:15,3.8953
2021-12-22 17:16:16,3.8953
2021-12-22 17:16:17,3.8613
2021-12-22 17:16:18,3.8309
2021-12-22 17:16:19,3.7153
2021-12-22 17:16:20,3.6241
2021-12-22 17:16:21,3.4576
2021-12-22 17:16:22,3.4006
2021-12-22 17:16:23,3.5282
2021-12-22 17:16:24,3.6822
2021-12-22 17:16:25,3.6448
2021-12-22 17:16:26,3.5071
2021-12-22 17:16:27,3.5642
2021-12-22 17:16:28,3.7015
2021-12-22 17:16:29,3.7939
2021-12-22 17:16:30,3.7419
2021-12-22 17:16:31,3.6725
2021-12-22 17:16:32,3.6642
2021-12-22 17:16:33,3.6775
2021-12-22 17:16:34,3.6444
2021-12-22 17:16:35,3.5819
2021-12-22 17:16:36,3.5747
2021-12-22 17:16:37,3.4446
2021-12-22 17:16:38,3.1885
2021-12-22 17:16:39,2.9697
2021-12-22 17:16:40,2.9234
2021-12-22 17:16:41,2.8264
2021-12-22 17:16:42,2.843
2021-12-22 17:16:43,2.9028
2021-12-22 17:16:44,2.8991
2021-12-22 17:16:45,2.8786
2021-12-22 17:16:46,2.9626
