时间,炉排实际运行指令
2021-12-22 22:32:45,50.0
2021-12-22 22:32:46,50.0
2021-12-22 22:32:47,50.0
2021-12-22 22:32:48,50.0
2021-12-22 22:32:49,50.0
2021-12-22 22:32:50,50.0
2021-12-22 22:32:51,50.0
2021-12-22 22:32:52,50.0
2021-12-22 22:32:53,50.0
2021-12-22 22:32:54,50.0
2021-12-22 22:32:55,50.0
2021-12-22 22:32:56,50.0
2021-12-22 22:32:57,50.0
2021-12-22 22:32:58,50.0
2021-12-22 22:32:59,50.0
2021-12-22 22:33:00,50.0
2021-12-22 22:33:01,50.0
2021-12-22 22:33:02,50.0
2021-12-22 22:33:03,50.0
2021-12-22 22:33:04,50.0
2021-12-22 22:33:05,50.0
2021-12-22 22:33:06,50.0
2021-12-22 22:33:07,50.0
2021-12-22 22:33:08,50.0
2021-12-22 22:33:09,50.0
2021-12-22 22:33:10,50.0
2021-12-22 22:33:11,50.0
2021-12-22 22:33:12,50.0
2021-12-22 22:33:13,50.0
2021-12-22 22:33:14,50.0
2021-12-22 22:33:15,50.0
2021-12-22 22:33:16,50.0
2021-12-22 22:33:17,50.0
2021-12-22 22:33:18,50.0
2021-12-22 22:33:19,50.0
2021-12-22 22:33:20,50.0
2021-12-22 22:33:21,50.0
2021-12-22 22:33:22,50.0
2021-12-22 22:33:23,50.0
2021-12-22 22:33:24,50.0
2021-12-22 22:33:25,50.0
2021-12-22 22:33:26,50.0
2021-12-22 22:33:27,50.0
2021-12-22 22:33:28,50.0
2021-12-22 22:33:29,50.0
2021-12-22 22:33:30,50.0
2021-12-22 22:33:31,50.0
2021-12-22 22:33:32,50.0
2021-12-22 22:33:33,50.0
2021-12-22 22:33:34,50.0
2021-12-22 22:33:35,50.0
2021-12-22 22:33:36,50.0
2021-12-22 22:33:37,50.0
2021-12-22 22:33:38,50.0
2021-12-22 22:33:39,50.0
2021-12-22 22:33:40,50.0
2021-12-22 22:33:41,50.0
2021-12-22 22:33:42,50.0
2021-12-22 22:33:43,50.0
2021-12-22 22:33:44,50.0
2021-12-22 22:33:45,50.0
2021-12-22 22:33:46,50.0
2021-12-22 22:33:47,50.0
2021-12-22 22:33:48,50.0
2021-12-22 22:33:49,50.0
2021-12-22 22:33:50,50.0
2021-12-22 22:33:51,50.0
2021-12-22 22:33:52,50.0
2021-12-22 22:33:53,50.0
2021-12-22 22:33:54,50.0
2021-12-22 22:33:55,50.0
2021-12-22 22:33:56,50.0
2021-12-22 22:33:57,50.0
2021-12-22 22:33:58,50.0
2021-12-22 22:33:59,50.0
2021-12-22 22:34:00,50.0
2021-12-22 22:34:01,50.0
2021-12-22 22:34:02,50.0
2021-12-22 22:34:03,50.0
2021-12-22 22:34:04,50.0
2021-12-22 22:34:05,50.0
2021-12-22 22:34:06,50.0
2021-12-22 22:34:07,50.0
2021-12-22 22:34:08,50.0
2021-12-22 22:34:09,50.0
2021-12-22 22:34:10,50.0
2021-12-22 22:34:11,50.0
2021-12-22 22:34:12,50.0
2021-12-22 22:34:13,50.0
2021-12-22 22:34:14,50.0
2021-12-22 22:34:15,50.0
2021-12-22 22:34:16,50.0
2021-12-22 22:34:17,50.0
2021-12-22 22:34:18,50.0
2021-12-22 22:34:19,50.0
2021-12-22 22:34:20,50.0
2021-12-22 22:34:21,50.0
2021-12-22 22:34:22,50.0
2021-12-22 22:34:23,50.0
2021-12-22 22:34:24,50.0
2021-12-22 22:34:25,50.0
2021-12-22 22:34:26,50.0
2021-12-22 22:34:27,50.0
2021-12-22 22:34:28,50.0
2021-12-22 22:34:29,50.0
2021-12-22 22:34:30,50.0
2021-12-22 22:34:31,50.0
2021-12-22 22:34:32,50.0
2021-12-22 22:34:33,50.0
2021-12-22 22:34:34,50.0
2021-12-22 22:34:35,50.0
2021-12-22 22:34:36,50.0
2021-12-22 22:34:37,50.0
2021-12-22 22:34:38,50.0
2021-12-22 22:34:39,50.0
2021-12-22 22:34:40,50.0
2021-12-22 22:34:41,50.0
2021-12-22 22:34:42,50.0
2021-12-22 22:34:43,50.0
2021-12-22 22:34:44,50.0
2021-12-22 22:34:45,50.0
2021-12-22 22:34:46,50.0
2021-12-22 22:34:47,50.0
2021-12-22 22:34:48,50.0
2021-12-22 22:34:49,50.0
2021-12-22 22:34:50,50.0
2021-12-22 22:34:51,50.0
2021-12-22 22:34:52,50.0
2021-12-22 22:34:53,50.0
2021-12-22 22:34:54,50.0
2021-12-22 22:34:55,50.0
2021-12-22 22:34:56,50.0
2021-12-22 22:34:57,50.0
2021-12-22 22:34:58,50.0
2021-12-22 22:34:59,50.0
2021-12-22 22:35:00,50.0
2021-12-22 22:35:01,50.0
2021-12-22 22:35:02,50.0
2021-12-22 22:35:03,50.0
2021-12-22 22:35:04,50.0
2021-12-22 22:35:05,50.0
2021-12-22 22:35:06,50.0
2021-12-22 22:35:07,50.0
2021-12-22 22:35:08,50.0
2021-12-22 22:35:09,50.0
2021-12-22 22:35:10,50.0
2021-12-22 22:35:11,50.0
2021-12-22 22:35:12,50.0
2021-12-22 22:35:13,50.0
2021-12-22 22:35:14,50.0
2021-12-22 22:35:15,50.0
2021-12-22 22:35:16,50.0
2021-12-22 22:35:17,50.0
2021-12-22 22:35:18,50.0
2021-12-22 22:35:19,50.0
2021-12-22 22:35:20,50.0
2021-12-22 22:35:21,50.0
2021-12-22 22:35:22,50.0
2021-12-22 22:35:23,50.0
2021-12-22 22:35:24,50.0
2021-12-22 22:35:25,50.0
2021-12-22 22:35:26,50.0
2021-12-22 22:35:27,50.0
2021-12-22 22:35:28,50.0
2021-12-22 22:35:29,50.0
2021-12-22 22:35:30,50.0
2021-12-22 22:35:31,50.0
2021-12-22 22:35:32,50.0
2021-12-22 22:35:33,50.0
2021-12-22 22:35:34,50.0
2021-12-22 22:35:35,50.0
2021-12-22 22:35:36,50.0
2021-12-22 22:35:37,50.0
2021-12-22 22:35:38,50.0
2021-12-22 22:35:39,50.0
2021-12-22 22:35:40,50.0
2021-12-22 22:35:41,50.0
2021-12-22 22:35:42,50.0
2021-12-22 22:35:43,50.0
2021-12-22 22:35:44,50.0
2021-12-22 22:35:45,50.0
2021-12-22 22:35:46,50.0
2021-12-22 22:35:47,50.0
2021-12-22 22:35:48,50.0
2021-12-22 22:35:49,50.0
2021-12-22 22:35:50,50.0
2021-12-22 22:35:51,50.0
2021-12-22 22:35:52,50.0
2021-12-22 22:35:53,50.0
2021-12-22 22:35:54,50.0
2021-12-22 22:35:55,50.0
2021-12-22 22:35:56,50.0
2021-12-22 22:35:57,50.0
2021-12-22 22:35:58,50.0
2021-12-22 22:35:59,50.0
2021-12-22 22:36:00,50.0
2021-12-22 22:36:01,50.0
2021-12-22 22:36:02,50.0
2021-12-22 22:36:03,50.0
2021-12-22 22:36:04,50.0
2021-12-22 22:36:05,50.0
2021-12-22 22:36:06,50.0
2021-12-22 22:36:07,50.0
2021-12-22 22:36:08,50.0
2021-12-22 22:36:09,50.0
2021-12-22 22:36:10,50.0
2021-12-22 22:36:11,50.0
2021-12-22 22:36:12,50.0
2021-12-22 22:36:13,50.0
2021-12-22 22:36:14,50.0
2021-12-22 22:36:15,50.0
2021-12-22 22:36:16,50.0
2021-12-22 22:36:17,50.0
2021-12-22 22:36:18,50.0
2021-12-22 22:36:19,50.0
2021-12-22 22:36:20,50.0
2021-12-22 22:36:21,50.0
2021-12-22 22:36:22,50.0
2021-12-22 22:36:23,50.0
2021-12-22 22:36:24,50.0
2021-12-22 22:36:25,50.0
2021-12-22 22:36:26,50.0
2021-12-22 22:36:27,50.0
2021-12-22 22:36:28,50.0
2021-12-22 22:36:29,50.0
2021-12-22 22:36:30,50.0
2021-12-22 22:36:31,50.0
2021-12-22 22:36:32,50.0
2021-12-22 22:36:33,50.0
2021-12-22 22:36:34,50.0
2021-12-22 22:36:35,50.0
2021-12-22 22:36:36,50.0
2021-12-22 22:36:37,50.0
2021-12-22 22:36:38,50.0
2021-12-22 22:36:39,50.0
2021-12-22 22:36:40,50.0
2021-12-22 22:36:41,50.0
2021-12-22 22:36:42,50.0
2021-12-22 22:36:43,50.0
2021-12-22 22:36:44,50.0
2021-12-22 22:36:45,50.0
2021-12-22 22:36:46,50.0
2021-12-22 22:36:47,50.0
2021-12-22 22:36:48,50.0
2021-12-22 22:36:49,50.0
2021-12-22 22:36:50,50.0
2021-12-22 22:36:51,50.0
2021-12-22 22:36:52,50.0
2021-12-22 22:36:53,50.0
2021-12-22 22:36:54,50.0
2021-12-22 22:36:55,50.0
2021-12-22 22:36:56,50.0
2021-12-22 22:36:57,50.0
2021-12-22 22:36:58,50.0
2021-12-22 22:36:59,50.0
2021-12-22 22:37:00,50.0
2021-12-22 22:37:01,50.0
2021-12-22 22:37:02,50.0
2021-12-22 22:37:03,50.0
2021-12-22 22:37:04,50.0
2021-12-22 22:37:05,50.0
2021-12-22 22:37:06,50.0
2021-12-22 22:37:07,50.0
2021-12-22 22:37:08,50.0
2021-12-22 22:37:09,50.0
2021-12-22 22:37:10,50.0
2021-12-22 22:37:11,50.0
2021-12-22 22:37:12,50.0
2021-12-22 22:37:13,50.0
2021-12-22 22:37:14,50.0
2021-12-22 22:37:15,50.0
2021-12-22 22:37:16,50.0
2021-12-22 22:37:17,50.0
2021-12-22 22:37:18,50.0
2021-12-22 22:37:19,50.0
2021-12-22 22:37:20,50.0
2021-12-22 22:37:21,50.0
2021-12-22 22:37:22,50.0
2021-12-22 22:37:23,50.0
2021-12-22 22:37:24,50.0
2021-12-22 22:37:25,50.0
2021-12-22 22:37:26,50.0
2021-12-22 22:37:27,50.0
2021-12-22 22:37:28,50.0
2021-12-22 22:37:29,50.0
2021-12-22 22:37:30,50.0
2021-12-22 22:37:31,50.0
2021-12-22 22:37:32,50.0
2021-12-22 22:37:33,50.0
2021-12-22 22:37:34,50.0
2021-12-22 22:37:35,50.0
2021-12-22 22:37:36,50.0
2021-12-22 22:37:37,50.0
2021-12-22 22:37:38,50.0
2021-12-22 22:37:39,50.0
2021-12-22 22:37:40,50.0
2021-12-22 22:37:41,50.0
2021-12-22 22:37:42,50.0
2021-12-22 22:37:43,50.0
2021-12-22 22:37:44,50.0
2021-12-22 22:37:45,50.0
2021-12-22 22:37:46,50.0
2021-12-22 22:37:47,50.0
2021-12-22 22:37:48,50.0
2021-12-22 22:37:49,50.0
2021-12-22 22:37:50,50.0
2021-12-22 22:37:51,50.0
2021-12-22 22:37:52,50.0
2021-12-22 22:37:53,50.0
2021-12-22 22:37:54,50.0
2021-12-22 22:37:55,50.0
2021-12-22 22:37:56,50.0
2021-12-22 22:37:57,50.0
2021-12-22 22:37:58,50.0
2021-12-22 22:37:59,50.0
2021-12-22 22:38:00,50.0
2021-12-22 22:38:01,50.0
2021-12-22 22:38:02,50.0
2021-12-22 22:38:03,50.0
2021-12-22 22:38:04,50.0
2021-12-22 22:38:05,50.0
2021-12-22 22:38:06,50.0
2021-12-22 22:38:07,50.0
2021-12-22 22:38:08,50.0
2021-12-22 22:38:09,50.0
2021-12-22 22:38:10,50.0
2021-12-22 22:38:11,50.0
2021-12-22 22:38:12,50.0
2021-12-22 22:38:13,50.0
2021-12-22 22:38:14,50.0
2021-12-22 22:38:15,50.0
2021-12-22 22:38:16,50.0
2021-12-22 22:38:17,50.0
2021-12-22 22:38:18,50.0
2021-12-22 22:38:19,50.0
2021-12-22 22:38:20,50.0
2021-12-22 22:38:21,50.0
2021-12-22 22:38:22,50.0
2021-12-22 22:38:23,50.0
2021-12-22 22:38:24,50.0
2021-12-22 22:38:25,50.0
2021-12-22 22:38:26,50.0
2021-12-22 22:38:27,50.0
2021-12-22 22:38:28,50.0
2021-12-22 22:38:29,50.0
2021-12-22 22:38:30,50.0
2021-12-22 22:38:31,50.0
2021-12-22 22:38:32,50.0
2021-12-22 22:38:33,50.0
2021-12-22 22:38:34,50.0
2021-12-22 22:38:35,50.0
2021-12-22 22:38:36,50.0
2021-12-22 22:38:37,50.0
2021-12-22 22:38:38,50.0
2021-12-22 22:38:39,50.0
2021-12-22 22:38:40,50.0
2021-12-22 22:38:41,50.0
2021-12-22 22:38:42,50.0
2021-12-22 22:38:43,50.0
2021-12-22 22:38:44,50.0
2021-12-22 22:38:45,50.0
2021-12-22 22:38:46,50.0
2021-12-22 22:38:47,50.0
2021-12-22 22:38:48,50.0
2021-12-22 22:38:49,50.0
2021-12-22 22:38:50,50.0
2021-12-22 22:38:51,50.0
2021-12-22 22:38:52,50.0
2021-12-22 22:38:53,50.0
2021-12-22 22:38:54,50.0
2021-12-22 22:38:55,50.0
2021-12-22 22:38:56,50.0
2021-12-22 22:38:57,50.0
2021-12-22 22:38:58,50.0
2021-12-22 22:38:59,50.0
2021-12-22 22:39:00,50.0
2021-12-22 22:39:01,50.0
2021-12-22 22:39:02,50.0
2021-12-22 22:39:03,50.0
2021-12-22 22:39:04,50.0
2021-12-22 22:39:05,50.0
2021-12-22 22:39:06,50.0
2021-12-22 22:39:07,50.0
2021-12-22 22:39:08,50.0
2021-12-22 22:39:09,50.0
2021-12-22 22:39:10,50.0
2021-12-22 22:39:11,50.0
2021-12-22 22:39:12,50.0
2021-12-22 22:39:13,50.0
2021-12-22 22:39:14,50.0
2021-12-22 22:39:15,50.0
2021-12-22 22:39:16,50.0
2021-12-22 22:39:17,50.0
2021-12-22 22:39:18,50.0
2021-12-22 22:39:19,50.0
2021-12-22 22:39:20,50.0
2021-12-22 22:39:21,50.0
2021-12-22 22:39:22,50.0
2021-12-22 22:39:23,50.0
2021-12-22 22:39:24,50.0
2021-12-22 22:39:25,50.0
2021-12-22 22:39:26,50.0
2021-12-22 22:39:27,50.0
2021-12-22 22:39:28,50.0
2021-12-22 22:39:29,50.0
2021-12-22 22:39:30,50.0
2021-12-22 22:39:31,50.0
2021-12-22 22:39:32,50.0
2021-12-22 22:39:33,50.0
2021-12-22 22:39:34,50.0
2021-12-22 22:39:35,50.0
2021-12-22 22:39:36,50.0
2021-12-22 22:39:37,50.0
2021-12-22 22:39:38,50.0
2021-12-22 22:39:39,50.0
2021-12-22 22:39:40,50.0
2021-12-22 22:39:41,50.0
2021-12-22 22:39:42,50.0
2021-12-22 22:39:43,50.0
2021-12-22 22:39:44,50.0
2021-12-22 22:39:45,50.0
2021-12-22 22:39:46,50.0
2021-12-22 22:39:47,50.0
2021-12-22 22:39:48,50.0
2021-12-22 22:39:49,50.0
2021-12-22 22:39:50,50.0
2021-12-22 22:39:51,50.0
2021-12-22 22:39:52,50.0
2021-12-22 22:39:53,50.0
2021-12-22 22:39:54,50.0
2021-12-22 22:39:55,50.0
2021-12-22 22:39:56,50.0
2021-12-22 22:39:57,50.0
2021-12-22 22:39:58,50.0
2021-12-22 22:39:59,50.0
2021-12-22 22:40:00,50.0
2021-12-22 22:40:01,50.0
2021-12-22 22:40:02,50.0
2021-12-22 22:40:03,50.0
2021-12-22 22:40:04,50.0
2021-12-22 22:40:05,50.0
2021-12-22 22:40:06,50.0
2021-12-22 22:40:07,50.0
2021-12-22 22:40:08,50.0
2021-12-22 22:40:09,50.0
2021-12-22 22:40:10,50.0
2021-12-22 22:40:11,50.0
2021-12-22 22:40:12,50.0
2021-12-22 22:40:13,50.0
2021-12-22 22:40:14,50.0
2021-12-22 22:40:15,50.0
2021-12-22 22:40:16,50.0
2021-12-22 22:40:17,50.0
2021-12-22 22:40:18,50.0
2021-12-22 22:40:19,50.0
2021-12-22 22:40:20,50.0
2021-12-22 22:40:21,50.0
2021-12-22 22:40:22,50.0
2021-12-22 22:40:23,50.0
2021-12-22 22:40:24,50.0
2021-12-22 22:40:25,50.0
2021-12-22 22:40:26,50.0
2021-12-22 22:40:27,50.0
2021-12-22 22:40:28,50.0
2021-12-22 22:40:29,50.0
2021-12-22 22:40:30,50.0
2021-12-22 22:40:31,50.0
2021-12-22 22:40:32,50.0
2021-12-22 22:40:33,50.0
2021-12-22 22:40:34,50.0
2021-12-22 22:40:35,50.0
2021-12-22 22:40:36,50.0
2021-12-22 22:40:37,50.0
2021-12-22 22:40:38,50.0
2021-12-22 22:40:39,50.0
2021-12-22 22:40:40,50.0
2021-12-22 22:40:41,50.0
2021-12-22 22:40:42,50.0
2021-12-22 22:40:43,50.0
2021-12-22 22:40:44,50.0
2021-12-22 22:40:45,50.0
2021-12-22 22:40:46,50.0
2021-12-22 22:40:47,50.0
2021-12-22 22:40:48,50.0
2021-12-22 22:40:49,50.0
2021-12-22 22:40:50,50.0
2021-12-22 22:40:51,50.0
2021-12-22 22:40:52,50.0
2021-12-22 22:40:53,50.0
2021-12-22 22:40:54,50.0
2021-12-22 22:40:55,50.0
2021-12-22 22:40:56,50.0
2021-12-22 22:40:57,50.0
2021-12-22 22:40:58,50.0
2021-12-22 22:40:59,50.0
2021-12-22 22:41:00,50.0
2021-12-22 22:41:01,50.0
2021-12-22 22:41:02,50.0
2021-12-22 22:41:03,50.0
2021-12-22 22:41:04,50.0
2021-12-22 22:41:05,50.0
2021-12-22 22:41:06,50.0
2021-12-22 22:41:07,50.0
2021-12-22 22:41:08,50.0
2021-12-22 22:41:09,50.0
2021-12-22 22:41:10,50.0
2021-12-22 22:41:11,50.0
2021-12-22 22:41:12,50.0
2021-12-22 22:41:13,50.0
2021-12-22 22:41:14,50.0
2021-12-22 22:41:15,50.0
2021-12-22 22:41:16,50.0
2021-12-22 22:41:17,50.0
2021-12-22 22:41:18,50.0
2021-12-22 22:41:19,50.0
2021-12-22 22:41:20,50.0
2021-12-22 22:41:21,50.0
2021-12-22 22:41:22,50.0
2021-12-22 22:41:23,50.0
2021-12-22 22:41:24,50.0
2021-12-22 22:41:25,50.0
2021-12-22 22:41:26,50.0
2021-12-22 22:41:27,50.0
2021-12-22 22:41:28,50.0
2021-12-22 22:41:29,50.0
2021-12-22 22:41:30,50.0
2021-12-22 22:41:31,50.0
2021-12-22 22:41:32,50.0
2021-12-22 22:41:33,50.0
2021-12-22 22:41:34,50.0
2021-12-22 22:41:35,50.0
2021-12-22 22:41:36,50.0
2021-12-22 22:41:37,50.0
2021-12-22 22:41:38,50.0
2021-12-22 22:41:39,50.0
2021-12-22 22:41:40,50.0
2021-12-22 22:41:41,50.0
2021-12-22 22:41:42,50.0
2021-12-22 22:41:43,50.0
2021-12-22 22:41:44,50.0
2021-12-22 22:41:45,50.0
2021-12-22 22:41:46,50.0
2021-12-22 22:41:47,50.0
2021-12-22 22:41:48,50.0
2021-12-22 22:41:49,50.0
2021-12-22 22:41:50,50.0
2021-12-22 22:41:51,50.0
2021-12-22 22:41:52,50.0
2021-12-22 22:41:53,50.0
2021-12-22 22:41:54,50.0
2021-12-22 22:41:55,50.0
2021-12-22 22:41:56,50.0
2021-12-22 22:41:57,50.0
2021-12-22 22:41:58,50.0
2021-12-22 22:41:59,50.0
2021-12-22 22:42:00,50.0
2021-12-22 22:42:01,50.0
2021-12-22 22:42:02,50.0
2021-12-22 22:42:03,50.0
2021-12-22 22:42:04,50.0
2021-12-22 22:42:05,50.0
2021-12-22 22:42:06,50.0
2021-12-22 22:42:07,50.0
2021-12-22 22:42:08,50.0
2021-12-22 22:42:09,50.0
2021-12-22 22:42:10,50.0
2021-12-22 22:42:11,50.0
2021-12-22 22:42:12,50.0
2021-12-22 22:42:13,50.0
2021-12-22 22:42:14,50.0
2021-12-22 22:42:15,50.0
2021-12-22 22:42:16,50.0
2021-12-22 22:42:17,50.0
2021-12-22 22:42:18,50.0
2021-12-22 22:42:19,50.0
2021-12-22 22:42:20,50.0
2021-12-22 22:42:21,50.0
2021-12-22 22:42:22,50.0
2021-12-22 22:42:23,50.0
2021-12-22 22:42:24,50.0
2021-12-22 22:42:25,50.0
2021-12-22 22:42:26,50.0
2021-12-22 22:42:27,50.0
2021-12-22 22:42:28,50.0
2021-12-22 22:42:29,50.0
2021-12-22 22:42:30,50.0
2021-12-22 22:42:31,50.0
2021-12-22 22:42:32,50.0
2021-12-22 22:42:33,50.0
2021-12-22 22:42:34,50.0
2021-12-22 22:42:35,50.0
2021-12-22 22:42:36,50.0
2021-12-22 22:42:37,50.0
2021-12-22 22:42:38,50.0
2021-12-22 22:42:39,50.0
2021-12-22 22:42:40,50.0
2021-12-22 22:42:41,50.0
2021-12-22 22:42:42,50.0
2021-12-22 22:42:43,50.0
2021-12-22 22:42:44,50.0
2021-12-22 22:42:45,50.0
2021-12-22 22:42:46,50.0
2021-12-22 22:42:47,50.0
2021-12-22 22:42:48,50.0
2021-12-22 22:42:49,50.0
2021-12-22 22:42:50,50.0
2021-12-22 22:42:51,50.0
2021-12-22 22:42:52,50.0
2021-12-22 22:42:53,50.0
2021-12-22 22:42:54,50.0
2021-12-22 22:42:55,50.0
2021-12-22 22:42:56,50.0
2021-12-22 22:42:57,50.0
2021-12-22 22:42:58,50.0
2021-12-22 22:42:59,50.0
2021-12-22 22:43:00,50.0
2021-12-22 22:43:01,50.0
2021-12-22 22:43:02,50.0
2021-12-22 22:43:03,50.0
2021-12-22 22:43:04,50.0
2021-12-22 22:43:05,50.0
2021-12-22 22:43:06,50.0
2021-12-22 22:43:07,50.0
2021-12-22 22:43:08,50.0
2021-12-22 22:43:09,50.0
2021-12-22 22:43:10,50.0
2021-12-22 22:43:11,50.0
2021-12-22 22:43:12,50.0
2021-12-22 22:43:13,50.0
2021-12-22 22:43:14,50.0
2021-12-22 22:43:15,50.0
2021-12-22 22:43:16,50.0
2021-12-22 22:43:17,50.0
2021-12-22 22:43:18,50.0
2021-12-22 22:43:19,50.0
2021-12-22 22:43:20,50.0
2021-12-22 22:43:21,50.0
2021-12-22 22:43:22,50.0
2021-12-22 22:43:23,50.0
2021-12-22 22:43:24,50.0
2021-12-22 22:43:25,50.0
2021-12-22 22:43:26,50.0
2021-12-22 22:43:27,50.0
2021-12-22 22:43:28,50.0
2021-12-22 22:43:29,50.0
2021-12-22 22:43:30,50.0
2021-12-22 22:43:31,50.0
2021-12-22 22:43:32,50.0
2021-12-22 22:43:33,50.0
2021-12-22 22:43:34,50.0
2021-12-22 22:43:35,50.0
2021-12-22 22:43:36,50.0
2021-12-22 22:43:37,50.0
2021-12-22 22:43:38,50.0
2021-12-22 22:43:39,50.0
2021-12-22 22:43:40,50.0
2021-12-22 22:43:41,50.0
2021-12-22 22:43:42,50.0
2021-12-22 22:43:43,50.0
2021-12-22 22:43:44,50.0
2021-12-22 22:43:45,50.0
2021-12-22 22:43:46,50.0
2021-12-22 22:43:47,50.0
2021-12-22 22:43:48,50.0
2021-12-22 22:43:49,50.0
2021-12-22 22:43:50,50.0
2021-12-22 22:43:51,50.0
2021-12-22 22:43:52,50.0
2021-12-22 22:43:53,50.0
2021-12-22 22:43:54,50.0
2021-12-22 22:43:55,50.0
2021-12-22 22:43:56,50.0
2021-12-22 22:43:57,50.0
2021-12-22 22:43:58,50.0
2021-12-22 22:43:59,50.0
2021-12-22 22:44:00,50.0
2021-12-22 22:44:01,50.0
2021-12-22 22:44:02,50.0
2021-12-22 22:44:03,50.0
2021-12-22 22:44:04,50.0
2021-12-22 22:44:05,50.0
2021-12-22 22:44:06,50.0
2021-12-22 22:44:07,50.0
2021-12-22 22:44:08,50.0
2021-12-22 22:44:09,50.0
2021-12-22 22:44:10,50.0
2021-12-22 22:44:11,50.0
2021-12-22 22:44:12,50.0
2021-12-22 22:44:13,50.0
2021-12-22 22:44:14,50.0
2021-12-22 22:44:15,50.0
2021-12-22 22:44:16,50.0
2021-12-22 22:44:17,50.0
2021-12-22 22:44:18,50.0
2021-12-22 22:44:19,50.0
2021-12-22 22:44:20,50.0
2021-12-22 22:44:21,50.0
2021-12-22 22:44:22,50.0
2021-12-22 22:44:23,50.0
2021-12-22 22:44:24,50.0
2021-12-22 22:44:25,50.0
2021-12-22 22:44:26,50.0
2021-12-22 22:44:27,50.0
2021-12-22 22:44:28,50.0
2021-12-22 22:44:29,50.0
2021-12-22 22:44:30,50.0
2021-12-22 22:44:31,50.0
2021-12-22 22:44:32,50.0
2021-12-22 22:44:33,50.0
2021-12-22 22:44:34,50.0
2021-12-22 22:44:35,50.0
2021-12-22 22:44:36,50.0
2021-12-22 22:44:37,50.0
2021-12-22 22:44:38,50.0
2021-12-22 22:44:39,50.0
2021-12-22 22:44:40,50.0
2021-12-22 22:44:41,50.0
2021-12-22 22:44:42,50.0
2021-12-22 22:44:43,50.0
2021-12-22 22:44:44,50.0
2021-12-22 22:44:45,50.0
2021-12-22 22:44:46,50.0
2021-12-22 22:44:47,50.0
2021-12-22 22:44:48,50.0
2021-12-22 22:44:49,50.0
2021-12-22 22:44:50,50.0
2021-12-22 22:44:51,50.0
2021-12-22 22:44:52,50.0
2021-12-22 22:44:53,50.0
2021-12-22 22:44:54,50.0
2021-12-22 22:44:55,50.0
2021-12-22 22:44:56,50.0
2021-12-22 22:44:57,50.0
2021-12-22 22:44:58,50.0
2021-12-22 22:44:59,50.0
2021-12-22 22:45:00,50.0
2021-12-22 22:45:01,50.0
2021-12-22 22:45:02,50.0
2021-12-22 22:45:03,50.0
2021-12-22 22:45:04,50.0
2021-12-22 22:45:05,50.0
2021-12-22 22:45:06,50.0
2021-12-22 22:45:07,50.0
2021-12-22 22:45:08,50.0
2021-12-22 22:45:09,50.0
2021-12-22 22:45:10,50.0
2021-12-22 22:45:11,50.0
2021-12-22 22:45:12,50.0
2021-12-22 22:45:13,50.0
2021-12-22 22:45:14,50.0
2021-12-22 22:45:15,50.0
2021-12-22 22:45:16,50.0
2021-12-22 22:45:17,50.0
2021-12-22 22:45:18,50.0
2021-12-22 22:45:19,50.0
2021-12-22 22:45:20,50.0
2021-12-22 22:45:21,50.0
2021-12-22 22:45:22,50.0
2021-12-22 22:45:23,50.0
2021-12-22 22:45:24,50.0
2021-12-22 22:45:25,50.0
2021-12-22 22:45:26,50.0
2021-12-22 22:45:27,50.0
2021-12-22 22:45:28,50.0
2021-12-22 22:45:29,50.0
2021-12-22 22:45:30,50.0
2021-12-22 22:45:31,50.0
2021-12-22 22:45:32,50.0
2021-12-22 22:45:33,50.0
2021-12-22 22:45:34,50.0
2021-12-22 22:45:35,50.0
2021-12-22 22:45:36,50.0
2021-12-22 22:45:37,50.0
2021-12-22 22:45:38,50.0
2021-12-22 22:45:39,50.0
2021-12-22 22:45:40,50.0
2021-12-22 22:45:41,50.0
2021-12-22 22:45:42,50.0
2021-12-22 22:45:43,50.0
2021-12-22 22:45:44,50.0
2021-12-22 22:45:45,50.0
2021-12-22 22:45:46,50.0
2021-12-22 22:45:47,50.0
2021-12-22 22:45:48,50.0
2021-12-22 22:45:49,50.0
2021-12-22 22:45:50,50.0
2021-12-22 22:45:51,50.0
2021-12-22 22:45:52,50.0
2021-12-22 22:45:53,50.0
2021-12-22 22:45:54,50.0
2021-12-22 22:45:55,50.0
2021-12-22 22:45:56,50.0
2021-12-22 22:45:57,50.0
2021-12-22 22:45:58,50.0
2021-12-22 22:45:59,50.0
2021-12-22 22:46:00,50.0
2021-12-22 22:46:01,50.0
2021-12-22 22:46:02,50.0
2021-12-22 22:46:03,50.0
2021-12-22 22:46:04,50.0
2021-12-22 22:46:05,50.0
2021-12-22 22:46:06,50.0
2021-12-22 22:46:07,50.0
2021-12-22 22:46:08,50.0
2021-12-22 22:46:09,50.0
2021-12-22 22:46:10,50.0
2021-12-22 22:46:11,50.0
2021-12-22 22:46:12,50.0
2021-12-22 22:46:13,50.0
2021-12-22 22:46:14,50.0
2021-12-22 22:46:15,50.0
2021-12-22 22:46:16,50.0
2021-12-22 22:46:17,50.0
2021-12-22 22:46:18,50.0
2021-12-22 22:46:19,50.0
2021-12-22 22:46:20,50.0
2021-12-22 22:46:21,50.0
2021-12-22 22:46:22,50.0
2021-12-22 22:46:23,50.0
2021-12-22 22:46:24,50.0
2021-12-22 22:46:25,50.0
2021-12-22 22:46:26,50.0
