时间,主蒸汽流量
2021-12-22 14:07:35,62.6147
2021-12-22 14:07:36,62.4654
2021-12-22 14:07:37,62.4077
2021-12-22 14:07:38,62.6781
2021-12-22 14:07:39,62.6437
2021-12-22 14:07:40,62.5353
2021-12-22 14:07:41,62.6413
2021-12-22 14:07:42,62.5813
2021-12-22 14:07:43,62.3031
2021-12-22 14:07:44,62.5054
2021-12-22 14:07:45,62.3454
2021-12-22 14:07:46,62.5423
2021-12-22 14:07:47,62.4822
2021-12-22 14:07:48,62.744
2021-12-22 14:07:49,62.4715
2021-12-22 14:07:50,62.7151
2021-12-22 14:07:51,62.6447
2021-12-22 14:07:52,62.6095
2021-12-22 14:07:53,62.8954
2021-12-22 14:07:54,62.7119
2021-12-22 14:07:55,62.6351
2021-12-22 14:07:56,62.6768
2021-12-22 14:07:57,62.686
2021-12-22 14:07:58,62.6944
2021-12-22 14:07:59,62.7424
2021-12-22 14:08:00,62.7842
2021-12-22 14:08:01,62.8538
2021-12-22 14:08:02,62.8945
2021-12-22 14:08:03,62.8317
2021-12-22 14:08:04,62.7714
2021-12-22 14:08:05,62.6209
2021-12-22 14:08:06,62.5874
2021-12-22 14:08:07,62.8437
2021-12-22 14:08:08,62.8341
2021-12-22 14:08:09,62.7889
2021-12-22 14:08:10,62.99
2021-12-22 14:08:11,63.0204
2021-12-22 14:08:12,62.8601
2021-12-22 14:08:13,62.6888
2021-12-22 14:08:14,62.9932
2021-12-22 14:08:15,62.8667
2021-12-22 14:08:16,62.8832
2021-12-22 14:08:17,62.6056
2021-12-22 14:08:18,62.9035
2021-12-22 14:08:19,62.8323
2021-12-22 14:08:20,62.9235
2021-12-22 14:08:21,62.7138
2021-12-22 14:08:22,62.6938
2021-12-22 14:08:23,62.7764
2021-12-22 14:08:24,62.9167
2021-12-22 14:08:25,62.8188
2021-12-22 14:08:26,62.8599
2021-12-22 14:08:27,62.8205
2021-12-22 14:08:28,62.8883
2021-12-22 14:08:29,62.9097
2021-12-22 14:08:30,62.7176
2021-12-22 14:08:31,62.8703
2021-12-22 14:08:32,63.1424
2021-12-22 14:08:33,63.2954
2021-12-22 14:08:34,63.1981
2021-12-22 14:08:35,63.0643
2021-12-22 14:08:36,62.9773
2021-12-22 14:08:37,63.2096
2021-12-22 14:08:38,63.0738
2021-12-22 14:08:39,63.1365
2021-12-22 14:08:40,62.9526
2021-12-22 14:08:41,62.9881
2021-12-22 14:08:42,62.9318
2021-12-22 14:08:43,63.0817
2021-12-22 14:08:44,63.2297
2021-12-22 14:08:45,63.0985
2021-12-22 14:08:46,63.2824
2021-12-22 14:08:47,63.2824
2021-12-22 14:08:48,63.0955
2021-12-22 14:08:49,63.1677
2021-12-22 14:08:50,63.2121
2021-12-22 14:08:51,63.3882
2021-12-22 14:08:52,63.0239
2021-12-22 14:08:53,63.2033
2021-12-22 14:08:54,63.0426
2021-12-22 14:08:55,63.2993
2021-12-22 14:08:56,63.1061
2021-12-22 14:08:57,63.3165
2021-12-22 14:08:58,63.3533
2021-12-22 14:08:59,63.3934
2021-12-22 14:09:00,63.2664
2021-12-22 14:09:01,63.0856
2021-12-22 14:09:02,63.5986
2021-12-22 14:09:03,63.2966
2021-12-22 14:09:04,63.3067
2021-12-22 14:09:05,63.2253
2021-12-22 14:09:06,63.3116
2021-12-22 14:09:07,63.3116
2021-12-22 14:09:08,63.3084
2021-12-22 14:09:09,63.2003
2021-12-22 14:09:10,63.3837
2021-12-22 14:09:11,63.1999
2021-12-22 14:09:12,63.5517
2021-12-22 14:09:13,63.2463
2021-12-22 14:09:14,63.5339
2021-12-22 14:09:15,63.3628
2021-12-22 14:09:16,63.3866
2021-12-22 14:09:17,63.2721
2021-12-22 14:09:18,63.2363
2021-12-22 14:09:19,63.4124
2021-12-22 14:09:20,63.4541
2021-12-22 14:09:21,63.2496
2021-12-22 14:09:22,63.4314
2021-12-22 14:09:23,63.4212
2021-12-22 14:09:24,63.4668
2021-12-22 14:09:25,63.4008
2021-12-22 14:09:26,63.4008
2021-12-22 14:09:27,63.2073
2021-12-22 14:09:28,63.4201
2021-12-22 14:09:29,63.7183
2021-12-22 14:09:30,63.5344
2021-12-22 14:09:31,63.4523
2021-12-22 14:09:32,63.4608
2021-12-22 14:09:33,63.1772
2021-12-22 14:09:34,63.2624
2021-12-22 14:09:35,63.616
2021-12-22 14:09:36,63.2476
2021-12-22 14:09:37,63.352
2021-12-22 14:09:38,63.2054
2021-12-22 14:09:39,63.3184
2021-12-22 14:09:40,63.3198
2021-12-22 14:09:41,63.6984
2021-12-22 14:09:42,63.3675
2021-12-22 14:09:43,63.6167
2021-12-22 14:09:44,63.4509
2021-12-22 14:09:45,63.5796
2021-12-22 14:09:46,63.4816
2021-12-22 14:09:47,63.3988
2021-12-22 14:09:48,63.549
2021-12-22 14:09:49,63.3904
2021-12-22 14:09:50,63.6204
2021-12-22 14:09:51,63.382
2021-12-22 14:09:52,63.4853
2021-12-22 14:09:53,63.5167
2021-12-22 14:09:54,63.5721
2021-12-22 14:09:55,63.5243
2021-12-22 14:09:56,63.51
2021-12-22 14:09:57,63.6758
2021-12-22 14:09:58,63.4131
2021-12-22 14:09:59,63.3269
2021-12-22 14:10:00,63.2199
2021-12-22 14:10:01,63.5078
2021-12-22 14:10:02,63.6464
2021-12-22 14:10:03,63.6295
2021-12-22 14:10:04,63.504
2021-12-22 14:10:05,63.4429
2021-12-22 14:10:06,63.4158
2021-12-22 14:10:07,63.6702
2021-12-22 14:10:08,63.4711
2021-12-22 14:10:09,63.3199
2021-12-22 14:10:10,63.5922
2021-12-22 14:10:11,63.6423
2021-12-22 14:10:12,63.5736
2021-12-22 14:10:13,63.6472
2021-12-22 14:10:14,63.3651
2021-12-22 14:10:15,63.4784
2021-12-22 14:10:16,63.5177
2021-12-22 14:10:17,63.5718
2021-12-22 14:10:18,63.6629
2021-12-22 14:10:19,63.7208
2021-12-22 14:10:20,63.7113
2021-12-22 14:10:21,63.7737
2021-12-22 14:10:22,63.8073
2021-12-22 14:10:23,63.529
2021-12-22 14:10:24,63.6585
2021-12-22 14:10:25,63.603
2021-12-22 14:10:26,63.9509
2021-12-22 14:10:27,63.5522
2021-12-22 14:10:28,63.5676
2021-12-22 14:10:29,63.5574
2021-12-22 14:10:30,63.6055
2021-12-22 14:10:31,63.5248
2021-12-22 14:10:32,63.5338
2021-12-22 14:10:33,63.5774
2021-12-22 14:10:34,63.4719
2021-12-22 14:10:35,63.5187
2021-12-22 14:10:36,63.4191
2021-12-22 14:10:37,63.5613
2021-12-22 14:10:38,63.5388
2021-12-22 14:10:39,63.7718
2021-12-22 14:10:40,63.7311
2021-12-22 14:10:41,63.9547
2021-12-22 14:10:42,63.4723
2021-12-22 14:10:43,63.6521
2021-12-22 14:10:44,63.724
2021-12-22 14:10:45,63.7258
2021-12-22 14:10:46,63.7895
2021-12-22 14:10:47,64.0438
2021-12-22 14:10:48,64.4819
2021-12-22 14:10:49,65.3282
2021-12-22 14:10:50,65.3282
2021-12-22 14:10:51,65.8316
2021-12-22 14:10:52,66.4102
2021-12-22 14:10:53,66.9266
2021-12-22 14:10:54,66.8626
2021-12-22 14:10:55,66.8905
2021-12-22 14:10:56,66.9471
2021-12-22 14:10:57,67.0554
2021-12-22 14:10:58,66.8156
2021-12-22 14:10:59,67.0442
2021-12-22 14:11:00,66.9045
2021-12-22 14:11:01,67.054
2021-12-22 14:11:02,67.0753
2021-12-22 14:11:03,67.0097
2021-12-22 14:11:04,67.0763
2021-12-22 14:11:05,67.0546
2021-12-22 14:11:06,67.156
2021-12-22 14:11:07,66.9597
2021-12-22 14:11:08,66.88
2021-12-22 14:11:09,66.6526
2021-12-22 14:11:10,66.8549
2021-12-22 14:11:11,66.8114
2021-12-22 14:11:12,66.7673
2021-12-22 14:11:13,66.7882
2021-12-22 14:11:14,66.8036
2021-12-22 14:11:15,66.9109
2021-12-22 14:11:16,66.6547
2021-12-22 14:11:17,66.9434
2021-12-22 14:11:18,66.8681
2021-12-22 14:11:19,66.8454
2021-12-22 14:11:20,66.8065
2021-12-22 14:11:21,66.9591
2021-12-22 14:11:22,66.9402
2021-12-22 14:11:23,66.7644
2021-12-22 14:11:24,66.8833
2021-12-22 14:11:25,66.8135
2021-12-22 14:11:26,66.7288
2021-12-22 14:11:27,66.5792
2021-12-22 14:11:28,66.8994
2021-12-22 14:11:29,66.6675
2021-12-22 14:11:30,66.7425
2021-12-22 14:11:31,66.8865
2021-12-22 14:11:32,66.7756
2021-12-22 14:11:33,66.8447
2021-12-22 14:11:34,66.6976
2021-12-22 14:11:35,66.7918
2021-12-22 14:11:36,66.7856
2021-12-22 14:11:37,66.6374
2021-12-22 14:11:38,66.8506
2021-12-22 14:11:39,66.6407
2021-12-22 14:11:40,66.7784
2021-12-22 14:11:41,66.6663
2021-12-22 14:11:42,66.5667
2021-12-22 14:11:43,66.7226
2021-12-22 14:11:44,66.9425
2021-12-22 14:11:45,66.8155
2021-12-22 14:11:46,66.7381
2021-12-22 14:11:47,66.6376
2021-12-22 14:11:48,66.7919
2021-12-22 14:11:49,66.7266
2021-12-22 14:11:50,66.9515
2021-12-22 14:11:51,66.6158
2021-12-22 14:11:52,66.5696
2021-12-22 14:11:53,66.6179
2021-12-22 14:11:54,66.5286
2021-12-22 14:11:55,66.4068
2021-12-22 14:11:56,66.7924
2021-12-22 14:11:57,66.6569
2021-12-22 14:11:58,66.8689
2021-12-22 14:11:59,66.816
2021-12-22 14:12:00,66.5112
2021-12-22 14:12:01,66.7524
2021-12-22 14:12:02,66.457
2021-12-22 14:12:03,66.5569
2021-12-22 14:12:04,66.6001
2021-12-22 14:12:05,66.58
2021-12-22 14:12:06,66.7142
2021-12-22 14:12:07,66.6837
2021-12-22 14:12:08,66.6373
2021-12-22 14:12:09,66.7538
2021-12-22 14:12:10,66.4768
2021-12-22 14:12:11,66.6571
2021-12-22 14:12:12,66.6571
2021-12-22 14:12:13,66.517
2021-12-22 14:12:14,66.4702
2021-12-22 14:12:15,66.7308
2021-12-22 14:12:16,66.5152
2021-12-22 14:12:17,66.6199
2021-12-22 14:12:18,66.548
2021-12-22 14:12:19,66.6531
2021-12-22 14:12:20,66.822
2021-12-22 14:12:21,66.6146
2021-12-22 14:12:22,66.4361
2021-12-22 14:12:23,66.5535
2021-12-22 14:12:24,66.7234
2021-12-22 14:12:25,66.4653
2021-12-22 14:12:26,66.6377
2021-12-22 14:12:27,66.4933
2021-12-22 14:12:28,66.4816
2021-12-22 14:12:29,66.6429
2021-12-22 14:12:30,66.4138
2021-12-22 14:12:31,66.3606
2021-12-22 14:12:32,66.4909
2021-12-22 14:12:33,66.4338
2021-12-22 14:12:34,66.4746
2021-12-22 14:12:35,66.2647
2021-12-22 14:12:36,66.5381
2021-12-22 14:12:37,66.455
2021-12-22 14:12:38,66.4937
2021-12-22 14:12:39,66.3219
2021-12-22 14:12:40,66.4287
2021-12-22 14:12:41,66.3798
2021-12-22 14:12:42,66.2551
2021-12-22 14:12:43,66.5817
2021-12-22 14:12:44,66.4484
2021-12-22 14:12:45,66.5479
2021-12-22 14:12:46,66.3713
2021-12-22 14:12:47,66.3387
2021-12-22 14:12:48,66.4867
2021-12-22 14:12:49,66.3922
2021-12-22 14:12:50,66.439
2021-12-22 14:12:51,66.4266
2021-12-22 14:12:52,66.3182
2021-12-22 14:12:53,66.488
2021-12-22 14:12:54,66.2955
2021-12-22 14:12:55,66.2955
2021-12-22 14:12:56,66.3551
2021-12-22 14:12:57,66.3148
2021-12-22 14:12:58,66.533
2021-12-22 14:12:59,66.4474
2021-12-22 14:13:00,66.4826
2021-12-22 14:13:01,66.299
2021-12-22 14:13:02,66.357
2021-12-22 14:13:03,66.2258
2021-12-22 14:13:04,66.3688
2021-12-22 14:13:05,66.1043
2021-12-22 14:13:06,66.4279
2021-12-22 14:13:07,66.3704
2021-12-22 14:13:08,66.33
2021-12-22 14:13:09,66.4746
2021-12-22 14:13:10,66.2962
2021-12-22 14:13:11,66.3227
2021-12-22 14:13:12,66.0687
2021-12-22 14:13:13,66.2744
2021-12-22 14:13:14,66.3976
2021-12-22 14:13:15,66.1258
2021-12-22 14:13:16,66.2416
2021-12-22 14:13:17,66.1196
2021-12-22 14:13:18,66.4006
2021-12-22 14:13:19,66.3284
2021-12-22 14:13:20,66.4779
2021-12-22 14:13:21,66.4327
2021-12-22 14:13:22,66.1699
2021-12-22 14:13:23,66.1606
2021-12-22 14:13:24,66.0361
2021-12-22 14:13:25,66.1901
2021-12-22 14:13:26,66.3276
2021-12-22 14:13:27,66.1116
2021-12-22 14:13:28,66.1856
2021-12-22 14:13:29,66.324
2021-12-22 14:13:30,66.1157
2021-12-22 14:13:31,66.1366
2021-12-22 14:13:32,65.9286
2021-12-22 14:13:33,66.057
2021-12-22 14:13:34,66.4275
2021-12-22 14:13:35,66.3468
2021-12-22 14:13:36,66.3468
2021-12-22 14:13:37,66.2803
2021-12-22 14:13:38,66.3555
2021-12-22 14:13:39,66.2538
2021-12-22 14:13:40,66.1575
2021-12-22 14:13:41,66.2336
2021-12-22 14:13:42,66.3493
2021-12-22 14:13:43,66.0975
2021-12-22 14:13:44,66.14
2021-12-22 14:13:45,66.2503
2021-12-22 14:13:46,66.2495
2021-12-22 14:13:47,66.183
2021-12-22 14:13:48,66.2104
2021-12-22 14:13:49,66.2464
2021-12-22 14:13:50,66.3017
2021-12-22 14:13:51,66.0921
2021-12-22 14:13:52,66.2251
2021-12-22 14:13:53,66.0835
2021-12-22 14:13:54,66.171
2021-12-22 14:13:55,66.0402
2021-12-22 14:13:56,66.2797
2021-12-22 14:13:57,66.1708
2021-12-22 14:13:58,66.0511
2021-12-22 14:13:59,66.1485
2021-12-22 14:14:00,66.1355
2021-12-22 14:14:01,66.2199
2021-12-22 14:14:02,66.0767
2021-12-22 14:14:03,66.1728
2021-12-22 14:14:04,66.2889
2021-12-22 14:14:05,66.2785
2021-12-22 14:14:06,66.3433
2021-12-22 14:14:07,66.1414
2021-12-22 14:14:08,66.1978
2021-12-22 14:14:09,66.1315
2021-12-22 14:14:10,66.0247
2021-12-22 14:14:11,66.0766
2021-12-22 14:14:12,66.0489
2021-12-22 14:14:13,66.0512
2021-12-22 14:14:14,66.3045
2021-12-22 14:14:15,66.1149
2021-12-22 14:14:16,66.2454
2021-12-22 14:14:17,66.1543
2021-12-22 14:14:18,66.3567
2021-12-22 14:14:19,66.2712
2021-12-22 14:14:20,66.2712
2021-12-22 14:14:21,66.0918
2021-12-22 14:14:22,66.2833
2021-12-22 14:14:23,66.2252
2021-12-22 14:14:24,66.2249
2021-12-22 14:14:25,66.0248
2021-12-22 14:14:26,65.9711
2021-12-22 14:14:27,66.1461
2021-12-22 14:14:28,66.2928
2021-12-22 14:14:29,66.345
2021-12-22 14:14:30,66.2212
2021-12-22 14:14:31,66.1798
2021-12-22 14:14:32,66.1919
2021-12-22 14:14:33,66.094
2021-12-22 14:14:34,66.4087
2021-12-22 14:14:35,66.3019
2021-12-22 14:14:36,66.224
2021-12-22 14:14:37,66.1709
2021-12-22 14:14:38,66.1826
2021-12-22 14:14:39,66.4714
2021-12-22 14:14:40,66.3406
2021-12-22 14:14:41,66.2382
2021-12-22 14:14:42,66.2848
2021-12-22 14:14:43,66.2103
2021-12-22 14:14:44,66.4016
2021-12-22 14:14:45,66.2845
2021-12-22 14:14:46,66.4675
2021-12-22 14:14:47,66.2626
2021-12-22 14:14:48,66.3821
2021-12-22 14:14:49,66.1782
2021-12-22 14:14:50,66.4266
2021-12-22 14:14:51,66.3329
2021-12-22 14:14:52,66.218
2021-12-22 14:14:53,65.9653
2021-12-22 14:14:54,66.1647
2021-12-22 14:14:55,66.2299
2021-12-22 14:14:56,66.3497
2021-12-22 14:14:57,66.1835
2021-12-22 14:14:58,66.0596
2021-12-22 14:14:59,66.1167
2021-12-22 14:15:00,66.1744
2021-12-22 14:15:01,66.2885
2021-12-22 14:15:02,66.3229
2021-12-22 14:15:03,66.1
2021-12-22 14:15:04,66.1
2021-12-22 14:15:05,66.2246
2021-12-22 14:15:06,66.315
2021-12-22 14:15:07,66.3114
2021-12-22 14:15:08,66.4569
2021-12-22 14:15:09,66.22
2021-12-22 14:15:10,66.3414
2021-12-22 14:15:11,66.3836
2021-12-22 14:15:12,66.3868
2021-12-22 14:15:13,66.2115
2021-12-22 14:15:14,66.3775
2021-12-22 14:15:15,66.4859
2021-12-22 14:15:16,66.3402
2021-12-22 14:15:17,66.399
2021-12-22 14:15:18,66.478
2021-12-22 14:15:19,66.4013
2021-12-22 14:15:20,66.4301
2021-12-22 14:15:21,66.4063
2021-12-22 14:15:22,66.3964
2021-12-22 14:15:23,66.3801
2021-12-22 14:15:24,66.3066
2021-12-22 14:15:25,66.4161
2021-12-22 14:15:26,66.3229
2021-12-22 14:15:27,66.3364
2021-12-22 14:15:28,66.4045
2021-12-22 14:15:29,66.4071
2021-12-22 14:15:30,66.2304
2021-12-22 14:15:31,66.3973
2021-12-22 14:15:32,66.5351
2021-12-22 14:15:33,66.3046
2021-12-22 14:15:34,66.4761
2021-12-22 14:15:35,66.47
2021-12-22 14:15:36,66.3929
2021-12-22 14:15:37,66.4214
2021-12-22 14:15:38,66.4569
2021-12-22 14:15:39,66.209
2021-12-22 14:15:40,66.5402
2021-12-22 14:15:41,66.4033
2021-12-22 14:15:42,66.3533
2021-12-22 14:15:43,66.3354
2021-12-22 14:15:44,66.4401
2021-12-22 14:15:45,66.195
2021-12-22 14:15:46,66.5428
2021-12-22 14:15:47,66.2972
2021-12-22 14:15:48,66.7223
2021-12-22 14:15:49,66.4258
2021-12-22 14:15:50,66.4176
2021-12-22 14:15:51,66.5033
2021-12-22 14:15:52,66.5847
2021-12-22 14:15:53,66.4407
2021-12-22 14:15:54,66.1788
2021-12-22 14:15:55,66.5391
2021-12-22 14:15:56,66.5582
2021-12-22 14:15:57,66.5442
2021-12-22 14:15:58,66.38
2021-12-22 14:15:59,66.64
2021-12-22 14:16:00,66.483
2021-12-22 14:16:01,66.42
2021-12-22 14:16:02,66.5842
2021-12-22 14:16:03,66.7051
2021-12-22 14:16:04,66.633
2021-12-22 14:16:05,66.7552
2021-12-22 14:16:06,66.4591
2021-12-22 14:16:07,66.5966
2021-12-22 14:16:08,66.6064
2021-12-22 14:16:09,66.496
2021-12-22 14:16:10,66.5933
2021-12-22 14:16:11,66.6742
2021-12-22 14:16:12,66.6644
2021-12-22 14:16:13,66.7272
2021-12-22 14:16:14,66.3341
2021-12-22 14:16:15,66.5237
2021-12-22 14:16:16,66.5499
2021-12-22 14:16:17,66.657
2021-12-22 14:16:18,66.6845
2021-12-22 14:16:19,66.4678
2021-12-22 14:16:20,66.6141
2021-12-22 14:16:21,66.6549
2021-12-22 14:16:22,66.6488
2021-12-22 14:16:23,66.7388
2021-12-22 14:16:24,66.6628
2021-12-22 14:16:25,66.5136
2021-12-22 14:16:26,66.7767
2021-12-22 14:16:27,66.7767
2021-12-22 14:16:28,66.7419
2021-12-22 14:16:29,66.6657
2021-12-22 14:16:30,66.7126
2021-12-22 14:16:31,66.6372
2021-12-22 14:16:32,66.7981
2021-12-22 14:16:33,66.5401
2021-12-22 14:16:34,66.7516
2021-12-22 14:16:35,66.6334
2021-12-22 14:16:36,66.5935
2021-12-22 14:16:37,66.8811
2021-12-22 14:16:38,66.7231
2021-12-22 14:16:39,66.637
2021-12-22 14:16:40,66.7965
2021-12-22 14:16:41,66.727
2021-12-22 14:16:42,66.7647
2021-12-22 14:16:43,66.7875
2021-12-22 14:16:44,66.7973
2021-12-22 14:16:45,66.7578
2021-12-22 14:16:46,66.7647
2021-12-22 14:16:47,66.4491
2021-12-22 14:16:48,66.8247
2021-12-22 14:16:49,66.7666
2021-12-22 14:16:50,66.7693
2021-12-22 14:16:51,66.9357
2021-12-22 14:16:52,66.786
2021-12-22 14:16:53,66.7716
2021-12-22 14:16:54,66.8028
2021-12-22 14:16:55,66.8506
2021-12-22 14:16:56,66.905
2021-12-22 14:16:57,66.8362
2021-12-22 14:16:58,67.0298
2021-12-22 14:16:59,66.886
2021-12-22 14:17:00,66.665
2021-12-22 14:17:01,66.7916
2021-12-22 14:17:02,66.7594
2021-12-22 14:17:03,66.8411
2021-12-22 14:17:04,66.9911
2021-12-22 14:17:05,66.675
2021-12-22 14:17:06,66.7821
2021-12-22 14:17:07,66.8021
2021-12-22 14:17:08,66.9615
2021-12-22 14:17:09,66.9615
2021-12-22 14:17:10,66.8356
2021-12-22 14:17:11,66.6942
2021-12-22 14:17:12,66.9266
2021-12-22 14:17:13,67.0194
2021-12-22 14:17:14,66.702
2021-12-22 14:17:15,66.7774
2021-12-22 14:17:16,66.7667
2021-12-22 14:17:17,66.8876
2021-12-22 14:17:18,66.7015
2021-12-22 14:17:19,66.8638
2021-12-22 14:17:20,66.9581
2021-12-22 14:17:21,66.8155
2021-12-22 14:17:22,66.7006
2021-12-22 14:17:23,66.8763
2021-12-22 14:17:24,66.8624
2021-12-22 14:17:25,66.862
2021-12-22 14:17:26,66.946
2021-12-22 14:17:27,66.9147
2021-12-22 14:17:28,66.5877
2021-12-22 14:17:29,66.6626
2021-12-22 14:17:30,66.9137
2021-12-22 14:17:31,66.8278
2021-12-22 14:17:32,66.6388
2021-12-22 14:17:33,66.9188
2021-12-22 14:17:34,66.8613
2021-12-22 14:17:35,66.7791
2021-12-22 14:17:36,66.685
2021-12-22 14:17:37,66.6175
2021-12-22 14:17:38,66.7938
2021-12-22 14:17:39,66.7822
2021-12-22 14:17:40,66.7138
2021-12-22 14:17:41,66.6547
2021-12-22 14:17:42,66.6897
2021-12-22 14:17:43,66.8635
2021-12-22 14:17:44,66.8129
2021-12-22 14:17:45,66.9011
2021-12-22 14:17:46,66.7246
2021-12-22 14:17:47,66.8064
2021-12-22 14:17:48,66.7526
2021-12-22 14:17:49,66.845
2021-12-22 14:17:50,66.7614
2021-12-22 14:17:51,66.7614
2021-12-22 14:17:52,66.8625
2021-12-22 14:17:53,66.8329
2021-12-22 14:17:54,66.8074
2021-12-22 14:17:55,66.6835
2021-12-22 14:17:56,66.6418
2021-12-22 14:17:57,66.6124
2021-12-22 14:17:58,66.7186
2021-12-22 14:17:59,66.7729
2021-12-22 14:18:00,66.6842
2021-12-22 14:18:01,66.7354
2021-12-22 14:18:02,66.8565
2021-12-22 14:18:03,66.7046
2021-12-22 14:18:04,66.6186
2021-12-22 14:18:05,66.8421
2021-12-22 14:18:06,66.9268
2021-12-22 14:18:07,66.8348
2021-12-22 14:18:08,66.7297
2021-12-22 14:18:09,66.8318
2021-12-22 14:18:10,66.8356
2021-12-22 14:18:11,66.7892
2021-12-22 14:18:12,66.7131
2021-12-22 14:18:13,66.6237
2021-12-22 14:18:14,66.5446
2021-12-22 14:18:15,66.7595
2021-12-22 14:18:16,66.9431
2021-12-22 14:18:17,66.7087
2021-12-22 14:18:18,66.7788
2021-12-22 14:18:19,66.4278
2021-12-22 14:18:20,66.7997
2021-12-22 14:18:21,66.5965
2021-12-22 14:18:22,66.5634
2021-12-22 14:18:23,66.3226
2021-12-22 14:18:24,66.545
2021-12-22 14:18:25,66.5253
2021-12-22 14:18:26,66.4234
2021-12-22 14:18:27,66.5464
2021-12-22 14:18:28,66.7734
2021-12-22 14:18:29,66.7178
2021-12-22 14:18:30,66.6483
2021-12-22 14:18:31,66.5353
2021-12-22 14:18:32,66.5314
2021-12-22 14:18:33,66.5766
2021-12-22 14:18:34,66.6259
2021-12-22 14:18:35,66.6259
2021-12-22 14:18:36,66.5062
2021-12-22 14:18:37,66.4783
2021-12-22 14:18:38,66.4258
2021-12-22 14:18:39,66.5136
2021-12-22 14:18:40,66.4301
2021-12-22 14:18:41,66.5685
2021-12-22 14:18:42,66.4407
2021-12-22 14:18:43,66.5175
2021-12-22 14:18:44,66.5411
2021-12-22 14:18:45,66.4409
2021-12-22 14:18:46,66.4902
2021-12-22 14:18:47,66.5195
2021-12-22 14:18:48,66.4615
2021-12-22 14:18:49,66.5891
2021-12-22 14:18:50,66.3713
2021-12-22 14:18:51,66.3811
2021-12-22 14:18:52,66.4268
2021-12-22 14:18:53,66.2145
2021-12-22 14:18:54,66.5005
2021-12-22 14:18:55,66.3611
2021-12-22 14:18:56,66.3771
2021-12-22 14:18:57,66.4674
2021-12-22 14:18:58,66.4172
2021-12-22 14:18:59,66.3563
2021-12-22 14:19:00,66.5373
2021-12-22 14:19:01,66.5072
2021-12-22 14:19:02,66.4233
2021-12-22 14:19:03,66.3123
2021-12-22 14:19:04,66.3533
2021-12-22 14:19:05,66.2771
2021-12-22 14:19:06,66.4461
2021-12-22 14:19:07,66.3324
2021-12-22 14:19:08,66.1762
2021-12-22 14:19:09,66.4282
2021-12-22 14:19:10,66.1843
2021-12-22 14:19:11,66.2746
2021-12-22 14:19:12,66.2936
2021-12-22 14:19:13,66.3666
2021-12-22 14:19:14,66.4621
2021-12-22 14:19:15,66.0769
2021-12-22 14:19:16,66.2131
2021-12-22 14:19:17,66.3626
2021-12-22 14:19:18,66.1164
2021-12-22 14:19:19,66.3167
2021-12-22 14:19:20,66.3283
2021-12-22 14:19:21,66.2006
2021-12-22 14:19:22,66.0688
2021-12-22 14:19:23,66.1842
2021-12-22 14:19:24,66.3373
2021-12-22 14:19:25,66.18
2021-12-22 14:19:26,66.2826
2021-12-22 14:19:27,66.1825
2021-12-22 14:19:28,65.8133
2021-12-22 14:19:29,66.0649
2021-12-22 14:19:30,66.2345
2021-12-22 14:19:31,66.058
2021-12-22 14:19:32,65.9767
2021-12-22 14:19:33,66.1121
2021-12-22 14:19:34,66.1335
2021-12-22 14:19:35,66.0978
2021-12-22 14:19:36,65.9676
2021-12-22 14:19:37,66.2454
2021-12-22 14:19:38,66.0537
2021-12-22 14:19:39,66.0231
2021-12-22 14:19:40,66.157
2021-12-22 14:19:41,65.8715
2021-12-22 14:19:42,66.1545
2021-12-22 14:19:43,66.1064
2021-12-22 14:19:44,66.0815
2021-12-22 14:19:45,65.8423
2021-12-22 14:19:46,65.7832
2021-12-22 14:19:47,66.0531
2021-12-22 14:19:48,66.1329
2021-12-22 14:19:49,65.945
2021-12-22 14:19:50,65.7633
2021-12-22 14:19:51,65.9202
2021-12-22 14:19:52,66.0502
2021-12-22 14:19:53,65.8789
2021-12-22 14:19:54,65.8696
2021-12-22 14:19:55,66.0274
2021-12-22 14:19:56,65.9626
2021-12-22 14:19:57,65.9807
2021-12-22 14:19:58,65.7352
2021-12-22 14:19:59,65.9163
2021-12-22 14:20:00,65.8303
2021-12-22 14:20:01,65.9252
2021-12-22 14:20:02,65.8839
2021-12-22 14:20:03,65.7412
2021-12-22 14:20:04,65.7412
2021-12-22 14:20:05,65.9528
2021-12-22 14:20:06,65.8001
2021-12-22 14:20:07,65.8128
2021-12-22 14:20:08,65.7863
2021-12-22 14:20:09,65.7933
2021-12-22 14:20:10,66.0355
2021-12-22 14:20:11,65.8445
2021-12-22 14:20:12,65.6743
2021-12-22 14:20:13,65.7493
2021-12-22 14:20:14,65.6912
2021-12-22 14:20:15,65.7007
2021-12-22 14:20:16,65.6324
2021-12-22 14:20:17,65.4568
2021-12-22 14:20:18,65.6819
2021-12-22 14:20:19,65.6131
2021-12-22 14:20:20,65.6611
2021-12-22 14:20:21,65.6513
2021-12-22 14:20:22,65.3591
2021-12-22 14:20:23,65.464
2021-12-22 14:20:24,65.5912
2021-12-22 14:20:25,65.777
2021-12-22 14:20:26,65.5485
2021-12-22 14:20:27,65.5997
2021-12-22 14:20:28,65.8319
2021-12-22 14:20:29,65.5683
2021-12-22 14:20:30,65.7615
2021-12-22 14:20:31,65.4834
2021-12-22 14:20:32,65.6224
2021-12-22 14:20:33,65.5287
2021-12-22 14:20:34,65.41
2021-12-22 14:20:35,65.6778
