时间,NOx含量
2021-12-22 21:43:49,83.963
2021-12-22 21:43:50,83.9444
2021-12-22 21:43:51,84.0741
2021-12-22 21:43:52,83.9444
2021-12-22 21:43:53,84.1296
2021-12-22 21:43:54,84.1296
2021-12-22 21:43:55,85.0926
2021-12-22 21:43:56,85.0741
2021-12-22 21:43:57,84.963
2021-12-22 21:43:58,85.1296
2021-12-22 21:43:59,85.1481
2021-12-22 21:44:00,85.2593
2021-12-22 21:44:01,84.963
2021-12-22 21:44:02,85.0926
2021-12-22 21:44:03,85.1296
2021-12-22 21:44:04,85.1296
2021-12-22 21:44:05,85.1852
2021-12-22 21:44:06,85.0926
2021-12-22 21:44:07,84.963
2021-12-22 21:44:08,85.0741
2021-12-22 21:44:09,89.6111
2021-12-22 21:44:10,89.963
2021-12-22 21:44:11,89.7778
2021-12-22 21:44:12,89.963
2021-12-22 21:44:13,89.8889
2021-12-22 21:44:14,89.7222
2021-12-22 21:44:15,86.9074
2021-12-22 21:44:16,86.7222
2021-12-22 21:44:17,86.9444
2021-12-22 21:44:18,86.963
2021-12-22 21:44:19,87.0741
2021-12-22 21:44:20,86.7778
2021-12-22 21:44:21,86.9074
2021-12-22 21:44:22,83.7778
2021-12-22 21:44:23,84.0741
2021-12-22 21:44:24,84.0185
2021-12-22 21:44:25,84.1296
2021-12-22 21:44:26,84.1296
2021-12-22 21:44:27,83.963
2021-12-22 21:44:28,87.2778
2021-12-22 21:44:29,87.2778
2021-12-22 21:44:30,87.4444
2021-12-22 21:44:31,87.4444
2021-12-22 21:44:32,87.6296
2021-12-22 21:44:33,87.2778
2021-12-22 21:44:34,87.463
2021-12-22 21:44:35,87.9074
2021-12-22 21:44:36,88.0741
2021-12-22 21:44:37,88.1296
2021-12-22 21:44:38,88.2593
2021-12-22 21:44:39,88.2593
2021-12-22 21:44:40,88.0185
2021-12-22 21:44:41,87.9074
2021-12-22 21:44:42,87.9074
2021-12-22 21:44:43,88.0741
2021-12-22 21:44:44,88.2593
2021-12-22 21:44:45,88.2037
2021-12-22 21:44:46,88.0926
2021-12-22 21:44:47,88.0926
2021-12-22 21:44:48,86.1481
2021-12-22 21:44:49,86.2593
2021-12-22 21:44:50,86.3333
2021-12-22 21:44:51,86.3889
2021-12-22 21:44:52,86.3333
2021-12-22 21:44:53,86.3333
2021-12-22 21:44:54,86.1481
2021-12-22 21:44:55,87.4444
2021-12-22 21:44:56,87.3889
2021-12-22 21:44:57,87.5926
2021-12-22 21:44:58,87.463
2021-12-22 21:44:59,87.5926
2021-12-22 21:45:00,87.4074
2021-12-22 21:45:01,92.6667
2021-12-22 21:45:02,92.537
2021-12-22 21:45:03,92.537
2021-12-22 21:45:04,92.6667
2021-12-22 21:45:05,92.6667
2021-12-22 21:45:06,92.8519
2021-12-22 21:45:07,92.6667
2021-12-22 21:45:08,87.0185
2021-12-22 21:45:09,87.0185
2021-12-22 21:45:10,87.0741
2021-12-22 21:45:11,87.0185
2021-12-22 21:45:12,86.9074
2021-12-22 21:45:13,86.8333
2021-12-22 21:45:14,86.9074
2021-12-22 21:45:15,87.3519
2021-12-22 21:45:16,87.5185
2021-12-22 21:45:17,87.3889
2021-12-22 21:45:18,87.5741
2021-12-22 21:45:19,87.463
2021-12-22 21:45:20,87.5185
2021-12-22 21:45:21,91.537
2021-12-22 21:45:22,91.5926
2021-12-22 21:45:23,91.4815
2021-12-22 21:45:24,91.6481
2021-12-22 21:45:25,91.6481
2021-12-22 21:45:26,91.7222
2021-12-22 21:45:27,91.4259
2021-12-22 21:45:28,91.5926
2021-12-22 21:45:29,91.4259
2021-12-22 21:45:30,91.4259
2021-12-22 21:45:31,91.5926
2021-12-22 21:45:32,91.6111
2021-12-22 21:45:33,91.7778
2021-12-22 21:45:34,92.6111
2021-12-22 21:45:35,92.6481
2021-12-22 21:45:36,92.537
2021-12-22 21:45:37,92.7222
2021-12-22 21:45:38,92.8519
2021-12-22 21:45:39,92.7778
2021-12-22 21:45:40,92.6667
2021-12-22 21:45:41,96.7407
2021-12-22 21:45:42,96.7407
2021-12-22 21:45:43,96.9259
2021-12-22 21:45:44,96.7407
2021-12-22 21:45:45,96.8519
2021-12-22 21:45:46,96.8519
2021-12-22 21:45:47,90.6481
2021-12-22 21:45:48,90.5741
2021-12-22 21:45:49,90.5185
2021-12-22 21:45:50,90.3519
2021-12-22 21:45:51,90.3519
2021-12-22 21:45:52,90.3889
2021-12-22 21:45:53,90.3889
2021-12-22 21:45:54,92.2222
2021-12-22 21:45:55,92.2222
2021-12-22 21:45:56,92.2222
2021-12-22 21:45:57,92.1667
2021-12-22 21:45:58,92.1667
2021-12-22 21:45:59,92.037
2021-12-22 21:46:00,92.1667
2021-12-22 21:46:01,96.0556
2021-12-22 21:46:02,96.2778
2021-12-22 21:46:03,96.1111
2021-12-22 21:46:04,96.2778
2021-12-22 21:46:05,96.2778
2021-12-22 21:46:06,96.4259
2021-12-22 21:46:07,90.5185
2021-12-22 21:46:08,90.5926
2021-12-22 21:46:09,90.4259
2021-12-22 21:46:10,90.4259
2021-12-22 21:46:11,90.2963
2021-12-22 21:46:12,90.4074
2021-12-22 21:46:13,90.5926
2021-12-22 21:46:14,94.0926
2021-12-22 21:46:15,93.963
2021-12-22 21:46:16,94.0926
2021-12-22 21:46:17,93.9259
2021-12-22 21:46:18,93.9259
2021-12-22 21:46:19,93.7407
2021-12-22 21:46:20,93.9074
2021-12-22 21:46:21,96.3519
2021-12-22 21:46:22,96.537
2021-12-22 21:46:23,96.537
2021-12-22 21:46:24,96.3148
2021-12-22 21:46:25,96.0556
2021-12-22 21:46:26,96.4815
2021-12-22 21:46:27,90.5926
2021-12-22 21:46:28,90.4259
2021-12-22 21:46:29,90.5926
2021-12-22 21:46:30,90.4074
2021-12-22 21:46:31,90.4444
2021-12-22 21:46:32,90.5741
2021-12-22 21:46:33,90.5185
2021-12-22 21:46:34,92.7222
2021-12-22 21:46:35,92.8519
2021-12-22 21:46:36,92.6667
2021-12-22 21:46:37,92.4815
2021-12-22 21:46:38,92.4815
2021-12-22 21:46:39,92.8519
2021-12-22 21:46:40,91.6481
2021-12-22 21:46:41,91.7778
2021-12-22 21:46:42,91.6667
2021-12-22 21:46:43,91.5926
2021-12-22 21:46:44,91.4259
2021-12-22 21:46:45,91.4815
2021-12-22 21:46:46,91.7778
2021-12-22 21:46:47,92.6667
2021-12-22 21:46:48,92.537
2021-12-22 21:46:49,92.6667
2021-12-22 21:46:50,92.6667
2021-12-22 21:46:51,92.4815
2021-12-22 21:46:52,92.7778
2021-12-22 21:46:53,92.7222
2021-12-22 21:46:54,94.5556
2021-12-22 21:46:55,94.7222
2021-12-22 21:46:56,94.4815
2021-12-22 21:46:57,94.4259
2021-12-22 21:46:58,94.4259
2021-12-22 21:46:59,94.537
2021-12-22 21:47:00,91.6667
2021-12-22 21:47:01,91.7222
2021-12-22 21:47:02,91.6667
2021-12-22 21:47:03,91.6111
2021-12-22 21:47:04,91.5926
2021-12-22 21:47:05,91.5926
2021-12-22 21:47:06,91.3704
2021-12-22 21:47:07,88.6481
2021-12-22 21:47:08,88.7778
2021-12-22 21:47:09,88.5926
2021-12-22 21:47:10,88.5926
2021-12-22 21:47:11,88.7778
2021-12-22 21:47:12,88.5926
2021-12-22 21:47:13,87.3519
2021-12-22 21:47:14,87.3519
2021-12-22 21:47:15,87.3333
2021-12-22 21:47:16,87.6481
2021-12-22 21:47:17,87.5185
2021-12-22 21:47:18,87.5741
2021-12-22 21:47:19,87.5741
2021-12-22 21:47:20,87.9074
2021-12-22 21:47:21,87.9074
2021-12-22 21:47:22,87.9074
2021-12-22 21:47:23,87.963
2021-12-22 21:47:24,87.7778
2021-12-22 21:47:25,88.0741
2021-12-22 21:47:26,88.0741
2021-12-22 21:47:27,82.2037
2021-12-22 21:47:28,82.1852
2021-12-22 21:47:29,82.3704
2021-12-22 21:47:30,82.3148
2021-12-22 21:47:31,82.2037
2021-12-22 21:47:32,82.1296
2021-12-22 21:47:33,86.2778
2021-12-22 21:47:34,86.0926
2021-12-22 21:47:35,86.3889
2021-12-22 21:47:36,86.3148
2021-12-22 21:47:37,86.3889
2021-12-22 21:47:38,86.2778
2021-12-22 21:47:39,86.4074
2021-12-22 21:47:40,89.9074
2021-12-22 21:47:41,89.7222
2021-12-22 21:47:42,89.537
2021-12-22 21:47:43,89.8889
2021-12-22 21:47:44,89.7222
2021-12-22 21:47:45,89.8889
2021-12-22 21:47:46,89.3333
2021-12-22 21:47:47,89.2222
2021-12-22 21:47:48,89.1481
2021-12-22 21:47:49,89.2778
2021-12-22 21:47:50,89.2037
2021-12-22 21:47:51,89.2037
2021-12-22 21:47:52,89.3889
2021-12-22 21:47:53,88.0926
2021-12-22 21:47:54,88.0185
2021-12-22 21:47:55,87.8519
2021-12-22 21:47:56,88.2037
2021-12-22 21:47:57,88.0185
2021-12-22 21:47:58,88.1481
2021-12-22 21:47:59,88.0926
2021-12-22 21:48:00,79.2593
2021-12-22 21:48:01,79.0741
2021-12-22 21:48:02,79.3704
2021-12-22 21:48:03,79.3704
2021-12-22 21:48:04,79.3704
2021-12-22 21:48:05,79.0185
2021-12-22 21:48:06,86.7222
2021-12-22 21:48:07,86.8889
2021-12-22 21:48:08,86.7222
2021-12-22 21:48:09,86.8889
2021-12-22 21:48:10,86.8889
2021-12-22 21:48:11,86.963
2021-12-22 21:48:12,86.6481
2021-12-22 21:48:13,85.7037
2021-12-22 21:48:14,85.463
2021-12-22 21:48:15,85.8148
2021-12-22 21:48:16,85.7037
2021-12-22 21:48:17,85.6481
2021-12-22 21:48:18,85.7593
2021-12-22 21:48:19,83.7222
2021-12-22 21:48:20,83.9444
2021-12-22 21:48:21,83.7778
2021-12-22 21:48:22,84.0
2021-12-22 21:48:23,84.0
2021-12-22 21:48:24,84.1296
2021-12-22 21:48:25,83.963
2021-12-22 21:48:26,89.6667
2021-12-22 21:48:27,89.7037
2021-12-22 21:48:28,89.537
2021-12-22 21:48:29,89.7593
2021-12-22 21:48:30,89.8889
2021-12-22 21:48:31,89.5926
2021-12-22 21:48:32,78.2037
2021-12-22 21:48:33,77.8704
2021-12-22 21:48:34,77.8704
2021-12-22 21:48:35,78.1111
2021-12-22 21:48:36,78.0741
2021-12-22 21:48:37,78.0
2021-12-22 21:48:38,78.0
2021-12-22 21:48:39,78.0741
2021-12-22 21:48:40,77.9444
2021-12-22 21:48:41,77.9815
2021-12-22 21:48:42,77.9815
2021-12-22 21:48:43,78.1667
2021-12-22 21:48:44,78.0741
2021-12-22 21:48:45,78.0741
2021-12-22 21:48:46,79.0556
2021-12-22 21:48:47,79.1296
2021-12-22 21:48:48,79.3704
2021-12-22 21:48:49,79.2407
2021-12-22 21:48:50,79.2037
2021-12-22 21:48:51,79.2037
2021-12-22 21:48:52,84.6111
2021-12-22 21:48:53,84.5926
2021-12-22 21:48:54,84.5185
2021-12-22 21:48:55,84.5741
2021-12-22 21:48:56,84.463
2021-12-22 21:48:57,84.7593
2021-12-22 21:48:58,84.6296
2021-12-22 21:48:59,86.3889
2021-12-22 21:49:00,86.3148
2021-12-22 21:49:01,86.3333
2021-12-22 21:49:02,86.1481
2021-12-22 21:49:03,86.1481
2021-12-22 21:49:04,86.2037
2021-12-22 21:49:05,86.037
2021-12-22 21:49:06,77.8889
2021-12-22 21:49:07,77.9815
2021-12-22 21:49:08,78.1852
2021-12-22 21:49:09,78.0741
2021-12-22 21:49:10,78.0741
2021-12-22 21:49:11,78.0
2021-12-22 21:49:12,80.8148
2021-12-22 21:49:13,80.9444
2021-12-22 21:49:14,81.0185
2021-12-22 21:49:15,80.8333
2021-12-22 21:49:16,80.8889
2021-12-22 21:49:17,80.8889
2021-12-22 21:49:18,81.0
2021-12-22 21:49:19,72.2222
2021-12-22 21:49:20,72.2778
2021-12-22 21:49:21,72.1667
2021-12-22 21:49:22,72.0556
2021-12-22 21:49:23,72.1852
2021-12-22 21:49:24,72.1852
2021-12-22 21:49:25,79.1852
2021-12-22 21:49:26,79.2407
2021-12-22 21:49:27,79.2593
2021-12-22 21:49:28,79.2593
2021-12-22 21:49:29,79.3704
2021-12-22 21:49:30,79.3704
2021-12-22 21:49:31,79.2593
2021-12-22 21:49:32,75.5556
2021-12-22 21:49:33,75.6852
2021-12-22 21:49:34,75.5556
2021-12-22 21:49:35,75.8519
2021-12-22 21:49:36,75.8704
2021-12-22 21:49:37,75.9259
2021-12-22 21:49:38,76.4815
2021-12-22 21:49:39,76.4259
2021-12-22 21:49:40,76.3704
2021-12-22 21:49:41,76.2407
2021-12-22 21:49:42,76.1852
2021-12-22 21:49:43,76.4259
2021-12-22 21:49:44,76.4259
2021-12-22 21:49:45,75.1111
2021-12-22 21:49:46,75.0
2021-12-22 21:49:47,75.0
2021-12-22 21:49:48,75.1667
2021-12-22 21:49:49,75.2963
2021-12-22 21:49:50,75.2222
2021-12-22 21:49:51,75.2963
2021-12-22 21:49:52,67.2778
2021-12-22 21:49:53,67.2778
2021-12-22 21:49:54,67.3519
2021-12-22 21:49:55,67.5185
2021-12-22 21:49:56,67.3889
2021-12-22 21:49:57,67.5741
2021-12-22 21:49:58,67.463
2021-12-22 21:49:59,68.1667
2021-12-22 21:50:00,67.963
2021-12-22 21:50:01,68.0741
2021-12-22 21:50:02,68.0741
2021-12-22 21:50:03,68.1481
2021-12-22 21:50:04,68.1481
2021-12-22 21:50:05,72.1111
2021-12-22 21:50:06,72.0556
2021-12-22 21:50:07,72.1667
2021-12-22 21:50:08,72.2222
2021-12-22 21:50:09,72.2222
2021-12-22 21:50:10,72.2778
2021-12-22 21:50:11,75.9259
2021-12-22 21:50:12,75.8704
2021-12-22 21:50:13,75.7407
2021-12-22 21:50:14,75.5556
2021-12-22 21:50:15,75.6296
2021-12-22 21:50:16,75.7222
2021-12-22 21:50:17,75.8704
2021-12-22 21:50:18,71.1481
2021-12-22 21:50:19,71.0926
2021-12-22 21:50:20,71.1667
2021-12-22 21:50:21,71.037
2021-12-22 21:50:22,70.9074
2021-12-22 21:50:23,70.9074
2021-12-22 21:50:24,71.2222
2021-12-22 21:50:25,69.3333
2021-12-22 21:50:26,69.2778
2021-12-22 21:50:27,69.463
2021-12-22 21:50:28,69.3333
2021-12-22 21:50:29,69.463
2021-12-22 21:50:30,69.3519
2021-12-22 21:50:31,69.6667
2021-12-22 21:50:32,69.7778
2021-12-22 21:50:33,69.8333
2021-12-22 21:50:34,69.6667
2021-12-22 21:50:35,69.7222
2021-12-22 21:50:36,69.7222
2021-12-22 21:50:37,69.8889
2021-12-22 21:50:38,70.0185
2021-12-22 21:50:39,69.8519
2021-12-22 21:50:40,69.6667
2021-12-22 21:50:41,69.7963
2021-12-22 21:50:42,69.8519
2021-12-22 21:50:43,69.7222
2021-12-22 21:50:44,68.5926
2021-12-22 21:50:45,68.8333
2021-12-22 21:50:46,68.7037
2021-12-22 21:50:47,68.7222
2021-12-22 21:50:48,68.6667
2021-12-22 21:50:49,68.7222
2021-12-22 21:50:50,65.0926
2021-12-22 21:50:51,65.0926
2021-12-22 21:50:52,65.0926
2021-12-22 21:50:53,64.963
2021-12-22 21:50:54,65.2037
2021-12-22 21:50:55,65.2037
2021-12-22 21:50:56,65.3148
2021-12-22 21:50:57,65.2222
2021-12-22 21:50:58,60.5185
2021-12-22 21:50:59,60.3148
2021-12-22 21:51:00,60.4444
2021-12-22 21:51:01,60.5
2021-12-22 21:51:02,60.5556
2021-12-22 21:51:03,60.5556
2021-12-22 21:51:04,66.2778
2021-12-22 21:51:05,66.2222
2021-12-22 21:51:06,66.1667
2021-12-22 21:51:07,66.5185
2021-12-22 21:51:08,66.3519
2021-12-22 21:51:09,66.3333
2021-12-22 21:51:10,66.2222
2021-12-22 21:51:11,69.2963
2021-12-22 21:51:12,69.1667
2021-12-22 21:51:13,69.2778
2021-12-22 21:51:14,69.2778
2021-12-22 21:51:15,69.463
2021-12-22 21:51:16,69.1667
2021-12-22 21:51:17,68.037
2021-12-22 21:51:18,67.9074
2021-12-22 21:51:19,67.8519
2021-12-22 21:51:20,68.0926
2021-12-22 21:51:21,68.2037
2021-12-22 21:51:22,68.2037
2021-12-22 21:51:23,67.9074
2021-12-22 21:51:24,65.7778
2021-12-22 21:51:25,65.6481
2021-12-22 21:51:26,65.7593
2021-12-22 21:51:27,65.7593
2021-12-22 21:51:28,65.9444
2021-12-22 21:51:29,65.7778
2021-12-22 21:51:30,65.7778
2021-12-22 21:51:31,69.2037
2021-12-22 21:51:32,69.3889
2021-12-22 21:51:33,69.2037
2021-12-22 21:51:34,69.3889
2021-12-22 21:51:35,69.2222
2021-12-22 21:51:36,69.2222
2021-12-22 21:51:37,64.463
2021-12-22 21:51:38,64.4074
2021-12-22 21:51:39,64.5741
2021-12-22 21:51:40,64.5185
2021-12-22 21:51:41,64.5185
2021-12-22 21:51:42,64.5185
2021-12-22 21:51:43,64.6481
2021-12-22 21:51:44,65.0926
2021-12-22 21:51:45,64.963
2021-12-22 21:51:46,64.963
2021-12-22 21:51:47,65.2037
2021-12-22 21:51:48,65.1296
2021-12-22 21:51:49,65.3333
2021-12-22 21:51:50,67.463
2021-12-22 21:51:51,67.3519
2021-12-22 21:51:52,67.463
2021-12-22 21:51:53,67.3519
2021-12-22 21:51:54,67.5741
2021-12-22 21:51:55,67.5741
2021-12-22 21:51:56,67.463
2021-12-22 21:51:57,65.0185
2021-12-22 21:51:58,65.0185
2021-12-22 21:51:59,64.963
2021-12-22 21:52:00,65.1296
2021-12-22 21:52:01,65.0185
2021-12-22 21:52:02,65.2593
2021-12-22 21:52:03,65.1296
2021-12-22 21:52:04,66.3889
2021-12-22 21:52:05,66.2222
2021-12-22 21:52:06,66.2222
2021-12-22 21:52:07,66.3148
2021-12-22 21:52:08,66.2222
2021-12-22 21:52:09,66.3333
2021-12-22 21:52:10,65.0741
2021-12-22 21:52:11,65.3333
2021-12-22 21:52:12,65.2037
2021-12-22 21:52:13,65.0926
2021-12-22 21:52:14,65.2222
2021-12-22 21:52:15,65.0185
2021-12-22 21:52:16,64.963
2021-12-22 21:52:17,63.9444
2021-12-22 21:52:18,64.0741
2021-12-22 21:52:19,64.0741
2021-12-22 21:52:20,63.963
2021-12-22 21:52:21,64.0741
2021-12-22 21:52:22,63.8333
2021-12-22 21:52:23,64.5926
2021-12-22 21:52:24,64.4074
2021-12-22 21:52:25,64.4444
2021-12-22 21:52:26,64.7037
2021-12-22 21:52:27,64.7037
2021-12-22 21:52:28,64.5741
2021-12-22 21:52:29,64.7037
2021-12-22 21:52:30,64.5185
2021-12-22 21:52:31,64.537
2021-12-22 21:52:32,64.4074
2021-12-22 21:52:33,64.4444
2021-12-22 21:52:34,64.5185
2021-12-22 21:52:35,64.6852
2021-12-22 21:52:36,64.6296
2021-12-22 21:52:37,63.5185
2021-12-22 21:52:38,63.3333
2021-12-22 21:52:39,63.3333
2021-12-22 21:52:40,63.2593
2021-12-22 21:52:41,63.4444
2021-12-22 21:52:42,63.4444
2021-12-22 21:52:43,65.9444
2021-12-22 21:52:44,65.9444
2021-12-22 21:52:45,65.8333
2021-12-22 21:52:46,65.6481
2021-12-22 21:52:47,65.5926
2021-12-22 21:52:48,65.8148
2021-12-22 21:52:49,65.9444
2021-12-22 21:52:50,65.9444
2021-12-22 21:52:51,65.7778
2021-12-22 21:52:52,65.8148
2021-12-22 21:52:53,65.8889
2021-12-22 21:52:54,65.9444
2021-12-22 21:52:55,65.8333
2021-12-22 21:52:56,64.4074
2021-12-22 21:52:57,64.4074
2021-12-22 21:52:58,64.3333
2021-12-22 21:52:59,64.3333
2021-12-22 21:53:00,64.3333
2021-12-22 21:53:01,64.5556
2021-12-22 21:53:02,64.537
2021-12-22 21:53:03,67.7037
2021-12-22 21:53:04,67.3519
2021-12-22 21:53:05,67.3519
2021-12-22 21:53:06,67.2963
2021-12-22 21:53:07,67.5185
2021-12-22 21:53:08,67.463
2021-12-22 21:53:09,67.5185
2021-12-22 21:53:10,66.963
2021-12-22 21:53:11,66.8519
2021-12-22 21:53:12,66.8333
2021-12-22 21:53:13,66.8333
2021-12-22 21:53:14,66.8333
2021-12-22 21:53:15,66.8889
2021-12-22 21:53:16,65.7778
2021-12-22 21:53:17,65.9444
2021-12-22 21:53:18,65.8333
2021-12-22 21:53:19,65.7037
2021-12-22 21:53:20,65.6481
2021-12-22 21:53:21,65.7037
2021-12-22 21:53:22,65.9444
2021-12-22 21:53:23,59.9259
2021-12-22 21:53:24,59.8704
2021-12-22 21:53:25,60.0
2021-12-22 21:53:26,59.8889
2021-12-22 21:53:27,59.9444
2021-12-22 21:53:28,59.7037
2021-12-22 21:53:29,65.5926
2021-12-22 21:53:30,65.5926
2021-12-22 21:53:31,65.7593
2021-12-22 21:53:32,65.7593
2021-12-22 21:53:33,65.8889
2021-12-22 21:53:34,65.7778
2021-12-22 21:53:35,65.9444
2021-12-22 21:53:36,62.7593
2021-12-22 21:53:37,62.7037
2021-12-22 21:53:38,62.8704
2021-12-22 21:53:39,62.8148
2021-12-22 21:53:40,63.0
2021-12-22 21:53:41,62.8148
2021-12-22 21:53:42,62.9444
2021-12-22 21:53:43,61.5185
2021-12-22 21:53:44,61.463
2021-12-22 21:53:45,61.463
2021-12-22 21:53:46,61.5926
2021-12-22 21:53:47,61.463
2021-12-22 21:53:48,61.463
2021-12-22 21:53:49,67.7593
2021-12-22 21:53:50,67.5185
2021-12-22 21:53:51,67.5741
2021-12-22 21:53:52,67.6481
2021-12-22 21:53:53,67.537
2021-12-22 21:53:54,67.3519
2021-12-22 21:53:55,67.463
2021-12-22 21:53:56,68.6667
2021-12-22 21:53:57,68.7222
2021-12-22 21:53:58,68.7037
2021-12-22 21:53:59,68.5926
2021-12-22 21:54:00,68.6481
2021-12-22 21:54:01,68.8333
2021-12-22 21:54:02,64.7593
2021-12-22 21:54:03,64.5926
2021-12-22 21:54:04,64.3333
2021-12-22 21:54:05,64.5185
2021-12-22 21:54:06,64.463
2021-12-22 21:54:07,64.4074
2021-12-22 21:54:08,64.5185
2021-12-22 21:54:09,66.3889
2021-12-22 21:54:10,66.3889
2021-12-22 21:54:11,66.5185
2021-12-22 21:54:12,66.5185
2021-12-22 21:54:13,66.4074
2021-12-22 21:54:14,66.2037
2021-12-22 21:54:15,66.2222
2021-12-22 21:54:16,63.8889
2021-12-22 21:54:17,64.0741
2021-12-22 21:54:18,63.9444
2021-12-22 21:54:19,64.0741
2021-12-22 21:54:20,63.7778
2021-12-22 21:54:21,63.8889
2021-12-22 21:54:22,62.7037
2021-12-22 21:54:23,62.6481
2021-12-22 21:54:24,62.8704
2021-12-22 21:54:25,62.8333
2021-12-22 21:54:26,63.0185
2021-12-22 21:54:27,62.8333
2021-12-22 21:54:28,67.1296
2021-12-22 21:54:29,67.1296
2021-12-22 21:54:30,66.8889
2021-12-22 21:54:31,66.8889
2021-12-22 21:54:32,67.0741
2021-12-22 21:54:33,66.7222
2021-12-22 21:54:34,66.9074
2021-12-22 21:54:35,66.7222
2021-12-22 21:54:36,66.7778
2021-12-22 21:54:37,66.9074
2021-12-22 21:54:38,67.0185
2021-12-22 21:54:39,64.7037
2021-12-22 21:54:40,64.5185
2021-12-22 21:54:41,64.3333
2021-12-22 21:54:42,65.0185
2021-12-22 21:54:43,65.2037
2021-12-22 21:54:44,65.2037
2021-12-22 21:54:45,65.0185
2021-12-22 21:54:46,64.963
2021-12-22 21:54:47,65.1481
2021-12-22 21:54:48,65.1296
2021-12-22 21:54:49,62.8704
2021-12-22 21:54:50,62.8704
2021-12-22 21:54:51,62.8333
2021-12-22 21:54:52,62.7037
2021-12-22 21:54:53,62.7593
2021-12-22 21:54:54,62.7593
2021-12-22 21:54:55,63.4444
2021-12-22 21:54:56,63.3704
2021-12-22 21:54:57,63.5
2021-12-22 21:54:58,63.5
2021-12-22 21:54:59,63.3889
2021-12-22 21:55:00,63.3889
2021-12-22 21:55:01,63.3704
2021-12-22 21:55:02,63.2037
2021-12-22 21:55:03,63.5
2021-12-22 21:55:04,63.3704
2021-12-22 21:55:05,63.463
2021-12-22 21:55:06,63.3333
2021-12-22 21:55:07,63.3333
2021-12-22 21:55:08,71.037
2021-12-22 21:55:09,70.9815
2021-12-22 21:55:10,70.8519
2021-12-22 21:55:11,70.8519
2021-12-22 21:55:12,71.0185
2021-12-22 21:55:13,71.0926
2021-12-22 21:55:14,71.0926
2021-12-22 21:55:15,69.463
2021-12-22 21:55:16,69.1667
2021-12-22 21:55:17,69.2222
2021-12-22 21:55:18,69.1667
2021-12-22 21:55:19,69.2222
2021-12-22 21:55:20,69.2222
2021-12-22 21:55:21,69.463
2021-12-22 21:55:22,62.2037
2021-12-22 21:55:23,62.2037
2021-12-22 21:55:24,62.3148
2021-12-22 21:55:25,61.963
2021-12-22 21:55:26,61.963
2021-12-22 21:55:27,62.0926
2021-12-22 21:55:28,65.0185
2021-12-22 21:55:29,65.1296
2021-12-22 21:55:30,65.0741
2021-12-22 21:55:31,65.2037
2021-12-22 21:55:32,65.1481
2021-12-22 21:55:33,65.1481
2021-12-22 21:55:34,65.0926
2021-12-22 21:55:35,70.8519
2021-12-22 21:55:36,70.9815
2021-12-22 21:55:37,70.8519
2021-12-22 21:55:38,71.1481
2021-12-22 21:55:39,71.0185
2021-12-22 21:55:40,71.0185
2021-12-22 21:55:41,61.5741
2021-12-22 21:55:42,61.7037
2021-12-22 21:55:43,61.6296
2021-12-22 21:55:44,61.5741
2021-12-22 21:55:45,61.6296
2021-12-22 21:55:46,61.3889
2021-12-22 21:55:47,61.6111
2021-12-22 21:55:48,65.8148
2021-12-22 21:55:49,65.8519
2021-12-22 21:55:50,65.8519
2021-12-22 21:55:51,65.7778
2021-12-22 21:55:52,65.7037
2021-12-22 21:55:53,65.8333
2021-12-22 21:55:54,65.7593
2021-12-22 21:55:55,66.963
2021-12-22 21:55:56,66.9074
2021-12-22 21:55:57,66.963
2021-12-22 21:55:58,66.7778
2021-12-22 21:55:59,66.7222
2021-12-22 21:56:00,66.8889
2021-12-22 21:56:01,65.8889
2021-12-22 21:56:02,65.7778
2021-12-22 21:56:03,65.8333
2021-12-22 21:56:04,65.7963
2021-12-22 21:56:05,65.6481
2021-12-22 21:56:06,65.7593
2021-12-22 21:56:07,65.8148
2021-12-22 21:56:08,68.0926
2021-12-22 21:56:09,68.037
2021-12-22 21:56:10,68.037
2021-12-22 21:56:11,67.9074
2021-12-22 21:56:12,67.9074
2021-12-22 21:56:13,68.0741
2021-12-22 21:56:14,61.8148
2021-12-22 21:56:15,61.7593
2021-12-22 21:56:16,61.5926
2021-12-22 21:56:17,61.5
2021-12-22 21:56:18,61.463
2021-12-22 21:56:19,61.6852
2021-12-22 21:56:20,61.6481
2021-12-22 21:56:21,64.6852
2021-12-22 21:56:22,64.463
2021-12-22 21:56:23,64.537
2021-12-22 21:56:24,64.5185
2021-12-22 21:56:25,64.7037
2021-12-22 21:56:26,64.5741
2021-12-22 21:56:27,64.7037
2021-12-22 21:56:28,64.1296
2021-12-22 21:56:29,63.9074
2021-12-22 21:56:30,63.7778
2021-12-22 21:56:31,64.0741
2021-12-22 21:56:32,64.0741
2021-12-22 21:56:33,64.0741
2021-12-22 21:56:34,64.0741
2021-12-22 21:56:35,63.7778
2021-12-22 21:56:36,63.9074
2021-12-22 21:56:37,63.7222
2021-12-22 21:56:38,64.0741
2021-12-22 21:56:39,63.9444
2021-12-22 21:56:40,64.0741
2021-12-22 21:56:41,63.3889
2021-12-22 21:56:42,63.3148
2021-12-22 21:56:43,63.3704
2021-12-22 21:56:44,63.2037
2021-12-22 21:56:45,63.3889
2021-12-22 21:56:46,63.5185
2021-12-22 21:56:47,54.2222
2021-12-22 21:56:48,54.0556
2021-12-22 21:56:49,53.8704
2021-12-22 21:56:50,53.8148
