时间,一次风调门
2021-12-23 01:07:29,72.1204
2021-12-23 01:07:30,72.1435
2021-12-23 01:07:31,72.1204
2021-12-23 01:07:32,72.088
2021-12-23 01:07:33,72.0602
2021-12-23 01:07:34,72.1042
2021-12-23 01:07:35,72.1204
2021-12-23 01:07:36,72.0903
2021-12-23 01:07:37,72.0741
2021-12-23 01:07:38,72.0486
2021-12-23 01:07:39,72.088
2021-12-23 01:07:40,72.0972
2021-12-23 01:07:41,72.1065
2021-12-23 01:07:42,72.1065
2021-12-23 01:07:43,72.0671
2021-12-23 01:07:44,72.0718
2021-12-23 01:07:45,72.088
2021-12-23 01:07:46,72.1366
2021-12-23 01:07:47,72.1065
2021-12-23 01:07:48,72.081
2021-12-23 01:07:49,72.0671
2021-12-23 01:07:50,72.0509
2021-12-23 01:07:51,72.0718
2021-12-23 01:07:52,72.1042
2021-12-23 01:07:53,72.1042
2021-12-23 01:07:54,72.1366
2021-12-23 01:07:55,72.0972
2021-12-23 01:07:56,72.0509
2021-12-23 01:07:57,72.0648
2021-12-23 01:07:58,72.1111
2021-12-23 01:07:59,72.1366
2021-12-23 01:08:00,72.1204
2021-12-23 01:08:01,72.0764
2021-12-23 01:08:02,72.081
2021-12-23 01:08:03,72.0579
2021-12-23 01:08:04,71.7685
2021-12-23 01:08:05,71.2222
2021-12-23 01:08:06,71.1574
2021-12-23 01:08:07,71.3912
2021-12-23 01:08:08,71.5023
2021-12-23 01:08:09,71.4954
2021-12-23 01:08:10,71.6736
2021-12-23 01:08:11,71.6667
2021-12-23 01:08:12,71.6019
2021-12-23 01:08:13,71.5486
2021-12-23 01:08:14,71.4954
2021-12-23 01:08:15,71.4861
2021-12-23 01:08:16,71.4699
2021-12-23 01:08:17,71.3519
2021-12-23 01:08:18,71.4005
2021-12-23 01:08:19,71.456
2021-12-23 01:08:20,71.4468
2021-12-23 01:08:21,71.4398
2021-12-23 01:08:22,71.4074
2021-12-23 01:08:23,71.2361
2021-12-23 01:08:24,71.25
2021-12-23 01:08:25,71.3356
2021-12-23 01:08:26,71.3611
2021-12-23 01:08:27,71.3611
2021-12-23 01:08:28,71.3773
2021-12-23 01:08:29,71.4005
2021-12-23 01:08:30,71.3472
2021-12-23 01:08:31,71.3148
2021-12-23 01:08:32,71.3125
2021-12-23 01:08:33,71.3449
2021-12-23 01:08:34,71.4051
2021-12-23 01:08:35,71.4144
2021-12-23 01:08:36,71.4074
2021-12-23 01:08:37,71.6273
2021-12-23 01:08:38,71.6667
2021-12-23 01:08:39,71.581
2021-12-23 01:08:40,71.4931
2021-12-23 01:08:41,71.463
2021-12-23 01:08:42,71.4236
2021-12-23 01:08:43,71.206
2021-12-23 01:08:44,71.2431
2021-12-23 01:08:45,71.4005
2021-12-23 01:08:46,71.4236
2021-12-23 01:08:47,71.3843
2021-12-23 01:08:48,71.3519
2021-12-23 01:08:49,71.3935
2021-12-23 01:08:50,71.6204
2021-12-23 01:08:51,71.5787
2021-12-23 01:08:52,71.4537
2021-12-23 01:08:53,71.4306
2021-12-23 01:08:54,71.4699
2021-12-23 01:08:55,71.5023
2021-12-23 01:08:56,71.2292
2021-12-23 01:08:57,71.1644
2021-12-23 01:08:58,71.2523
2021-12-23 01:08:59,71.4005
2021-12-23 01:09:00,71.4074
2021-12-23 01:09:01,71.3449
2021-12-23 01:09:02,71.3912
2021-12-23 01:09:03,71.6713
2021-12-23 01:09:04,71.7523
2021-12-23 01:09:05,71.5787
2021-12-23 01:09:06,71.4329
2021-12-23 01:09:07,71.4074
2021-12-23 01:09:08,71.4931
2021-12-23 01:09:09,71.5347
2021-12-23 01:09:10,71.5579
2021-12-23 01:09:11,71.5579
2021-12-23 01:09:12,71.5162
2021-12-23 01:09:13,71.5394
2021-12-23 01:09:14,71.5579
2021-12-23 01:09:15,71.5116
2021-12-23 01:09:16,71.3148
2021-12-23 01:09:17,71.2824
2021-12-23 01:09:18,71.4144
2021-12-23 01:09:19,71.5093
2021-12-23 01:09:20,71.5324
2021-12-23 01:09:21,71.4861
2021-12-23 01:09:22,71.4236
2021-12-23 01:09:23,71.3912
2021-12-23 01:09:24,71.4537
2021-12-23 01:09:25,71.838
2021-12-23 01:09:26,72.2847
2021-12-23 01:09:27,72.4352
2021-12-23 01:09:28,72.1852
2021-12-23 01:09:29,72.0278
2021-12-23 01:09:30,72.0255
2021-12-23 01:09:31,72.0278
2021-12-23 01:09:32,72.081
2021-12-23 01:09:33,72.1528
2021-12-23 01:09:34,72.1042
2021-12-23 01:09:35,72.0509
2021-12-23 01:09:36,71.7454
2021-12-23 01:09:37,71.2986
2021-12-23 01:09:38,71.2569
2021-12-23 01:09:39,71.4931
2021-12-23 01:09:40,71.6042
2021-12-23 01:09:41,71.6042
2021-12-23 01:09:42,71.5556
2021-12-23 01:09:43,71.8125
2021-12-23 01:09:44,72.331
2021-12-23 01:09:45,72.3889
2021-12-23 01:09:46,72.1528
2021-12-23 01:09:47,72.0509
2021-12-23 01:09:48,72.0278
2021-12-23 01:09:49,72.081
2021-12-23 01:09:50,72.0671
2021-12-23 01:09:51,72.0648
2021-12-23 01:09:52,72.1065
2021-12-23 01:09:53,72.1065
2021-12-23 01:09:54,72.0972
2021-12-23 01:09:55,72.0741
2021-12-23 01:09:56,72.0347
2021-12-23 01:09:57,72.088
2021-12-23 01:09:58,72.1042
2021-12-23 01:09:59,72.1134
2021-12-23 01:10:00,72.1296
2021-12-23 01:10:01,72.0972
2021-12-23 01:10:02,72.081
2021-12-23 01:10:03,72.0903
2021-12-23 01:10:04,72.0741
2021-12-23 01:10:05,72.0972
2021-12-23 01:10:06,72.1204
2021-12-23 01:10:07,72.0903
2021-12-23 01:10:08,72.088
2021-12-23 01:10:09,72.0648
2021-12-23 01:10:10,72.0671
2021-12-23 01:10:11,72.0972
2021-12-23 01:10:12,72.1065
2021-12-23 01:10:13,72.1366
2021-12-23 01:10:14,72.0903
2021-12-23 01:10:15,72.0602
2021-12-23 01:10:16,72.088
2021-12-23 01:10:17,72.1134
2021-12-23 01:10:18,72.1366
2021-12-23 01:10:19,72.0903
2021-12-23 01:10:20,72.0671
2021-12-23 01:10:21,72.044
2021-12-23 01:10:22,72.0579
2021-12-23 01:10:23,72.1204
2021-12-23 01:10:24,72.1366
2021-12-23 01:10:25,72.1273
2021-12-23 01:10:26,72.0903
2021-12-23 01:10:27,72.0417
2021-12-23 01:10:28,72.0718
2021-12-23 01:10:29,72.0995
2021-12-23 01:10:30,72.1204
2021-12-23 01:10:31,72.0972
2021-12-23 01:10:32,72.0671
2021-12-23 01:10:33,72.0648
2021-12-23 01:10:34,72.0741
2021-12-23 01:10:35,72.0995
2021-12-23 01:10:36,72.1065
2021-12-23 01:10:37,72.1065
2021-12-23 01:10:38,72.0417
2021-12-23 01:10:39,72.0741
2021-12-23 01:10:40,72.1134
2021-12-23 01:10:41,72.1597
2021-12-23 01:10:42,72.1042
2021-12-23 01:10:43,72.0671
2021-12-23 01:10:44,72.0509
2021-12-23 01:10:45,72.0579
2021-12-23 01:10:46,72.0972
2021-12-23 01:10:47,72.1204
2021-12-23 01:10:48,72.1435
2021-12-23 01:10:49,72.0671
2021-12-23 01:10:50,72.0417
2021-12-23 01:10:51,72.0972
2021-12-23 01:10:52,72.1435
2021-12-23 01:10:53,72.1296
2021-12-23 01:10:54,72.0972
2021-12-23 01:10:55,72.0671
2021-12-23 01:10:56,72.0671
2021-12-23 01:10:57,72.0671
2021-12-23 01:10:58,72.1042
2021-12-23 01:10:59,72.1111
2021-12-23 01:11:00,72.1204
2021-12-23 01:11:01,72.1042
2021-12-23 01:11:02,72.0671
2021-12-23 01:11:03,72.0903
2021-12-23 01:11:04,72.1042
2021-12-23 01:11:05,72.0972
2021-12-23 01:11:06,72.1366
2021-12-23 01:11:07,72.1273
2021-12-23 01:11:08,72.081
2021-12-23 01:11:09,72.0741
2021-12-23 01:11:10,72.0579
2021-12-23 01:11:11,72.1134
2021-12-23 01:11:12,72.1296
2021-12-23 01:11:13,72.0972
2021-12-23 01:11:14,72.081
2021-12-23 01:11:15,72.0741
2021-12-23 01:11:16,72.0579
2021-12-23 01:11:17,72.0671
2021-12-23 01:11:18,72.1204
2021-12-23 01:11:19,72.1505
2021-12-23 01:11:20,72.1528
2021-12-23 01:11:21,72.0347
2021-12-23 01:11:22,72.0347
2021-12-23 01:11:23,72.0741
2021-12-23 01:11:24,72.1204
2021-12-23 01:11:25,72.1597
2021-12-23 01:11:26,72.1134
2021-12-23 01:11:27,72.088
2021-12-23 01:11:28,72.0833
2021-12-23 01:11:29,72.0648
2021-12-23 01:11:30,72.0903
2021-12-23 01:11:31,72.0949
2021-12-23 01:11:32,72.1065
2021-12-23 01:11:33,72.1042
2021-12-23 01:11:34,72.0741
2021-12-23 01:11:35,72.0833
2021-12-23 01:11:36,72.0972
2021-12-23 01:11:37,72.1273
2021-12-23 01:11:38,72.1296
2021-12-23 01:11:39,72.088
2021-12-23 01:11:40,72.0347
2021-12-23 01:11:41,72.0185
2021-12-23 01:11:42,72.0046
2021-12-23 01:11:43,72.0208
2021-12-23 01:11:44,71.9861
2021-12-23 01:11:45,71.8866
2021-12-23 01:11:46,71.838
2021-12-23 01:11:47,71.8542
2021-12-23 01:11:48,71.8611
2021-12-23 01:11:49,71.8611
2021-12-23 01:11:50,71.7222
2021-12-23 01:11:51,71.6458
2021-12-23 01:11:52,71.581
2021-12-23 01:11:53,71.588
2021-12-23 01:11:54,71.6481
2021-12-23 01:11:55,71.5787
2021-12-23 01:11:56,71.5093
2021-12-23 01:11:57,71.5116
2021-12-23 01:11:58,71.5347
2021-12-23 01:11:59,71.5324
2021-12-23 01:12:00,71.456
2021-12-23 01:12:01,71.4097
2021-12-23 01:12:02,71.375
2021-12-23 01:12:03,71.3287
2021-12-23 01:12:04,71.3287
2021-12-23 01:12:05,71.2986
2021-12-23 01:12:06,71.2037
2021-12-23 01:12:07,71.1273
2021-12-23 01:12:08,70.8218
2021-12-23 01:12:09,70.537
2021-12-23 01:12:10,70.6088
2021-12-23 01:12:11,70.7894
2021-12-23 01:12:12,70.8843
2021-12-23 01:12:13,70.8287
2021-12-23 01:12:14,71.0139
2021-12-23 01:12:15,71.4444
2021-12-23 01:12:16,71.6644
2021-12-23 01:12:17,71.4236
2021-12-23 01:12:18,71.2222
2021-12-23 01:12:19,71.1736
2021-12-23 01:12:20,71.1574
2021-12-23 01:12:21,71.125
2021-12-23 01:12:22,71.0856
2021-12-23 01:12:23,71.0231
2021-12-23 01:12:24,71.0231
2021-12-23 01:12:25,71.0231
2021-12-23 01:12:26,70.9699
2021-12-23 01:12:27,70.8981
2021-12-23 01:12:28,70.8519
2021-12-23 01:12:29,70.8588
2021-12-23 01:12:30,70.8125
2021-12-23 01:12:31,70.8056
2021-12-23 01:12:32,70.7431
2021-12-23 01:12:33,70.6551
2021-12-23 01:12:34,70.625
2021-12-23 01:12:35,70.6088
2021-12-23 01:12:36,70.5787
2021-12-23 01:12:37,70.6227
2021-12-23 01:12:38,70.5926
2021-12-23 01:12:39,70.5903
2021-12-23 01:12:40,70.5694
2021-12-23 01:12:41,70.5694
2021-12-23 01:12:42,70.5833
2021-12-23 01:12:43,70.7384
2021-12-23 01:12:44,70.8727
2021-12-23 01:12:45,70.8611
2021-12-23 01:12:46,70.7431
2021-12-23 01:12:47,70.5926
2021-12-23 01:12:48,70.7407
2021-12-23 01:12:49,70.7824
2021-12-23 01:12:50,70.7639
2021-12-23 01:12:51,70.6644
2021-12-23 01:12:52,70.625
2021-12-23 01:12:53,70.6713
2021-12-23 01:12:54,70.882
2021-12-23 01:12:55,70.822
2021-12-23 01:12:56,70.6252
2021-12-23 01:12:57,70.5534
2021-12-23 01:12:58,70.5858
2021-12-23 01:12:59,70.6622
2021-12-23 01:13:00,70.6391
2021-12-23 01:13:01,70.5858
2021-12-23 01:13:02,70.5766
2021-12-23 01:13:03,70.5766
2021-12-23 01:13:04,70.5766
2021-12-23 01:13:05,70.5997
2021-12-23 01:13:06,70.6321
2021-12-23 01:13:07,70.6784
2021-12-23 01:13:08,70.6252
2021-12-23 01:13:09,70.5858
2021-12-23 01:13:10,70.6159
2021-12-23 01:13:11,70.6021
2021-12-23 01:13:12,70.609
2021-12-23 01:13:13,70.5997
2021-12-23 01:13:14,70.6159
2021-12-23 01:13:15,70.6252
2021-12-23 01:13:16,70.6483
2021-12-23 01:13:17,70.6391
2021-12-23 01:13:18,70.609
2021-12-23 01:13:19,70.5997
2021-12-23 01:13:20,70.6946
2021-12-23 01:13:21,70.6321
2021-12-23 01:13:22,70.5997
2021-12-23 01:13:23,70.5858
2021-12-23 01:13:24,70.5858
2021-12-23 01:13:25,70.5835
2021-12-23 01:13:26,70.6622
2021-12-23 01:13:27,70.6622
2021-12-23 01:13:28,70.6483
2021-12-23 01:13:29,70.6159
2021-12-23 01:13:30,70.6021
2021-12-23 01:13:31,70.5928
2021-12-23 01:13:32,70.6088
2021-12-23 01:13:33,70.6852
2021-12-23 01:13:34,70.6481
2021-12-23 01:13:35,70.662
2021-12-23 01:13:36,70.5856
2021-12-23 01:13:37,70.6553
2021-12-23 01:13:38,70.757
2021-12-23 01:13:39,70.757
2021-12-23 01:13:40,70.7431
2021-12-23 01:13:41,70.8032
2021-12-23 01:13:42,70.7407
2021-12-23 01:13:43,70.6805
2021-12-23 01:13:44,70.6157
2021-12-23 01:13:45,70.5625
2021-12-23 01:13:46,70.5995
2021-12-23 01:13:47,70.6389
2021-12-23 01:13:48,70.8264
2021-12-23 01:13:49,70.8449
2021-12-23 01:13:50,70.625
2021-12-23 01:13:51,70.5301
2021-12-23 01:13:52,70.5602
2021-12-23 01:13:53,70.662
2021-12-23 01:13:54,70.8125
2021-12-23 01:13:55,70.7894
2021-12-23 01:13:56,70.6968
2021-12-23 01:13:57,70.6181
2021-12-23 01:13:58,70.6088
2021-12-23 01:13:59,70.6319
2021-12-23 01:14:00,70.7176
2021-12-23 01:14:01,70.6782
2021-12-23 01:14:02,70.6481
2021-12-23 01:14:03,70.5928
2021-12-23 01:14:04,70.5695
2021-12-23 01:14:05,70.6159
2021-12-23 01:14:06,70.646
2021-12-23 01:14:07,70.7016
2021-12-23 01:14:08,70.7178
2021-12-23 01:14:09,70.6877
2021-12-23 01:14:10,70.6159
2021-12-23 01:14:11,70.6229
2021-12-23 01:14:12,70.6229
2021-12-23 01:14:13,70.6414
2021-12-23 01:14:14,70.646
2021-12-23 01:14:15,70.646
2021-12-23 01:14:16,70.8983
2021-12-23 01:14:17,70.9747
2021-12-23 01:14:18,70.8289
2021-12-23 01:14:19,70.7039
2021-12-23 01:14:20,70.5997
2021-12-23 01:14:21,70.6622
2021-12-23 01:14:22,70.7108
2021-12-23 01:14:23,70.7178
2021-12-23 01:14:24,70.7502
2021-12-23 01:14:25,70.7433
2021-12-23 01:14:26,70.5928
2021-12-23 01:14:27,70.6321
2021-12-23 01:14:28,70.7965
2021-12-23 01:14:29,70.8752
2021-12-23 01:14:30,70.8034
2021-12-23 01:14:31,70.7409
2021-12-23 01:14:32,70.7965
2021-12-23 01:14:33,70.984
2021-12-23 01:14:34,71.0002
2021-12-23 01:14:35,70.822
2021-12-23 01:14:36,70.7108
2021-12-23 01:14:37,70.7108
2021-12-23 01:14:38,70.7108
2021-12-23 01:14:39,70.5951
2021-12-23 01:14:40,70.646
2021-12-23 01:14:41,70.7733
2021-12-23 01:14:42,70.8752
2021-12-23 01:14:43,70.8752
2021-12-23 01:14:44,70.7733
2021-12-23 01:14:45,70.697
2021-12-23 01:14:46,70.5928
2021-12-23 01:14:47,70.6877
2021-12-23 01:14:48,70.7595
2021-12-23 01:14:49,70.7896
2021-12-23 01:14:50,70.7502
2021-12-23 01:14:51,70.734
2021-12-23 01:14:52,70.734
2021-12-23 01:14:53,70.7178
2021-12-23 01:14:54,70.609
2021-12-23 01:14:55,70.5789
2021-12-23 01:14:56,70.8034
2021-12-23 01:14:57,70.8034
2021-12-23 01:14:58,70.8521
2021-12-23 01:14:59,70.7803
2021-12-23 01:15:00,70.9144
2021-12-23 01:15:01,70.9005
2021-12-23 01:15:02,70.7962
2021-12-23 01:15:03,70.7083
2021-12-23 01:15:04,70.6712
2021-12-23 01:15:05,70.6712
2021-12-23 01:15:06,70.6387
2021-12-23 01:15:07,70.6618
2021-12-23 01:15:08,70.6873
2021-12-23 01:15:09,70.7267
2021-12-23 01:15:10,70.7405
2021-12-23 01:15:11,70.6549
2021-12-23 01:15:12,70.5924
2021-12-23 01:15:13,70.6155
2021-12-23 01:15:14,70.6642
2021-12-23 01:15:15,70.7267
2021-12-23 01:15:16,70.7035
2021-12-23 01:15:17,70.6711
2021-12-23 01:15:18,70.678
2021-12-23 01:15:19,70.8517
2021-12-23 01:15:20,70.8054
2021-12-23 01:15:21,70.6803
2021-12-23 01:15:22,70.6618
2021-12-23 01:15:23,70.6642
2021-12-23 01:15:24,70.7104
2021-12-23 01:15:25,70.6479
2021-12-23 01:15:26,70.5924
2021-12-23 01:15:27,70.678
2021-12-23 01:15:28,70.7892
2021-12-23 01:15:29,70.8354
2021-12-23 01:15:30,70.8102
2021-12-23 01:15:31,70.7405
2021-12-23 01:15:32,70.6227
2021-12-23 01:15:33,70.6479
2021-12-23 01:15:34,70.7104
2021-12-23 01:15:35,70.7498
2021-12-23 01:15:36,70.7313
2021-12-23 01:15:37,70.7313
2021-12-23 01:15:38,70.678
2021-12-23 01:15:39,70.7267
2021-12-23 01:15:40,70.6873
2021-12-23 01:15:41,70.6317
2021-12-23 01:15:42,70.6479
2021-12-23 01:15:43,70.6248
2021-12-23 01:15:44,70.5901
2021-12-23 01:15:45,70.6063
2021-12-23 01:15:46,70.7313
2021-12-23 01:15:47,70.7104
2021-12-23 01:15:48,70.6942
2021-12-23 01:15:49,70.6572
2021-12-23 01:15:50,70.6086
2021-12-23 01:15:51,70.5854
2021-12-23 01:15:52,70.6155
2021-12-23 01:15:53,70.7405
2021-12-23 01:15:54,70.8517
2021-12-23 01:15:55,70.8748
2021-12-23 01:15:56,70.8447
2021-12-23 01:15:57,70.7961
2021-12-23 01:15:58,70.7498
2021-12-23 01:15:59,70.7729
2021-12-23 01:16:00,70.7729
2021-12-23 01:16:01,70.7498
2021-12-23 01:16:02,70.7104
2021-12-23 01:16:03,70.8378
2021-12-23 01:16:04,70.8192
2021-12-23 01:16:05,70.6387
2021-12-23 01:16:06,70.6087
2021-12-23 01:16:07,70.6019
2021-12-23 01:16:08,70.6319
2021-12-23 01:16:09,70.5926
2021-12-23 01:16:10,70.6479
2021-12-23 01:16:11,70.7104
2021-12-23 01:16:12,70.8979
2021-12-23 01:16:13,70.8979
2021-12-23 01:16:14,70.7104
2021-12-23 01:16:15,70.6341
2021-12-23 01:16:16,70.7035
2021-12-23 01:16:17,70.6942
2021-12-23 01:16:18,70.5924
2021-12-23 01:16:19,70.678
2021-12-23 01:16:20,70.8447
2021-12-23 01:16:21,70.8426
2021-12-23 01:16:22,70.8426
2021-12-23 01:16:23,70.8264
2021-12-23 01:16:24,70.8032
2021-12-23 01:16:25,70.6389
2021-12-23 01:16:26,70.6713
2021-12-23 01:16:27,70.6968
2021-12-23 01:16:28,70.6944
2021-12-23 01:16:29,70.6644
2021-12-23 01:16:30,70.6481
2021-12-23 01:16:31,70.6875
2021-12-23 01:16:32,70.9815
2021-12-23 01:16:33,71.0486
2021-12-23 01:16:34,70.875
2021-12-23 01:16:35,70.7245
2021-12-23 01:16:36,70.7569
2021-12-23 01:16:37,70.7639
2021-12-23 01:16:38,70.7963
2021-12-23 01:16:39,70.7593
2021-12-23 01:16:40,70.7569
2021-12-23 01:16:41,70.7361
2021-12-23 01:16:42,70.7639
2021-12-23 01:16:43,70.7963
2021-12-23 01:16:44,70.7894
2021-12-23 01:16:45,70.7407
2021-12-23 01:16:46,70.7176
2021-12-23 01:16:47,70.7014
2021-12-23 01:16:48,70.7176
2021-12-23 01:16:49,70.6805
2021-12-23 01:16:50,70.6782
2021-12-23 01:16:51,70.9444
2021-12-23 01:16:52,71.4005
2021-12-23 01:16:53,71.6644
2021-12-23 01:16:54,71.4792
2021-12-23 01:16:55,71.3148
2021-12-23 01:16:56,71.2593
2021-12-23 01:16:57,71.2731
2021-12-23 01:16:58,71.0023
2021-12-23 01:16:59,70.5463
2021-12-23 01:17:00,70.5301
2021-12-23 01:17:01,70.7569
2021-12-23 01:17:02,70.875
2021-12-23 01:17:03,70.8356
2021-12-23 01:17:04,70.75
2021-12-23 01:17:05,70.9213
2021-12-23 01:17:06,71.1806
2021-12-23 01:17:07,70.9398
2021-12-23 01:17:08,70.9398
2021-12-23 01:17:09,70.9005
2021-12-23 01:17:10,70.8588
2021-12-23 01:17:11,71.1551
2021-12-23 01:17:12,71.6088
2021-12-23 01:17:13,71.7222
2021-12-23 01:17:14,71.5116
2021-12-23 01:17:15,71.4005
2021-12-23 01:17:16,71.4005
2021-12-23 01:17:17,71.4074
2021-12-23 01:17:18,71.5093
2021-12-23 01:17:19,71.4537
2021-12-23 01:17:20,71.3935
2021-12-23 01:17:21,71.4051
2021-12-23 01:17:22,71.3935
2021-12-23 01:17:23,71.3542
2021-12-23 01:17:24,71.3218
2021-12-23 01:17:25,71.3287
2021-12-23 01:17:26,71.338
2021-12-23 01:17:27,71.3287
2021-12-23 01:17:28,71.3148
2021-12-23 01:17:29,71.2801
2021-12-23 01:17:30,71.25
2021-12-23 01:17:31,71.2037
2021-12-23 01:17:32,71.2037
2021-12-23 01:17:33,71.2431
2021-12-23 01:17:34,71.213
2021-12-23 01:17:35,71.2199
2021-12-23 01:17:36,71.1505
2021-12-23 01:17:37,71.0625
2021-12-23 01:17:38,71.0787
2021-12-23 01:17:39,71.1088
2021-12-23 01:17:40,71.0718
2021-12-23 01:17:41,71.0949
2021-12-23 01:17:42,71.0486
2021-12-23 01:17:43,70.9861
2021-12-23 01:17:44,70.8032
2021-12-23 01:17:45,70.8194
2021-12-23 01:17:46,70.9282
2021-12-23 01:17:47,70.9537
2021-12-23 01:17:48,70.9676
2021-12-23 01:17:49,70.9444
2021-12-23 01:17:50,70.9213
2021-12-23 01:17:51,70.9213
2021-12-23 01:17:52,70.8981
2021-12-23 01:17:53,70.8819
2021-12-23 01:17:54,70.8356
2021-12-23 01:17:55,70.7824
2021-12-23 01:17:56,70.7801
2021-12-23 01:17:57,70.6875
2021-12-23 01:17:58,70.6551
2021-12-23 01:17:59,70.6875
2021-12-23 01:18:00,70.7037
2021-12-23 01:18:01,70.7037
2021-12-23 01:18:02,70.6412
2021-12-23 01:18:03,70.5995
2021-12-23 01:18:04,70.7639
2021-12-23 01:18:05,70.8194
2021-12-23 01:18:06,70.7269
2021-12-23 01:18:07,70.7269
2021-12-23 01:18:08,70.7037
2021-12-23 01:18:09,70.5947
2021-12-23 01:18:10,70.5602
2021-12-23 01:18:11,70.6087
2021-12-23 01:18:12,70.7776
2021-12-23 01:18:13,70.8354
2021-12-23 01:18:14,70.8055
2021-12-23 01:18:15,70.7337
2021-12-23 01:18:16,70.7104
2021-12-23 01:18:17,70.7569
2021-12-23 01:18:18,70.7407
2021-12-23 01:18:19,70.6944
2021-12-23 01:18:20,70.5854
2021-12-23 01:18:21,70.6017
2021-12-23 01:18:22,70.6317
2021-12-23 01:18:23,70.6086
2021-12-23 01:18:24,70.6248
2021-12-23 01:18:25,70.6017
2021-12-23 01:18:26,70.5831
2021-12-23 01:18:27,70.6225
2021-12-23 01:18:28,70.6155
2021-12-23 01:18:29,70.5993
2021-12-23 01:18:30,70.5762
2021-12-23 01:18:31,70.6017
2021-12-23 01:18:32,70.6225
2021-12-23 01:18:33,70.6225
2021-12-23 01:18:34,70.6572
2021-12-23 01:18:35,70.6317
2021-12-23 01:18:36,70.5854
2021-12-23 01:18:37,70.8262
2021-12-23 01:18:38,70.8054
2021-12-23 01:18:39,70.6642
2021-12-23 01:18:40,70.5762
2021-12-23 01:18:41,70.5762
2021-12-23 01:18:42,70.6248
2021-12-23 01:18:43,70.6479
2021-12-23 01:18:44,70.6387
2021-12-23 01:18:45,70.5692
2021-12-23 01:18:46,70.5993
2021-12-23 01:18:47,70.6086
2021-12-23 01:18:48,70.6155
2021-12-23 01:18:49,70.5993
2021-12-23 01:18:50,70.6387
2021-12-23 01:18:51,70.6086
2021-12-23 01:18:52,70.6387
2021-12-23 01:18:53,70.6317
2021-12-23 01:18:54,70.6086
2021-12-23 01:18:55,70.6155
2021-12-23 01:18:56,70.6225
2021-12-23 01:18:57,70.6387
2021-12-23 01:18:58,70.6155
2021-12-23 01:18:59,70.5692
2021-12-23 01:19:00,70.6155
2021-12-23 01:19:01,70.678
2021-12-23 01:19:02,70.6317
2021-12-23 01:19:03,70.5854
2021-12-23 01:19:04,70.5831
2021-12-23 01:19:05,70.6155
2021-12-23 01:19:06,70.6086
2021-12-23 01:19:07,70.6225
2021-12-23 01:19:08,70.5762
2021-12-23 01:19:09,70.5993
2021-12-23 01:19:10,70.6479
2021-12-23 01:19:11,70.6479
2021-12-23 01:19:12,70.6479
2021-12-23 01:19:13,70.5924
2021-12-23 01:19:14,70.5831
2021-12-23 01:19:15,70.6086
2021-12-23 01:19:16,70.6248
2021-12-23 01:19:17,70.6248
2021-12-23 01:19:18,70.5785
2021-12-23 01:19:19,70.5854
2021-12-23 01:19:20,70.5692
2021-12-23 01:19:21,70.6179
2021-12-23 01:19:22,70.6225
2021-12-23 01:19:23,70.6063
2021-12-23 01:19:24,70.5854
2021-12-23 01:19:25,70.5762
2021-12-23 01:19:26,70.5762
2021-12-23 01:19:27,70.5854
2021-12-23 01:19:28,70.6155
2021-12-23 01:19:29,70.6803
2021-12-23 01:19:30,70.6456
2021-12-23 01:19:31,70.5554
2021-12-23 01:19:32,70.5993
2021-12-23 01:19:33,70.7637
2021-12-23 01:19:34,70.8354
2021-12-23 01:19:35,70.8054
2021-12-23 01:19:36,70.6549
2021-12-23 01:19:37,70.6618
2021-12-23 01:19:38,70.6803
2021-12-23 01:19:39,70.6017
2021-12-23 01:19:40,70.5716
2021-12-23 01:19:41,70.6294
2021-12-23 01:19:42,70.6549
2021-12-23 01:19:43,70.8794
2021-12-23 01:19:44,71.3748
2021-12-23 01:19:45,71.5646
2021-12-23 01:19:46,71.4003
2021-12-23 01:19:47,71.2035
2021-12-23 01:19:48,71.1642
2021-12-23 01:19:49,71.1572
2021-12-23 01:19:50,70.9304
2021-12-23 01:19:51,70.5623
2021-12-23 01:19:52,70.5438
2021-12-23 01:19:53,70.7868
2021-12-23 01:19:54,70.8841
2021-12-23 01:19:55,70.8192
2021-12-23 01:19:56,70.8192
2021-12-23 01:19:57,70.7892
2021-12-23 01:19:58,70.7892
2021-12-23 01:19:59,70.7567
2021-12-23 01:20:00,70.6942
2021-12-23 01:20:01,70.6618
2021-12-23 01:20:02,70.6734
2021-12-23 01:20:03,70.6248
2021-12-23 01:20:04,70.6711
2021-12-23 01:20:05,70.6873
2021-12-23 01:20:06,70.7012
2021-12-23 01:20:07,70.7429
2021-12-23 01:20:08,70.6873
2021-12-23 01:20:09,70.6086
2021-12-23 01:20:10,70.5993
2021-12-23 01:20:11,70.6618
2021-12-23 01:20:12,70.6942
2021-12-23 01:20:13,70.6387
2021-12-23 01:20:14,70.5831
2021-12-23 01:20:15,70.6479
2021-12-23 01:20:16,70.8817
2021-12-23 01:20:17,70.8841
2021-12-23 01:20:18,70.6803
2021-12-23 01:20:19,70.553
2021-12-23 01:20:20,70.5762
2021-12-23 01:20:21,70.6155
2021-12-23 01:20:22,70.5993
2021-12-23 01:20:23,70.5993
2021-12-23 01:20:24,70.6456
2021-12-23 01:20:25,70.6618
2021-12-23 01:20:26,70.6086
2021-12-23 01:20:27,70.5762
2021-12-23 01:20:28,70.5854
