时间,二次风调门
2021-12-22 23:47:43,9.7963
2021-12-22 23:47:44,9.7894
2021-12-22 23:47:45,9.8102
2021-12-22 23:47:46,9.7963
2021-12-22 23:47:47,9.8102
2021-12-22 23:47:48,9.7431
2021-12-22 23:47:49,9.7778
2021-12-22 23:47:50,9.8194
2021-12-22 23:47:51,9.7755
2021-12-22 23:47:52,9.7593
2021-12-22 23:47:53,9.8264
2021-12-22 23:47:54,9.7569
2021-12-22 23:47:55,9.8287
2021-12-22 23:47:56,9.8032
2021-12-22 23:47:57,9.8125
2021-12-22 23:47:58,9.7639
2021-12-22 23:47:59,9.8194
2021-12-22 23:48:00,9.7755
2021-12-22 23:48:01,9.7824
2021-12-22 23:48:02,9.8102
2021-12-22 23:48:03,9.7917
2021-12-22 23:48:04,9.794
2021-12-22 23:48:05,9.7917
2021-12-22 23:48:06,9.794
2021-12-22 23:48:07,9.8287
2021-12-22 23:48:08,9.7685
2021-12-22 23:48:09,9.7731
2021-12-22 23:48:10,9.8009
2021-12-22 23:48:11,9.8102
2021-12-22 23:48:12,9.8264
2021-12-22 23:48:13,9.8449
2021-12-22 23:48:14,9.7986
2021-12-22 23:48:15,9.7616
2021-12-22 23:48:16,9.787
2021-12-22 23:48:17,9.7801
2021-12-22 23:48:18,9.8287
2021-12-22 23:48:19,9.8125
2021-12-22 23:48:20,9.8009
2021-12-22 23:48:21,9.8009
2021-12-22 23:48:22,9.8032
2021-12-22 23:48:23,9.7523
2021-12-22 23:48:24,9.787
2021-12-22 23:48:25,9.8079
2021-12-22 23:48:26,9.8264
2021-12-22 23:48:27,9.8056
2021-12-22 23:48:28,9.7963
2021-12-22 23:48:29,9.7731
2021-12-22 23:48:30,9.8241
2021-12-22 23:48:31,9.8194
2021-12-22 23:48:32,9.7801
2021-12-22 23:48:33,9.8102
2021-12-22 23:48:34,9.8125
2021-12-22 23:48:35,9.7894
2021-12-22 23:48:36,9.8241
2021-12-22 23:48:37,9.787
2021-12-22 23:48:38,9.8588
2021-12-22 23:48:39,9.7824
2021-12-22 23:48:40,9.7824
2021-12-22 23:48:41,9.8218
2021-12-22 23:48:42,9.8102
2021-12-22 23:48:43,9.8125
2021-12-22 23:48:44,9.8032
2021-12-22 23:48:45,9.8171
2021-12-22 23:48:46,9.8194
2021-12-22 23:48:47,9.8287
2021-12-22 23:48:48,9.7894
2021-12-22 23:48:49,9.8032
2021-12-22 23:48:50,9.8194
2021-12-22 23:48:51,9.7963
2021-12-22 23:48:52,9.8171
2021-12-22 23:48:53,9.8009
2021-12-22 23:48:54,9.7894
2021-12-22 23:48:55,9.7894
2021-12-22 23:48:56,9.7639
2021-12-22 23:48:57,9.838
2021-12-22 23:48:58,9.8264
2021-12-22 23:48:59,9.787
2021-12-22 23:49:00,9.8125
2021-12-22 23:49:01,9.8032
2021-12-22 23:49:02,9.8333
2021-12-22 23:49:03,9.8426
2021-12-22 23:49:04,9.8426
2021-12-22 23:49:05,9.8264
2021-12-22 23:49:06,9.8356
2021-12-22 23:49:07,9.7431
2021-12-22 23:49:08,9.8032
2021-12-22 23:49:09,9.787
2021-12-22 23:49:10,9.8264
2021-12-22 23:49:11,9.8102
2021-12-22 23:49:12,9.8125
2021-12-22 23:49:13,9.8264
2021-12-22 23:49:14,9.7917
2021-12-22 23:49:15,9.7963
2021-12-22 23:49:16,9.787
2021-12-22 23:49:17,9.8542
2021-12-22 23:49:18,9.8056
2021-12-22 23:49:19,9.8194
2021-12-22 23:49:20,9.7917
2021-12-22 23:49:21,9.838
2021-12-22 23:49:22,9.787
2021-12-22 23:49:23,9.8333
2021-12-22 23:49:24,9.7824
2021-12-22 23:49:25,9.8333
2021-12-22 23:49:26,9.8125
2021-12-22 23:49:27,9.7986
2021-12-22 23:49:28,9.8079
2021-12-22 23:49:29,9.7824
2021-12-22 23:49:30,9.7894
2021-12-22 23:49:31,9.8125
2021-12-22 23:49:32,9.8264
2021-12-22 23:49:33,9.7986
2021-12-22 23:49:34,9.7963
2021-12-22 23:49:35,9.8264
2021-12-22 23:49:36,9.8056
2021-12-22 23:49:37,9.8356
2021-12-22 23:49:38,9.8194
2021-12-22 23:49:39,9.7894
2021-12-22 23:49:40,9.8287
2021-12-22 23:49:41,9.8056
2021-12-22 23:49:42,9.7894
2021-12-22 23:49:43,9.7755
2021-12-22 23:49:44,9.794
2021-12-22 23:49:45,9.7731
2021-12-22 23:49:46,9.8056
2021-12-22 23:49:47,9.8056
2021-12-22 23:49:48,9.7824
2021-12-22 23:49:49,9.7917
2021-12-22 23:49:50,9.7963
2021-12-22 23:49:51,9.8032
2021-12-22 23:49:52,9.7801
2021-12-22 23:49:53,9.7361
2021-12-22 23:49:54,9.8102
2021-12-22 23:49:55,9.8264
2021-12-22 23:49:56,9.8426
2021-12-22 23:49:57,9.8333
2021-12-22 23:49:58,9.787
2021-12-22 23:49:59,9.8125
2021-12-22 23:50:00,9.7801
2021-12-22 23:50:01,9.8287
2021-12-22 23:50:02,9.8403
2021-12-22 23:50:03,9.8449
2021-12-22 23:50:04,9.7569
2021-12-22 23:50:05,9.8032
2021-12-22 23:50:06,9.7801
2021-12-22 23:50:07,9.8009
2021-12-22 23:50:08,9.7431
2021-12-22 23:50:09,9.8194
2021-12-22 23:50:10,9.7153
2021-12-22 23:50:11,9.8171
2021-12-22 23:50:12,9.794
2021-12-22 23:50:13,9.8171
2021-12-22 23:50:14,9.7755
2021-12-22 23:50:15,9.7708
2021-12-22 23:50:16,9.8032
2021-12-22 23:50:17,9.7708
2021-12-22 23:50:18,9.7708
2021-12-22 23:50:19,9.838
2021-12-22 23:50:20,9.8148
2021-12-22 23:50:21,9.8079
2021-12-22 23:50:22,9.8056
2021-12-22 23:50:23,9.8125
2021-12-22 23:50:24,9.8148
2021-12-22 23:50:25,9.75
2021-12-22 23:50:26,9.7662
2021-12-22 23:50:27,9.7755
2021-12-22 23:50:28,9.7222
2021-12-22 23:50:29,9.7778
2021-12-22 23:50:30,9.7778
2021-12-22 23:50:31,9.75
2021-12-22 23:50:32,9.8079
2021-12-22 23:50:33,9.8079
2021-12-22 23:50:34,9.7523
2021-12-22 23:50:35,9.7662
2021-12-22 23:50:36,9.7662
2021-12-22 23:50:37,9.7708
2021-12-22 23:50:38,9.7894
2021-12-22 23:50:39,9.838
2021-12-22 23:50:40,9.7894
2021-12-22 23:50:41,9.8264
2021-12-22 23:50:42,9.7986
2021-12-22 23:50:43,9.7778
2021-12-22 23:50:44,9.8032
2021-12-22 23:50:45,9.8333
2021-12-22 23:50:46,9.7824
2021-12-22 23:50:47,9.7361
2021-12-22 23:50:48,9.8194
2021-12-22 23:50:49,9.7755
2021-12-22 23:50:50,9.8356
2021-12-22 23:50:51,9.8194
2021-12-22 23:50:52,9.7963
2021-12-22 23:50:53,9.8333
2021-12-22 23:50:54,9.8287
2021-12-22 23:50:55,9.8171
2021-12-22 23:50:56,9.8171
2021-12-22 23:50:57,9.7639
2021-12-22 23:50:58,9.8241
2021-12-22 23:50:59,9.7894
2021-12-22 23:51:00,9.7801
2021-12-22 23:51:01,9.7755
2021-12-22 23:51:02,9.8102
2021-12-22 23:51:03,9.787
2021-12-22 23:51:04,9.8333
2021-12-22 23:51:05,9.8333
2021-12-22 23:51:06,9.8032
2021-12-22 23:51:07,9.8056
2021-12-22 23:51:08,9.8102
2021-12-22 23:51:09,9.794
2021-12-22 23:51:10,9.8194
2021-12-22 23:51:11,9.7894
2021-12-22 23:51:12,9.7894
2021-12-22 23:51:13,9.8032
2021-12-22 23:51:14,9.8032
2021-12-22 23:51:15,9.8079
2021-12-22 23:51:16,9.8125
2021-12-22 23:51:17,9.8194
2021-12-22 23:51:18,9.8333
2021-12-22 23:51:19,9.8403
2021-12-22 23:51:20,9.7894
2021-12-22 23:51:21,9.7963
2021-12-22 23:51:22,9.787
2021-12-22 23:51:23,9.8264
2021-12-22 23:51:24,9.7986
2021-12-22 23:51:25,9.7894
2021-12-22 23:51:26,9.8125
2021-12-22 23:51:27,9.7894
2021-12-22 23:51:28,9.8032
2021-12-22 23:51:29,9.8079
2021-12-22 23:51:30,9.8565
2021-12-22 23:51:31,9.7894
2021-12-22 23:51:32,9.8194
2021-12-22 23:51:33,9.7755
2021-12-22 23:51:34,9.8102
2021-12-22 23:51:35,9.8032
2021-12-22 23:51:36,9.8241
2021-12-22 23:51:37,9.794
2021-12-22 23:51:38,9.8056
2021-12-22 23:51:39,9.7824
2021-12-22 23:51:40,9.8125
2021-12-22 23:51:41,9.8194
2021-12-22 23:51:42,9.8032
2021-12-22 23:51:43,9.7894
2021-12-22 23:51:44,9.7986
2021-12-22 23:51:45,9.794
2021-12-22 23:51:46,9.7847
2021-12-22 23:51:47,9.8287
2021-12-22 23:51:48,9.7894
2021-12-22 23:51:49,9.8102
2021-12-22 23:51:50,9.7731
2021-12-22 23:51:51,9.8472
2021-12-22 23:51:52,9.7963
2021-12-22 23:51:53,9.8032
2021-12-22 23:51:54,9.794
2021-12-22 23:51:55,9.8102
2021-12-22 23:51:56,9.8356
2021-12-22 23:51:57,9.8264
2021-12-22 23:51:58,9.8194
2021-12-22 23:51:59,9.8333
2021-12-22 23:52:00,9.7685
2021-12-22 23:52:01,9.787
2021-12-22 23:52:02,9.7894
2021-12-22 23:52:03,9.7894
2021-12-22 23:52:04,9.8472
2021-12-22 23:52:05,9.8241
2021-12-22 23:52:06,9.8125
2021-12-22 23:52:07,9.8264
2021-12-22 23:52:08,9.8333
2021-12-22 23:52:09,9.8426
2021-12-22 23:52:10,9.8333
2021-12-22 23:52:11,9.7847
2021-12-22 23:52:12,9.8171
2021-12-22 23:52:13,9.787
2021-12-22 23:52:14,9.8542
2021-12-22 23:52:15,9.8333
2021-12-22 23:52:16,9.8264
2021-12-22 23:52:17,9.8171
2021-12-22 23:52:18,9.8333
2021-12-22 23:52:19,9.8194
2021-12-22 23:52:20,9.8495
2021-12-22 23:52:21,9.7986
2021-12-22 23:52:22,9.8102
2021-12-22 23:52:23,9.7685
2021-12-22 23:52:24,9.8032
2021-12-22 23:52:25,9.794
2021-12-22 23:52:26,9.8333
2021-12-22 23:52:27,9.8056
2021-12-22 23:52:28,9.7963
2021-12-22 23:52:29,9.7894
2021-12-22 23:52:30,9.7847
2021-12-22 23:52:31,9.7731
2021-12-22 23:52:32,9.8264
2021-12-22 23:52:33,9.8241
2021-12-22 23:52:34,9.8194
2021-12-22 23:52:35,9.8125
2021-12-22 23:52:36,9.794
2021-12-22 23:52:37,9.8194
2021-12-22 23:52:38,9.8171
2021-12-22 23:52:39,9.8426
2021-12-22 23:52:40,9.8426
2021-12-22 23:52:41,9.8426
2021-12-22 23:52:42,9.7963
2021-12-22 23:52:43,9.8102
2021-12-22 23:52:44,9.8056
2021-12-22 23:52:45,9.8426
2021-12-22 23:52:46,9.8125
2021-12-22 23:52:47,9.8032
2021-12-22 23:52:48,9.838
2021-12-22 23:52:49,9.8472
2021-12-22 23:52:50,9.7731
2021-12-22 23:52:51,9.8472
2021-12-22 23:52:52,9.7894
2021-12-22 23:52:53,9.7963
2021-12-22 23:52:54,9.75
2021-12-22 23:52:55,9.7593
2021-12-22 23:52:56,9.7523
2021-12-22 23:52:57,9.7801
2021-12-22 23:52:58,9.7639
2021-12-22 23:52:59,9.8009
2021-12-22 23:53:00,9.7523
2021-12-22 23:53:01,9.75
2021-12-22 23:53:02,9.7639
2021-12-22 23:53:03,9.7593
2021-12-22 23:53:04,9.7431
2021-12-22 23:53:05,9.8333
2021-12-22 23:53:06,9.7662
2021-12-22 23:53:07,9.7593
2021-12-22 23:53:08,9.7523
2021-12-22 23:53:09,9.7431
2021-12-22 23:53:10,9.7778
2021-12-22 23:53:11,9.8125
2021-12-22 23:53:12,9.8333
2021-12-22 23:53:13,9.8333
2021-12-22 23:53:14,9.8796
2021-12-22 23:53:15,9.8426
2021-12-22 23:53:16,9.8194
2021-12-22 23:53:17,9.8079
2021-12-22 23:53:18,9.794
2021-12-22 23:53:19,9.8056
2021-12-22 23:53:20,9.8125
2021-12-22 23:53:21,9.8356
2021-12-22 23:53:22,9.8495
2021-12-22 23:53:23,9.8495
2021-12-22 23:53:24,9.7755
2021-12-22 23:53:25,9.7963
2021-12-22 23:53:26,9.8056
2021-12-22 23:53:27,9.7917
2021-12-22 23:53:28,9.8241
2021-12-22 23:53:29,9.7801
2021-12-22 23:53:30,9.8218
2021-12-22 23:53:31,9.8542
2021-12-22 23:53:32,9.8171
2021-12-22 23:53:33,9.794
2021-12-22 23:53:34,9.7824
2021-12-22 23:53:35,9.794
2021-12-22 23:53:36,9.8102
2021-12-22 23:53:37,9.8171
2021-12-22 23:53:38,9.8102
2021-12-22 23:53:39,9.8171
2021-12-22 23:53:40,9.8032
2021-12-22 23:53:41,9.8287
2021-12-22 23:53:42,9.794
2021-12-22 23:53:43,9.7986
2021-12-22 23:53:44,9.7824
2021-12-22 23:53:45,9.8032
2021-12-22 23:53:46,9.794
2021-12-22 23:53:47,9.8032
2021-12-22 23:53:48,9.8241
2021-12-22 23:53:49,9.8194
2021-12-22 23:53:50,9.8056
2021-12-22 23:53:51,9.8287
2021-12-22 23:53:52,9.787
2021-12-22 23:53:53,9.7824
2021-12-22 23:53:54,9.794
2021-12-22 23:53:55,9.8171
2021-12-22 23:53:56,9.8333
2021-12-22 23:53:57,9.8032
2021-12-22 23:53:58,9.8218
2021-12-22 23:53:59,9.8171
2021-12-22 23:54:00,9.7963
2021-12-22 23:54:01,9.794
2021-12-22 23:54:02,9.8264
2021-12-22 23:54:03,9.7755
2021-12-22 23:54:04,9.7894
2021-12-22 23:54:05,9.7894
2021-12-22 23:54:06,9.7894
2021-12-22 23:54:07,9.8333
2021-12-22 23:54:08,9.8102
2021-12-22 23:54:09,9.7986
2021-12-22 23:54:10,9.8148
2021-12-22 23:54:11,9.7894
2021-12-22 23:54:12,9.7801
2021-12-22 23:54:13,9.8287
2021-12-22 23:54:14,9.8171
2021-12-22 23:54:15,9.8403
2021-12-22 23:54:16,9.7731
2021-12-22 23:54:17,9.7986
2021-12-22 23:54:18,9.7963
2021-12-22 23:54:19,9.8102
2021-12-22 23:54:20,9.8102
2021-12-22 23:54:21,9.8426
2021-12-22 23:54:22,9.7917
2021-12-22 23:54:23,9.8056
2021-12-22 23:54:24,9.8102
2021-12-22 23:54:25,9.7824
2021-12-22 23:54:26,9.8102
2021-12-22 23:54:27,9.8287
2021-12-22 23:54:28,9.8333
2021-12-22 23:54:29,9.8056
2021-12-22 23:54:30,9.8032
2021-12-22 23:54:31,9.7593
2021-12-22 23:54:32,9.8241
2021-12-22 23:54:33,9.8403
2021-12-22 23:54:34,9.8333
2021-12-22 23:54:35,9.7986
2021-12-22 23:54:36,9.8194
2021-12-22 23:54:37,9.7731
2021-12-22 23:54:38,9.787
2021-12-22 23:54:39,9.8056
2021-12-22 23:54:40,9.8194
2021-12-22 23:54:41,9.8287
2021-12-22 23:54:42,9.7894
2021-12-22 23:54:43,9.8102
2021-12-22 23:54:44,9.787
2021-12-22 23:54:45,9.831
2021-12-22 23:54:46,9.8403
2021-12-22 23:54:47,9.7917
2021-12-22 23:54:48,9.7917
2021-12-22 23:54:49,9.7755
2021-12-22 23:54:50,9.7731
2021-12-22 23:54:51,9.794
2021-12-22 23:54:52,9.8333
2021-12-22 23:54:53,9.7685
2021-12-22 23:54:54,9.7755
2021-12-22 23:54:55,9.8565
2021-12-22 23:54:56,9.7824
2021-12-22 23:54:57,9.794
2021-12-22 23:54:58,9.8264
2021-12-22 23:54:59,9.8333
2021-12-22 23:55:00,9.7986
2021-12-22 23:55:01,9.7824
2021-12-22 23:55:02,9.7569
2021-12-22 23:55:03,9.8333
2021-12-22 23:55:04,9.8102
2021-12-22 23:55:05,9.8264
2021-12-22 23:55:06,9.8264
2021-12-22 23:55:07,9.7917
2021-12-22 23:55:08,9.8218
2021-12-22 23:55:09,9.7824
2021-12-22 23:55:10,9.8102
2021-12-22 23:55:11,9.787
2021-12-22 23:55:12,9.8356
2021-12-22 23:55:13,9.8264
2021-12-22 23:55:14,9.8264
2021-12-22 23:55:15,9.7963
2021-12-22 23:55:16,9.7894
2021-12-22 23:55:17,9.8032
2021-12-22 23:55:18,9.8264
2021-12-22 23:55:19,9.8009
2021-12-22 23:55:20,9.8333
2021-12-22 23:55:21,9.7824
2021-12-22 23:55:22,9.7963
2021-12-22 23:55:23,9.787
2021-12-22 23:55:24,9.7963
2021-12-22 23:55:25,9.787
2021-12-22 23:55:26,9.8102
2021-12-22 23:55:27,9.8333
2021-12-22 23:55:28,9.8472
2021-12-22 23:55:29,9.75
2021-12-22 23:55:30,9.75
2021-12-22 23:55:31,9.8032
2021-12-22 23:55:32,9.7685
2021-12-22 23:55:33,9.7708
2021-12-22 23:55:34,9.7755
2021-12-22 23:55:35,9.8171
2021-12-22 23:55:36,9.7894
2021-12-22 23:55:37,9.7824
2021-12-22 23:55:38,9.7894
2021-12-22 23:55:39,9.7824
2021-12-22 23:55:40,9.8218
2021-12-22 23:55:41,9.8079
2021-12-22 23:55:42,9.8264
2021-12-22 23:55:43,9.8194
2021-12-22 23:55:44,9.8218
2021-12-22 23:55:45,9.8194
2021-12-22 23:55:46,9.8032
2021-12-22 23:55:47,9.7894
2021-12-22 23:55:48,9.7847
2021-12-22 23:55:49,9.7824
2021-12-22 23:55:50,9.8264
2021-12-22 23:55:51,9.8194
2021-12-22 23:55:52,9.8056
2021-12-22 23:55:53,9.8218
2021-12-22 23:55:54,9.8356
2021-12-22 23:55:55,9.7731
2021-12-22 23:55:56,9.8009
2021-12-22 23:55:57,9.8079
2021-12-22 23:55:58,9.8171
2021-12-22 23:55:59,9.7963
2021-12-22 23:56:00,9.7801
2021-12-22 23:56:01,9.8102
2021-12-22 23:56:02,9.8264
2021-12-22 23:56:03,9.7824
2021-12-22 23:56:04,9.8102
2021-12-22 23:56:05,9.7917
2021-12-22 23:56:06,9.8449
2021-12-22 23:56:07,9.8356
2021-12-22 23:56:08,9.8194
2021-12-22 23:56:09,9.8287
2021-12-22 23:56:10,9.8218
2021-12-22 23:56:11,9.7824
2021-12-22 23:56:12,9.8102
2021-12-22 23:56:13,9.8102
2021-12-22 23:56:14,9.8264
2021-12-22 23:56:15,9.8194
2021-12-22 23:56:16,9.8218
2021-12-22 23:56:17,9.8056
2021-12-22 23:56:18,9.7894
2021-12-22 23:56:19,9.8264
2021-12-22 23:56:20,9.75
2021-12-22 23:56:21,9.8194
2021-12-22 23:56:22,9.8495
2021-12-22 23:56:23,9.8056
2021-12-22 23:56:24,9.794
2021-12-22 23:56:25,9.7894
2021-12-22 23:56:26,9.8333
2021-12-22 23:56:27,9.8009
2021-12-22 23:56:28,9.8102
2021-12-22 23:56:29,9.7801
2021-12-22 23:56:30,9.8218
2021-12-22 23:56:31,9.7731
2021-12-22 23:56:32,9.8102
2021-12-22 23:56:33,9.8264
2021-12-22 23:56:34,9.8356
2021-12-22 23:56:35,9.7894
2021-12-22 23:56:36,9.8125
2021-12-22 23:56:37,9.7685
2021-12-22 23:56:38,9.8102
2021-12-22 23:56:39,9.7894
2021-12-22 23:56:40,9.8171
2021-12-22 23:56:41,9.8102
2021-12-22 23:56:42,9.8356
2021-12-22 23:56:43,9.8056
2021-12-22 23:56:44,9.8102
2021-12-22 23:56:45,9.7662
2021-12-22 23:56:46,9.7662
2021-12-22 23:56:47,9.7963
2021-12-22 23:56:48,9.8287
2021-12-22 23:56:49,9.7824
2021-12-22 23:56:50,9.7894
2021-12-22 23:56:51,9.7847
2021-12-22 23:56:52,9.787
2021-12-22 23:56:53,9.787
2021-12-22 23:56:54,9.8056
2021-12-22 23:56:55,9.8264
2021-12-22 23:56:56,9.8264
2021-12-22 23:56:57,9.7894
2021-12-22 23:56:58,9.8287
2021-12-22 23:56:59,9.8218
2021-12-22 23:57:00,9.8032
2021-12-22 23:57:01,9.838
2021-12-22 23:57:02,9.8125
2021-12-22 23:57:03,9.8287
2021-12-22 23:57:04,9.8495
2021-12-22 23:57:05,9.8356
2021-12-22 23:57:06,9.8356
2021-12-22 23:57:07,9.8287
2021-12-22 23:57:08,9.8218
2021-12-22 23:57:09,9.794
2021-12-22 23:57:10,9.7894
2021-12-22 23:57:11,9.8102
2021-12-22 23:57:12,9.8588
2021-12-22 23:57:13,9.8287
2021-12-22 23:57:14,9.7986
2021-12-22 23:57:15,9.8125
2021-12-22 23:57:16,9.8241
2021-12-22 23:57:17,9.8125
2021-12-22 23:57:18,9.8056
2021-12-22 23:57:19,9.7963
2021-12-22 23:57:20,9.8565
2021-12-22 23:57:21,9.8032
2021-12-22 23:57:22,9.8403
2021-12-22 23:57:23,9.831
2021-12-22 23:57:24,9.8565
2021-12-22 23:57:25,9.8218
2021-12-22 23:57:26,9.8125
2021-12-22 23:57:27,9.8032
2021-12-22 23:57:28,9.7824
2021-12-22 23:57:29,9.8565
2021-12-22 23:57:30,9.8333
2021-12-22 23:57:31,9.8426
2021-12-22 23:57:32,9.831
2021-12-22 23:57:33,9.8634
2021-12-22 23:57:34,9.8426
2021-12-22 23:57:35,9.8426
2021-12-22 23:57:36,9.8056
2021-12-22 23:57:37,9.8148
2021-12-22 23:57:38,9.8032
2021-12-22 23:57:39,9.8125
2021-12-22 23:57:40,9.8102
2021-12-22 23:57:41,9.8287
2021-12-22 23:57:42,9.8218
2021-12-22 23:57:43,9.8565
2021-12-22 23:57:44,9.7986
2021-12-22 23:57:45,9.7963
2021-12-22 23:57:46,9.7917
2021-12-22 23:57:47,9.8403
2021-12-22 23:57:48,9.8426
2021-12-22 23:57:49,9.8403
2021-12-22 23:57:50,9.8403
2021-12-22 23:57:51,9.8056
2021-12-22 23:57:52,9.8287
2021-12-22 23:57:53,9.8056
2021-12-22 23:57:54,9.7963
2021-12-22 23:57:55,9.9051
2021-12-22 23:57:56,11.0255
2021-12-22 23:57:57,12.3079
2021-12-22 23:57:58,13.0185
2021-12-22 23:57:59,13.5185
2021-12-22 23:58:00,14.2963
2021-12-22 23:58:01,15.2384
2021-12-22 23:58:02,16.2106
2021-12-22 23:58:03,16.9005
2021-12-22 23:58:04,17.6736
2021-12-22 23:58:05,18.5278
2021-12-22 23:58:06,19.4977
2021-12-22 23:58:07,20.1019
2021-12-22 23:58:08,19.8935
2021-12-22 23:58:09,19.4977
2021-12-22 23:58:10,19.5
2021-12-22 23:58:11,19.7523
2021-12-22 23:58:12,19.8009
2021-12-22 23:58:13,19.6042
2021-12-22 23:58:14,19.5463
2021-12-22 23:58:15,19.6806
2021-12-22 23:58:16,19.6968
2021-12-22 23:58:17,19.6968
2021-12-22 23:58:18,19.5648
2021-12-22 23:58:19,19.6042
2021-12-22 23:58:20,19.713
2021-12-22 23:58:21,19.6944
2021-12-22 23:58:22,19.6481
2021-12-22 23:58:23,19.6667
2021-12-22 23:58:24,19.6667
2021-12-22 23:58:25,19.6528
2021-12-22 23:58:26,19.6343
2021-12-22 23:58:27,19.625
2021-12-22 23:58:28,19.6806
2021-12-22 23:58:29,19.6875
2021-12-22 23:58:30,19.6736
2021-12-22 23:58:31,19.6366
2021-12-22 23:58:32,19.6343
2021-12-22 23:58:33,19.6343
2021-12-22 23:58:34,19.6944
2021-12-22 23:58:35,19.6505
2021-12-22 23:58:36,19.6736
2021-12-22 23:58:37,19.6343
2021-12-22 23:58:38,19.6481
2021-12-22 23:58:39,19.6204
2021-12-22 23:58:40,19.6551
2021-12-22 23:58:41,19.6667
2021-12-22 23:58:42,19.6644
2021-12-22 23:58:43,19.6343
2021-12-22 23:58:44,19.6505
2021-12-22 23:58:45,19.6134
2021-12-22 23:58:46,19.6366
2021-12-22 23:58:47,19.625
2021-12-22 23:58:48,19.6806
2021-12-22 23:58:49,19.6713
2021-12-22 23:58:50,19.6713
2021-12-22 23:58:51,19.6736
2021-12-22 23:58:52,19.6644
2021-12-22 23:58:53,19.6412
2021-12-22 23:58:54,19.6644
2021-12-22 23:58:55,19.625
2021-12-22 23:58:56,19.6644
2021-12-22 23:58:57,19.6597
2021-12-22 23:58:58,19.6713
2021-12-22 23:58:59,19.6713
2021-12-22 23:59:00,19.6806
2021-12-22 23:59:01,20.2292
2021-12-22 23:59:02,21.1366
2021-12-22 23:59:03,21.0185
2021-12-22 23:59:04,20.3889
2021-12-22 23:59:05,20.3773
2021-12-22 23:59:06,20.7593
2021-12-22 23:59:07,20.8796
2021-12-22 23:59:08,20.7014
2021-12-22 23:59:09,20.5509
2021-12-22 23:59:10,20.6597
2021-12-22 23:59:11,20.7407
2021-12-22 23:59:12,20.6852
2021-12-22 23:59:13,20.6157
2021-12-22 23:59:14,20.6273
2021-12-22 23:59:15,20.7153
2021-12-22 23:59:16,20.7014
2021-12-22 23:59:17,20.6921
2021-12-22 23:59:18,20.6829
2021-12-22 23:59:19,20.6852
2021-12-22 23:59:20,20.9861
2021-12-22 23:59:21,21.9259
2021-12-22 23:59:22,22.4306
2021-12-22 23:59:23,22.7847
2021-12-22 23:59:24,22.8171
2021-12-22 23:59:25,22.5972
2021-12-22 23:59:26,22.5486
2021-12-22 23:59:27,22.6528
2021-12-22 23:59:28,22.7153
2021-12-22 23:59:29,22.6528
2021-12-22 23:59:30,22.6042
2021-12-22 23:59:31,22.6134
2021-12-22 23:59:32,22.7106
2021-12-22 23:59:33,22.6782
2021-12-22 23:59:34,22.6528
2021-12-22 23:59:35,22.6667
2021-12-22 23:59:36,22.6829
2021-12-22 23:59:37,22.6597
2021-12-22 23:59:38,22.6759
2021-12-22 23:59:39,22.6829
2021-12-22 23:59:40,22.6782
2021-12-22 23:59:41,22.6366
2021-12-22 23:59:42,22.6157
2021-12-22 23:59:43,22.6736
2021-12-22 23:59:44,22.6829
2021-12-22 23:59:45,22.6319
2021-12-22 23:59:46,22.6296
2021-12-22 23:59:47,22.6458
2021-12-22 23:59:48,22.5648
2021-12-22 23:59:49,21.9028
2021-12-22 23:59:50,21.4444
2021-12-22 23:59:51,20.9282
2021-12-22 23:59:52,20.5532
2021-12-22 23:59:53,20.5602
2021-12-22 23:59:54,20.7454
2021-12-22 23:59:55,20.7176
2021-12-22 23:59:56,20.6829
2021-12-22 23:59:57,20.6458
2021-12-22 23:59:58,20.7222
2021-12-22 23:59:59,20.6852
2021-12-23 00:00:00,20.6898
2021-12-23 00:00:00,20.6898
2021-12-23 00:00:01,20.6458
2021-12-23 00:00:02,20.6829
2021-12-23 00:00:03,20.6898
2021-12-23 00:00:04,20.6991
2021-12-23 00:00:05,20.6551
2021-12-23 00:00:06,20.6481
2021-12-23 00:00:07,20.6898
2021-12-23 00:00:08,20.6898
2021-12-23 00:00:09,20.6968
2021-12-23 00:00:10,20.6713
2021-12-23 00:00:11,20.7083
2021-12-23 00:00:12,20.6829
2021-12-23 00:00:13,20.6736
2021-12-23 00:00:14,20.706
2021-12-23 00:00:15,20.7477
2021-12-23 00:00:16,20.9306
2021-12-23 00:00:17,21.0
2021-12-23 00:00:18,20.9514
2021-12-23 00:00:19,20.3472
2021-12-23 00:00:20,20.3472
2021-12-23 00:00:21,19.8519
2021-12-23 00:00:22,19.7222
2021-12-23 00:00:23,19.9144
2021-12-23 00:00:24,20.088
2021-12-23 00:00:25,20.1644
2021-12-23 00:00:26,20.1042
2021-12-23 00:00:27,20.2361
2021-12-23 00:00:28,20.4005
2021-12-23 00:00:29,20.4259
2021-12-23 00:00:30,20.4722
2021-12-23 00:00:31,20.5532
2021-12-23 00:00:32,20.7153
2021-12-23 00:00:33,20.8079
2021-12-23 00:00:34,20.9028
2021-12-23 00:00:35,21.0509
2021-12-23 00:00:36,21.1227
2021-12-23 00:00:37,21.1412
2021-12-23 00:00:38,21.3102
2021-12-23 00:00:39,21.4491
2021-12-23 00:00:40,21.6227
2021-12-23 00:00:41,21.6829
