时间,引风机转速
2021-12-23 01:40:36,68.6458
2021-12-23 01:40:37,68.6458
2021-12-23 01:40:38,68.6412
2021-12-23 01:40:39,68.5949
2021-12-23 01:40:40,68.5995
2021-12-23 01:40:41,68.5764
2021-12-23 01:40:42,68.6134
2021-12-23 01:40:43,68.6204
2021-12-23 01:40:44,68.632
2021-12-23 01:40:45,68.6157
2021-12-23 01:40:46,68.5995
2021-12-23 01:40:47,68.6134
2021-12-23 01:40:48,68.5995
2021-12-23 01:40:49,68.6296
2021-12-23 01:40:50,68.6852
2021-12-23 01:40:51,68.7708
2021-12-23 01:40:52,68.8125
2021-12-23 01:40:53,68.7894
2021-12-23 01:40:54,68.75
2021-12-23 01:40:55,68.787
2021-12-23 01:40:56,68.7778
2021-12-23 01:40:57,68.7407
2021-12-23 01:40:58,68.7569
2021-12-23 01:40:59,68.7731
2021-12-23 01:41:00,68.7593
2021-12-23 01:41:01,68.7801
2021-12-23 01:41:02,68.7639
2021-12-23 01:41:03,68.7662
2021-12-23 01:41:04,68.8102
2021-12-23 01:41:05,68.7639
2021-12-23 01:41:06,68.7708
2021-12-23 01:41:07,68.7708
2021-12-23 01:41:08,68.7778
2021-12-23 01:41:09,68.8356
2021-12-23 01:41:10,68.9352
2021-12-23 01:41:11,68.9769
2021-12-23 01:41:12,68.9468
2021-12-23 01:41:13,68.8843
2021-12-23 01:41:14,68.8426
2021-12-23 01:41:15,68.8356
2021-12-23 01:41:16,68.8727
2021-12-23 01:41:17,68.882
2021-12-23 01:41:18,68.919
2021-12-23 01:41:19,68.9005
2021-12-23 01:41:20,68.8912
2021-12-23 01:41:21,68.8194
2021-12-23 01:41:22,68.669
2021-12-23 01:41:23,68.4213
2021-12-23 01:41:24,68.2477
2021-12-23 01:41:25,68.1319
2021-12-23 01:41:26,68.1435
2021-12-23 01:41:27,68.1852
2021-12-23 01:41:28,68.2546
2021-12-23 01:41:29,68.3403
2021-12-23 01:41:30,68.3727
2021-12-23 01:41:31,68.412
2021-12-23 01:41:32,68.4745
2021-12-23 01:41:33,68.4815
2021-12-23 01:41:34,68.5509
2021-12-23 01:41:35,68.794
2021-12-23 01:41:36,69.0139
2021-12-23 01:41:37,69.125
2021-12-23 01:41:38,68.9769
2021-12-23 01:41:39,68.7569
2021-12-23 01:41:40,68.5856
2021-12-23 01:41:41,68.5
2021-12-23 01:41:42,68.5532
2021-12-23 01:41:43,68.6829
2021-12-23 01:41:44,68.7477
2021-12-23 01:41:45,68.7199
2021-12-23 01:41:46,68.7014
2021-12-23 01:41:47,68.6713
2021-12-23 01:41:48,68.7801
2021-12-23 01:41:49,68.7801
2021-12-23 01:41:50,68.9907
2021-12-23 01:41:51,69.2245
2021-12-23 01:41:52,69.3657
2021-12-23 01:41:53,69.4213
2021-12-23 01:41:54,69.3079
2021-12-23 01:41:55,69.2037
2021-12-23 01:41:56,69.0093
2021-12-23 01:41:57,68.9583
2021-12-23 01:41:58,68.9514
2021-12-23 01:41:59,69.0301
2021-12-23 01:42:00,69.0069
2021-12-23 01:42:01,68.6806
2021-12-23 01:42:02,68.1713
2021-12-23 01:42:03,67.8958
2021-12-23 01:42:04,67.8796
2021-12-23 01:42:05,67.9468
2021-12-23 01:42:06,67.956
2021-12-23 01:42:07,67.7616
2021-12-23 01:42:08,67.6157
2021-12-23 01:42:09,67.5648
2021-12-23 01:42:10,67.6898
2021-12-23 01:42:11,67.9074
2021-12-23 01:42:12,68.1296
2021-12-23 01:42:13,68.2801
2021-12-23 01:42:14,68.382
2021-12-23 01:42:15,68.3727
2021-12-23 01:42:16,68.3009
2021-12-23 01:42:17,68.2917
2021-12-23 01:42:18,68.2778
2021-12-23 01:42:19,68.287
2021-12-23 01:42:20,68.2778
2021-12-23 01:42:21,68.2731
2021-12-23 01:42:22,68.2917
2021-12-23 01:42:23,68.3171
2021-12-23 01:42:24,68.3796
2021-12-23 01:42:25,68.5231
2021-12-23 01:42:26,68.7269
2021-12-23 01:42:27,68.9676
2021-12-23 01:42:28,69.2083
2021-12-23 01:42:29,69.4537
2021-12-23 01:42:30,69.4537
2021-12-23 01:42:31,69.5116
2021-12-23 01:42:32,69.5023
2021-12-23 01:42:33,69.5069
2021-12-23 01:42:34,69.5463
2021-12-23 01:42:35,69.588
2021-12-23 01:42:36,69.6574
2021-12-23 01:42:37,69.6968
2021-12-23 01:42:38,69.706
2021-12-23 01:42:39,69.7153
2021-12-23 01:42:40,69.75
2021-12-23 01:42:41,69.6875
2021-12-23 01:42:42,69.5671
2021-12-23 01:42:43,69.5394
2021-12-23 01:42:44,69.5023
2021-12-23 01:42:45,69.6667
2021-12-23 01:42:46,69.9468
2021-12-23 01:42:47,70.338
2021-12-23 01:42:48,70.5324
2021-12-23 01:42:49,70.6759
2021-12-23 01:42:50,70.6805
2021-12-23 01:42:51,70.6944
2021-12-23 01:42:52,70.6065
2021-12-23 01:42:53,70.4282
2021-12-23 01:42:54,70.2037
2021-12-23 01:42:55,69.9606
2021-12-23 01:42:56,69.8287
2021-12-23 01:42:57,69.838
2021-12-23 01:42:58,69.9167
2021-12-23 01:42:59,69.9722
2021-12-23 01:43:00,69.9699
2021-12-23 01:43:01,69.9699
2021-12-23 01:43:02,70.0162
2021-12-23 01:43:03,70.1458
2021-12-23 01:43:04,70.2546
2021-12-23 01:43:05,70.3472
2021-12-23 01:43:06,70.4421
2021-12-23 01:43:07,70.5347
2021-12-23 01:43:08,70.6296
2021-12-23 01:43:09,70.6597
2021-12-23 01:43:10,70.6875
2021-12-23 01:43:11,70.7083
2021-12-23 01:43:12,70.6667
2021-12-23 01:43:13,70.6667
2021-12-23 01:43:14,70.5903
2021-12-23 01:43:15,70.4907
2021-12-23 01:43:16,70.4676
2021-12-23 01:43:17,70.4514
2021-12-23 01:43:18,70.4445
2021-12-23 01:43:19,70.4954
2021-12-23 01:43:20,70.4977
2021-12-23 01:43:21,70.4977
2021-12-23 01:43:22,70.5046
2021-12-23 01:43:23,70.4977
2021-12-23 01:43:24,70.4745
2021-12-23 01:43:25,70.4722
2021-12-23 01:43:26,70.4583
2021-12-23 01:43:27,70.4884
2021-12-23 01:43:28,70.4954
2021-12-23 01:43:29,70.4676
2021-12-23 01:43:30,70.4884
2021-12-23 01:43:31,70.4676
2021-12-23 01:43:32,70.2639
2021-12-23 01:43:33,69.9398
2021-12-23 01:43:34,69.588
2021-12-23 01:43:35,69.3588
2021-12-23 01:43:36,69.1713
2021-12-23 01:43:37,69.0463
2021-12-23 01:43:38,68.9213
2021-12-23 01:43:39,68.9213
2021-12-23 01:43:40,69.0069
2021-12-23 01:43:41,69.1019
2021-12-23 01:43:42,69.2431
2021-12-23 01:43:43,69.5069
2021-12-23 01:43:44,69.7662
2021-12-23 01:43:45,69.956
2021-12-23 01:43:46,69.9028
2021-12-23 01:43:47,69.7778
2021-12-23 01:43:48,69.8125
2021-12-23 01:43:49,69.9167
2021-12-23 01:43:50,70.2269
2021-12-23 01:43:51,70.3773
2021-12-23 01:43:52,70.4491
2021-12-23 01:43:53,70.4884
2021-12-23 01:43:54,70.5046
2021-12-23 01:43:55,70.5579
2021-12-23 01:43:56,70.5579
2021-12-23 01:43:57,70.5185
2021-12-23 01:43:58,70.4722
2021-12-23 01:43:59,70.4236
2021-12-23 01:44:00,70.4282
2021-12-23 01:44:01,70.581
2021-12-23 01:44:02,70.7083
2021-12-23 01:44:03,70.9028
2021-12-23 01:44:04,71.0208
2021-12-23 01:44:05,71.0764
2021-12-23 01:44:06,71.1088
2021-12-23 01:44:07,71.0764
2021-12-23 01:44:08,70.9838
2021-12-23 01:44:09,70.8958
2021-12-23 01:44:10,70.7014
2021-12-23 01:44:11,70.537
2021-12-23 01:44:12,70.537
2021-12-23 01:44:13,70.5833
2021-12-23 01:44:14,70.6319
2021-12-23 01:44:15,70.662
2021-12-23 01:44:16,70.6713
2021-12-23 01:44:17,70.6667
2021-12-23 01:44:18,70.5741
2021-12-23 01:44:19,70.4282
2021-12-23 01:44:20,70.3356
2021-12-23 01:44:21,70.3727
2021-12-23 01:44:22,70.5093
2021-12-23 01:44:23,70.5671
2021-12-23 01:44:24,70.6065
2021-12-23 01:44:25,70.5694
2021-12-23 01:44:26,70.4977
2021-12-23 01:44:27,70.5116
2021-12-23 01:44:28,70.4838
2021-12-23 01:44:29,70.4745
2021-12-23 01:44:30,70.5185
2021-12-23 01:44:31,70.6667
2021-12-23 01:44:32,70.9653
2021-12-23 01:44:33,71.2639
2021-12-23 01:44:34,71.4699
2021-12-23 01:44:35,71.5648
2021-12-23 01:44:36,71.5648
2021-12-23 01:44:37,71.5486
2021-12-23 01:44:38,71.5694
2021-12-23 01:44:39,71.5139
2021-12-23 01:44:40,71.4352
2021-12-23 01:44:41,71.3125
2021-12-23 01:44:42,71.2569
2021-12-23 01:44:43,71.2153
2021-12-23 01:44:44,71.2153
2021-12-23 01:44:45,71.2153
2021-12-23 01:44:46,71.162
2021-12-23 01:44:47,71.1644
2021-12-23 01:44:48,71.2315
2021-12-23 01:44:49,71.2708
2021-12-23 01:44:50,71.2731
2021-12-23 01:44:51,71.2431
2021-12-23 01:44:52,71.2894
2021-12-23 01:44:53,71.3843
2021-12-23 01:44:54,71.4861
2021-12-23 01:44:55,71.5486
2021-12-23 01:44:56,71.6111
2021-12-23 01:44:57,71.6435
2021-12-23 01:44:58,71.7083
2021-12-23 01:44:59,71.7361
2021-12-23 01:45:00,71.831
2021-12-23 01:45:01,72.1157
2021-12-23 01:45:02,72.3218
2021-12-23 01:45:03,72.4398
2021-12-23 01:45:04,72.4861
2021-12-23 01:45:05,72.3796
2021-12-23 01:45:06,72.2454
2021-12-23 01:45:07,72.0787
2021-12-23 01:45:08,71.9838
2021-12-23 01:45:09,71.8843
2021-12-23 01:45:10,71.8912
2021-12-23 01:45:11,71.8981
2021-12-23 01:45:12,71.9097
2021-12-23 01:45:13,71.919
2021-12-23 01:45:14,71.956
2021-12-23 01:45:15,71.993
2021-12-23 01:45:16,72.007
2021-12-23 01:45:17,72.0139
2021-12-23 01:45:18,72.0093
2021-12-23 01:45:19,72.1134
2021-12-23 01:45:20,72.2384
2021-12-23 01:45:21,72.4074
2021-12-23 01:45:22,72.463
2021-12-23 01:45:23,72.4537
2021-12-23 01:45:24,72.2755
2021-12-23 01:45:25,72.1296
2021-12-23 01:45:26,72.088
2021-12-23 01:45:27,72.1134
2021-12-23 01:45:28,72.2083
2021-12-23 01:45:29,72.2361
2021-12-23 01:45:30,72.243
2021-12-23 01:45:31,72.1991
2021-12-23 01:45:32,72.2014
2021-12-23 01:45:33,72.2106
2021-12-23 01:45:34,72.2199
2021-12-23 01:45:35,72.2361
2021-12-23 01:45:36,72.2454
2021-12-23 01:45:37,72.331
2021-12-23 01:45:38,72.4792
2021-12-23 01:45:39,72.6505
2021-12-23 01:45:40,72.831
2021-12-23 01:45:41,73.081
2021-12-23 01:45:42,73.287
2021-12-23 01:45:43,73.375
2021-12-23 01:45:44,73.3195
2021-12-23 01:45:45,73.1227
2021-12-23 01:45:46,72.8634
2021-12-23 01:45:47,72.6968
2021-12-23 01:45:48,72.6227
2021-12-23 01:45:49,72.713
2021-12-23 01:45:50,72.7639
2021-12-23 01:45:51,72.7963
2021-12-23 01:45:52,72.831
2021-12-23 01:45:53,72.8241
2021-12-23 01:45:54,72.7847
2021-12-23 01:45:55,72.7708
2021-12-23 01:45:56,72.7708
2021-12-23 01:45:57,72.7708
2021-12-23 01:45:58,72.8009
2021-12-23 01:45:59,72.8079
2021-12-23 01:46:00,72.8079
2021-12-23 01:46:01,72.787
2021-12-23 01:46:02,72.7778
2021-12-23 01:46:03,72.7778
2021-12-23 01:46:04,72.7708
2021-12-23 01:46:05,72.794
2021-12-23 01:46:06,72.7917
2021-12-23 01:46:07,72.7708
2021-12-23 01:46:08,72.7708
2021-12-23 01:46:09,72.7639
2021-12-23 01:46:10,72.7477
2021-12-23 01:46:11,72.8079
2021-12-23 01:46:12,72.787
2021-12-23 01:46:13,72.8148
2021-12-23 01:46:14,72.787
2021-12-23 01:46:15,72.7755
2021-12-23 01:46:16,72.7986
2021-12-23 01:46:17,72.7685
2021-12-23 01:46:18,72.7523
2021-12-23 01:46:19,72.7824
2021-12-23 01:46:20,72.8148
2021-12-23 01:46:21,72.919
2021-12-23 01:46:22,73.0509
2021-12-23 01:46:23,73.1713
2021-12-23 01:46:24,73.2083
2021-12-23 01:46:25,73.0671
2021-12-23 01:46:26,72.8264
2021-12-23 01:46:27,72.4028
2021-12-23 01:46:28,71.8634
2021-12-23 01:46:29,71.2431
2021-12-23 01:46:30,71.0278
2021-12-23 01:46:31,71.0764
2021-12-23 01:46:32,71.3079
2021-12-23 01:46:33,71.7801
2021-12-23 01:46:34,72.3056
2021-12-23 01:46:35,72.6204
2021-12-23 01:46:36,72.7616
2021-12-23 01:46:37,73.0509
2021-12-23 01:46:38,73.5509
2021-12-23 01:46:39,73.9352
2021-12-23 01:46:40,74.1111
2021-12-23 01:46:41,73.9398
2021-12-23 01:46:42,73.6343
2021-12-23 01:46:43,73.3102
2021-12-23 01:46:44,73.081
2021-12-23 01:46:45,73.081
2021-12-23 01:46:46,73.1065
2021-12-23 01:46:47,73.2546
2021-12-23 01:46:48,73.5347
2021-12-23 01:46:49,73.9352
2021-12-23 01:46:50,74.3542
2021-12-23 01:46:51,74.6644
2021-12-23 01:46:52,74.8773
2021-12-23 01:46:53,74.9792
2021-12-23 01:46:54,75.1042
2021-12-23 01:46:55,75.1991
2021-12-23 01:46:56,75.2847
2021-12-23 01:46:57,75.206
2021-12-23 01:46:58,75.0417
2021-12-23 01:46:59,74.787
2021-12-23 01:47:00,74.6366
2021-12-23 01:47:01,74.4815
2021-12-23 01:47:02,74.4468
2021-12-23 01:47:03,74.3241
2021-12-23 01:47:04,74.25
2021-12-23 01:47:05,74.1898
2021-12-23 01:47:06,74.2847
2021-12-23 01:47:07,74.4236
2021-12-23 01:47:08,74.588
2021-12-23 01:47:09,74.6944
2021-12-23 01:47:10,74.8218
2021-12-23 01:47:11,74.9421
2021-12-23 01:47:12,75.1065
2021-12-23 01:47:13,75.3009
2021-12-23 01:47:14,75.4699
2021-12-23 01:47:15,75.5347
2021-12-23 01:47:16,75.5046
2021-12-23 01:47:17,75.463
2021-12-23 01:47:18,75.3426
2021-12-23 01:47:19,75.0995
2021-12-23 01:47:20,75.0139
2021-12-23 01:47:21,74.9653
2021-12-23 01:47:22,74.9653
2021-12-23 01:47:23,75.0023
2021-12-23 01:47:24,75.0486
2021-12-23 01:47:25,75.0347
2021-12-23 01:47:26,75.0278
2021-12-23 01:47:27,74.9653
2021-12-23 01:47:28,74.9653
2021-12-23 01:47:29,74.9954
2021-12-23 01:47:30,75.0046
2021-12-23 01:47:31,75.0417
2021-12-23 01:47:32,75.0556
2021-12-23 01:47:33,75.0139
2021-12-23 01:47:34,75.0278
2021-12-23 01:47:35,75.0116
2021-12-23 01:47:36,75.044
2021-12-23 01:47:37,75.0833
2021-12-23 01:47:38,75.0671
2021-12-23 01:47:39,75.1204
2021-12-23 01:47:40,75.1134
2021-12-23 01:47:41,75.1296
2021-12-23 01:47:42,75.1227
2021-12-23 01:47:43,75.169
2021-12-23 01:47:44,75.1597
2021-12-23 01:47:45,75.1528
2021-12-23 01:47:46,75.2153
2021-12-23 01:47:47,75.2222
2021-12-23 01:47:48,75.1667
2021-12-23 01:47:49,75.1134
2021-12-23 01:47:50,74.9745
2021-12-23 01:47:51,75.0139
2021-12-23 01:47:52,75.0742
2021-12-23 01:47:53,75.1389
2021-12-23 01:47:54,75.1992
2021-12-23 01:47:55,75.2523
2021-12-23 01:47:56,75.2363
2021-12-23 01:47:57,75.2178
2021-12-23 01:47:58,75.2245
2021-12-23 01:47:59,75.2245
2021-12-23 01:48:00,75.2317
2021-12-23 01:48:01,75.2548
2021-12-23 01:48:02,75.315
2021-12-23 01:48:03,75.3335
2021-12-23 01:48:04,75.2942
2021-12-23 01:48:05,75.3266
2021-12-23 01:48:06,75.3775
2021-12-23 01:48:07,75.3798
2021-12-23 01:48:08,75.3474
2021-12-23 01:48:09,75.2849
2021-12-23 01:48:10,75.1993
2021-12-23 01:48:11,75.0442
2021-12-23 01:48:12,74.8868
2021-12-23 01:48:13,74.8868
2021-12-23 01:48:14,75.0303
2021-12-23 01:48:15,75.1808
2021-12-23 01:48:16,75.2988
2021-12-23 01:48:17,75.2849
2021-12-23 01:48:18,75.2245
2021-12-23 01:48:19,75.162
2021-12-23 01:48:20,75.1898
2021-12-23 01:48:21,75.2224
2021-12-23 01:48:22,75.2757
2021-12-23 01:48:23,75.2778
2021-12-23 01:48:24,75.2245
2021-12-23 01:48:25,75.1921
2021-12-23 01:48:26,75.1782
2021-12-23 01:48:27,75.2523
2021-12-23 01:48:28,75.2222
2021-12-23 01:48:29,75.206
2021-12-23 01:48:30,75.1713
2021-12-23 01:48:31,75.1692
2021-12-23 01:48:32,75.1713
2021-12-23 01:48:33,75.1852
2021-12-23 01:48:34,75.206
2021-12-23 01:48:35,75.1597
2021-12-23 01:48:36,75.1782
2021-12-23 01:48:37,75.213
2021-12-23 01:48:38,75.1898
2021-12-23 01:48:39,75.206
2021-12-23 01:48:40,75.2292
2021-12-23 01:48:41,75.1991
2021-12-23 01:48:42,75.2014
2021-12-23 01:48:43,75.1852
2021-12-23 01:48:44,75.1759
2021-12-23 01:48:45,75.169
2021-12-23 01:48:46,75.206
2021-12-23 01:48:47,75.2384
2021-12-23 01:48:48,75.1806
2021-12-23 01:48:49,75.1435
2021-12-23 01:48:50,75.1435
2021-12-23 01:48:51,75.1435
2021-12-23 01:48:52,75.1435
2021-12-23 01:48:53,75.1389
2021-12-23 01:48:54,75.1065
2021-12-23 01:48:55,75.1065
2021-12-23 01:48:56,75.044
2021-12-23 01:48:57,75.037
2021-12-23 01:48:58,75.0718
2021-12-23 01:48:59,75.0972
2021-12-23 01:49:00,75.1435
2021-12-23 01:49:01,75.1597
2021-12-23 01:49:02,75.1528
2021-12-23 01:49:03,75.0694
2021-12-23 01:49:04,74.9583
2021-12-23 01:49:05,74.9028
2021-12-23 01:49:06,74.9007
2021-12-23 01:49:07,74.8706
2021-12-23 01:49:08,74.8358
2021-12-23 01:49:09,74.815
2021-12-23 01:49:10,74.7687
2021-12-23 01:49:11,74.6437
2021-12-23 01:49:12,74.572
2021-12-23 01:49:13,74.4863
2021-12-23 01:49:14,74.4608
2021-12-23 01:49:15,74.5558
2021-12-23 01:49:16,74.6275
2021-12-23 01:49:17,74.653
2021-12-23 01:49:18,74.6437
2021-12-23 01:49:19,74.6345
2021-12-23 01:49:20,74.6345
2021-12-23 01:49:21,74.6437
2021-12-23 01:49:22,74.6738
2021-12-23 01:49:23,74.6831
2021-12-23 01:49:24,74.6669
2021-12-23 01:49:25,74.5743
2021-12-23 01:49:26,74.4331
2021-12-23 01:49:27,74.2826
2021-12-23 01:49:28,74.1715
2021-12-23 01:49:29,74.0858
2021-12-23 01:49:30,74.0488
2021-12-23 01:49:31,74.0326
2021-12-23 01:49:32,74.1159
2021-12-23 01:49:33,74.1715
2021-12-23 01:49:34,74.2178
2021-12-23 01:49:35,74.2988
2021-12-23 01:49:36,74.3058
2021-12-23 01:49:37,74.3058
2021-12-23 01:49:38,74.2595
2021-12-23 01:49:39,74.2085
2021-12-23 01:49:40,74.0511
2021-12-23 01:49:41,73.8983
2021-12-23 01:49:42,73.7271
2021-12-23 01:49:43,73.5002
2021-12-23 01:49:44,73.2433
2021-12-23 01:49:45,73.0465
2021-12-23 01:49:46,72.8173
2021-12-23 01:49:47,72.5743
2021-12-23 01:49:48,72.4794
2021-12-23 01:49:49,72.4354
2021-12-23 01:49:50,72.5025
2021-12-23 01:49:51,72.5511
2021-12-23 01:49:52,72.6345
2021-12-23 01:49:53,72.778
2021-12-23 01:49:54,72.9169
2021-12-23 01:49:55,73.0534
2021-12-23 01:49:56,73.1391
2021-12-23 01:49:57,73.2062
2021-12-23 01:49:58,73.1784
2021-12-23 01:49:59,73.2155
2021-12-23 01:50:00,73.2548
2021-12-23 01:50:01,73.2317
2021-12-23 01:50:02,73.2108
2021-12-23 01:50:03,73.1854
2021-12-23 01:50:04,73.1368
2021-12-23 01:50:05,73.1229
2021-12-23 01:50:06,73.1044
2021-12-23 01:50:07,73.0534
2021-12-23 01:50:08,73.0141
2021-12-23 01:50:09,73.0187
2021-12-23 01:50:10,72.9053
2021-12-23 01:50:11,72.7155
2021-12-23 01:50:12,72.4863
2021-12-23 01:50:13,72.3058
2021-12-23 01:50:14,72.19
2021-12-23 01:50:15,72.0558
2021-12-23 01:50:16,72.0095
2021-12-23 01:50:17,71.9863
2021-12-23 01:50:18,72.0164
2021-12-23 01:50:19,72.0326
2021-12-23 01:50:20,72.109
2021-12-23 01:50:21,72.1414
2021-12-23 01:50:22,72.1877
2021-12-23 01:50:23,72.2363
2021-12-23 01:50:24,72.3011
2021-12-23 01:50:25,72.3474
2021-12-23 01:50:26,72.2849
2021-12-23 01:50:27,72.2525
2021-12-23 01:50:28,72.2178
2021-12-23 01:50:29,72.2432
2021-12-23 01:50:30,72.234
2021-12-23 01:50:31,72.234
2021-12-23 01:50:32,72.19
2021-12-23 01:50:33,72.1437
2021-12-23 01:50:34,72.0673
2021-12-23 01:50:35,71.8544
2021-12-23 01:50:36,71.6113
2021-12-23 01:50:37,71.4215
2021-12-23 01:50:38,71.3521
2021-12-23 01:50:39,71.4585
2021-12-23 01:50:40,71.609
2021-12-23 01:50:41,71.6738
2021-12-23 01:50:42,71.6646
2021-12-23 01:50:43,71.5417
2021-12-23 01:50:44,71.4468
2021-12-23 01:50:45,71.2963
2021-12-23 01:50:46,71.1574
2021-12-23 01:50:47,71.0023
2021-12-23 01:50:48,70.8889
2021-12-23 01:50:49,70.7963
2021-12-23 01:50:50,70.8242
2021-12-23 01:50:51,70.8613
2021-12-23 01:50:52,70.8451
2021-12-23 01:50:53,70.8891
2021-12-23 01:50:54,70.882
2021-12-23 01:50:55,70.9352
2021-12-23 01:50:56,71.0602
2021-12-23 01:50:57,71.1713
2021-12-23 01:50:58,71.1553
2021-12-23 01:50:59,71.0835
2021-12-23 01:51:00,71.072
2021-12-23 01:51:01,71.072
2021-12-23 01:51:02,71.1553
2021-12-23 01:51:03,71.1553
2021-12-23 01:51:04,71.1481
2021-12-23 01:51:05,71.132
2021-12-23 01:51:06,71.146
2021-12-23 01:51:07,71.1021
2021-12-23 01:51:08,71.1227
2021-12-23 01:51:09,71.0303
2021-12-23 01:51:10,70.903
2021-12-23 01:51:11,70.7872
2021-12-23 01:51:12,70.7456
2021-12-23 01:51:13,70.6622
2021-12-23 01:51:14,70.6321
2021-12-23 01:51:15,70.6321
2021-12-23 01:51:16,70.6622
2021-12-23 01:51:17,70.7618
2021-12-23 01:51:18,70.8798
2021-12-23 01:51:19,70.9192
2021-12-23 01:51:20,70.9053
2021-12-23 01:51:21,70.8891
2021-12-23 01:51:22,70.8358
2021-12-23 01:51:23,70.8474
2021-12-23 01:51:24,70.8102
2021-12-23 01:51:25,70.7963
2021-12-23 01:51:26,70.7942
2021-12-23 01:51:27,70.7733
2021-12-23 01:51:28,70.771
2021-12-23 01:51:29,70.7872
2021-12-23 01:51:30,70.8243
2021-12-23 01:51:31,70.8544
2021-12-23 01:51:32,70.8868
2021-12-23 01:51:33,70.7595
2021-12-23 01:51:34,70.5558
2021-12-23 01:51:35,70.3335
2021-12-23 01:51:36,70.2525
2021-12-23 01:51:37,70.2525
2021-12-23 01:51:38,70.3659
2021-12-23 01:51:39,70.5349
2021-12-23 01:51:40,70.6298
2021-12-23 01:51:41,70.6692
2021-12-23 01:51:42,70.5905
2021-12-23 01:51:43,70.5905
2021-12-23 01:51:44,70.5812
2021-12-23 01:51:45,70.5743
2021-12-23 01:51:46,70.5696
2021-12-23 01:51:47,70.5604
2021-12-23 01:51:48,70.5928
2021-12-23 01:51:49,70.5696
2021-12-23 01:51:50,70.5835
2021-12-23 01:51:51,70.5835
2021-12-23 01:51:52,70.6044
2021-12-23 01:51:53,70.5743
2021-12-23 01:51:54,70.6067
2021-12-23 01:51:55,70.5974
2021-12-23 01:51:56,70.5627
2021-12-23 01:51:57,70.5604
2021-12-23 01:51:58,70.5858
2021-12-23 01:51:59,70.6206
2021-12-23 01:52:00,70.5673
2021-12-23 01:52:01,70.5627
2021-12-23 01:52:02,70.5974
2021-12-23 01:52:03,70.6298
2021-12-23 01:52:04,70.6854
2021-12-23 01:52:05,70.7409
2021-12-23 01:52:06,70.7872
2021-12-23 01:52:07,70.7965
2021-12-23 01:52:08,70.8428
2021-12-23 01:52:09,70.859
2021-12-23 01:52:10,70.8798
2021-12-23 01:52:11,70.9354
2021-12-23 01:52:12,71.0673
2021-12-23 01:52:13,71.2016
2021-12-23 01:52:14,71.2803
2021-12-23 01:52:15,71.3405
2021-12-23 01:52:16,71.2664
2021-12-23 01:52:17,71.2571
2021-12-23 01:52:18,71.2571
2021-12-23 01:52:19,71.2502
2021-12-23 01:52:20,71.3127
2021-12-23 01:52:21,71.3405
2021-12-23 01:52:22,71.3104
2021-12-23 01:52:23,71.2479
2021-12-23 01:52:24,71.1414
2021-12-23 01:52:25,71.1784
2021-12-23 01:52:26,71.2571
2021-12-23 01:52:27,71.2571
2021-12-23 01:52:28,71.2409
2021-12-23 01:52:29,71.2571
2021-12-23 01:52:30,71.2641
2021-12-23 01:52:31,71.2294
2021-12-23 01:52:32,71.2108
2021-12-23 01:52:33,71.2479
2021-12-23 01:52:34,71.2247
2021-12-23 01:52:35,71.234
2021-12-23 01:52:36,71.2548
2021-12-23 01:52:37,71.2294
2021-12-23 01:52:38,71.234
2021-12-23 01:52:39,71.2201
2021-12-23 01:52:40,71.197
2021-12-23 01:52:41,71.2409
2021-12-23 01:52:42,71.2479
2021-12-23 01:52:43,71.234
2021-12-23 01:52:44,71.2571
2021-12-23 01:52:45,71.3567
2021-12-23 01:52:46,71.3451
2021-12-23 01:52:47,71.3358
2021-12-23 01:52:48,71.2942
2021-12-23 01:52:49,71.2803
2021-12-23 01:52:50,71.2363
2021-12-23 01:52:51,71.2733
2021-12-23 01:52:52,71.2872
2021-12-23 01:52:53,71.3104
2021-12-23 01:52:54,71.3173
2021-12-23 01:52:55,71.3058
2021-12-23 01:52:56,71.3127
2021-12-23 01:52:57,71.3127
2021-12-23 01:52:58,71.3104
2021-12-23 01:52:59,71.3104
2021-12-23 01:53:00,71.2757
2021-12-23 01:53:01,71.2803
2021-12-23 01:53:02,71.2433
2021-12-23 01:53:03,71.2571
2021-12-23 01:53:04,71.2803
2021-12-23 01:53:05,71.2803
2021-12-23 01:53:06,71.2595
2021-12-23 01:53:07,71.2733
2021-12-23 01:53:08,71.2664
2021-12-23 01:53:09,71.2664
2021-12-23 01:53:10,71.3358
2021-12-23 01:53:11,71.3104
2021-12-23 01:53:12,71.3173
2021-12-23 01:53:13,71.3034
2021-12-23 01:53:14,71.2757
2021-12-23 01:53:15,71.2733
2021-12-23 01:53:16,71.2803
2021-12-23 01:53:17,71.2942
2021-12-23 01:53:18,71.197
2021-12-23 01:53:19,71.072
2021-12-23 01:53:20,70.8752
2021-12-23 01:53:21,70.7502
2021-12-23 01:53:22,70.6391
2021-12-23 01:53:23,70.6993
2021-12-23 01:53:24,70.7618
2021-12-23 01:53:25,70.9979
2021-12-23 01:53:26,71.1067
2021-12-23 01:53:27,71.1321
2021-12-23 01:53:28,71.0858
2021-12-23 01:53:29,70.9933
2021-12-23 01:53:30,71.021
2021-12-23 01:53:31,70.984
2021-12-23 01:53:32,71.0071
2021-12-23 01:53:33,71.0095
2021-12-23 01:53:34,71.0141
2021-12-23 01:53:35,71.028
2021-12-23 01:53:36,71.0118
2021-12-23 01:53:37,71.0071
